@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,1,1,0,FALSE
3,7,0,3,1,FALSE
4,11,2,2,0,FALSE
0,0,0,0,0,FALSE
4,8,2,4,1,FALSE
7,30,6,2,0,FALSE
19,69,8,13,0.105263,FALSE
5,18,1,5,0.5,FALSE
19,31,9,18,0.875,FALSE
5,9,2,5,1,FALSE
7,22,6,3,0,FALSE
7,22,6,3,0,FALSE
9,37,4,7,0,FALSE
0,0,0,0,0,FALSE
0,0,1,0,0,FALSE
7,30,6,2,0,FALSE
19,36,7,15,0.888889,TRUE
19,36,7,15,0.888889,TRUE
19,79,14,9,0.25,TRUE
5,14,0,2,0,TRUE
23,65,10,20,0.111111,TRUE
7,16,1,6,0.75,TRUE
19,79,14,9,0.25,TRUE
8,22,3,4,1,TRUE
5,14,0,2,0,TRUE
5,14,0,2,0,TRUE
8,22,3,4,1,TRUE
9,27,4,6,0.076923,TRUE
9,27,4,6,0.076923,TRUE
2,22,2,2,0,TRUE
4,10,1,3,1,TRUE
4,10,1,3,1,TRUE
