@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,7,0,3,1,FALSE
1,3,1,0,0,FALSE
6,15,1,5,1,FALSE
1,3,1,0,0,FALSE
5,18,1,5,0.5,FALSE
1,3,1,0,0,FALSE
2,4,2,1,0,FALSE
2,4,3,1,0,FALSE
2,4,2,1,0,FALSE
5,14,1,2,0,FALSE
2,4,2,1,0,FALSE
2,15,3,2,0,FALSE
5,18,1,5,0.5,FALSE
13,35,1,11,0,FALSE
4,19,3,2,0,FALSE
2,4,1,1,0,FALSE
13,38,5,11,0,TRUE
13,38,5,11,0,TRUE
16,41,5,13,0.375,TRUE
11,27,6,11,0.555556,TRUE
11,27,6,11,0.555556,TRUE
9,9,4,9,0,TRUE
12,39,9,12,0,TRUE
16,41,5,13,0.375,TRUE
16,41,5,13,0.375,TRUE
4,25,4,2,0,TRUE
9,27,4,6,0.076923,TRUE
1,1,1,1,0,TRUE
9,27,4,6,0.076923,TRUE
12,41,2,9,0,TRUE
13,38,5,11,0,TRUE
11,27,6,11,0.555556,TRUE
