@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,29,4,2,0,FALSE
2,20,3,2,0,FALSE
3,7,1,2,0,FALSE
2,5,1,2,0,FALSE
6,8,3,6,0,FALSE
4,10,2,4,0,FALSE
2,15,3,2,0,FALSE
3,7,1,2,0,FALSE
6,9,2,6,0,FALSE
3,6,0,3,1,FALSE
3,3,0,3,0,FALSE
3,7,1,2,0,FALSE
6,9,2,6,0,FALSE
2,15,3,2,0,FALSE
6,9,2,6,0,FALSE
8,10,0,8,0,FALSE
14,36,11,10,0,TRUE
5,14,0,2,0,TRUE
18,55,11,12,0.47619,TRUE
17,30,7,13,1,TRUE
18,55,11,12,0.47619,TRUE
19,79,14,9,0.25,TRUE
1,1,1,1,0,TRUE
20,46,8,15,0.666667,TRUE
10,41,5,8,1,TRUE
10,27,7,8,0.2,TRUE
20,46,8,15,0.666667,TRUE
1,1,1,1,0,TRUE
10,41,5,8,1,TRUE
14,36,11,10,0,TRUE
16,48,10,16,0,TRUE
10,41,5,8,1,TRUE
