@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,32,4,2,0,FALSE
7,30,6,2,0,FALSE
2,22,2,2,0,FALSE
3,14,0,2,0,FALSE
2,4,3,1,0,FALSE
2,4,3,1,0,FALSE
4,15,1,4,0,FALSE
7,30,6,2,0,FALSE
2,4,3,1,0,FALSE
10,17,1,9,0,FALSE
4,15,1,4,0,FALSE
3,6,3,3,0,FALSE
5,11,2,4,0,FALSE
3,14,0,2,0,FALSE
5,17,1,4,0,FALSE
5,14,1,2,0,FALSE
11,27,6,11,0.555556,TRUE
10,42,8,5,0.2,TRUE
2,5,1,1,1,TRUE
5,17,1,2,0,TRUE
8,41,14,2,0.461538,TRUE
6,9,2,6,0,TRUE
5,17,1,2,0,TRUE
8,49,6,2,0,TRUE
10,42,8,5,0.2,TRUE
8,49,6,2,0,TRUE
8,49,6,2,0,TRUE
5,17,1,2,0,TRUE
4,10,2,4,0,TRUE
8,49,6,2,0,TRUE
8,49,6,2,0,TRUE
11,27,6,11,0.555556,TRUE
