@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,34,3,2,0,FALSE
9,34,3,2,0,FALSE
4,27,7,2,0,FALSE
10,13,2,9,0,FALSE
4,5,0,3,0,FALSE
4,24,5,2,0,FALSE
4,19,3,2,0,FALSE
6,44,7,4,0,FALSE
9,34,3,2,0,FALSE
6,44,7,4,0,FALSE
6,10,2,2,0,FALSE
6,12,3,6,0,FALSE
6,30,4,2,0,FALSE
4,5,0,3,0,FALSE
6,12,3,6,0,FALSE
6,12,3,6,0,FALSE
27,80,10,22,0.055556,TRUE
5,20,3,3,1,TRUE
1,14,2,1,0,TRUE
19,40,4,14,0.5,TRUE
14,43,6,10,0.153846,TRUE
27,80,10,22,0.055556,TRUE
19,40,4,14,0.5,TRUE
49,96,12,42,0.473684,TRUE
27,80,10,22,0.055556,TRUE
28,46,1,26,1,TRUE
5,20,3,3,1,TRUE
1,14,2,1,0,TRUE
5,18,1,5,0.5,TRUE
14,43,6,10,0.153846,TRUE
49,96,12,42,0.473684,TRUE
5,20,3,3,1,TRUE
