@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,37,2,7,0,FALSE
8,10,0,8,0,FALSE
7,29,4,2,0,FALSE
2,5,1,2,0,FALSE
1,3,1,0,0,FALSE
2,20,3,2,0,FALSE
7,29,4,2,0,FALSE
2,5,1,2,0,FALSE
8,10,0,8,0,FALSE
2,15,3,2,0,FALSE
4,8,2,4,1,FALSE
5,16,0,2,0,FALSE
7,29,4,2,0,FALSE
3,3,0,3,0,FALSE
8,10,0,8,0,FALSE
3,7,1,2,0,FALSE
10,27,7,8,0.2,TRUE
17,30,7,13,1,TRUE
16,48,10,16,0,TRUE
14,42,11,9,0,TRUE
5,6,2,5,0,TRUE
5,14,0,2,0,TRUE
10,27,7,8,0.2,TRUE
5,14,0,2,0,TRUE
14,42,11,9,0,TRUE
14,42,11,9,0,TRUE
17,30,7,13,1,TRUE
16,48,10,16,0,TRUE
5,6,2,5,0,TRUE
5,14,0,2,0,TRUE
16,48,10,16,0,TRUE
14,42,11,9,0,TRUE
