@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z117.2413793

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,44,7,3,0,FALSE
3,14,0,2,0,FALSE
5,44,7,3,0,FALSE
5,14,0,2,0,FALSE
2,16,3,1,0,FALSE
2,4,3,2,0,FALSE
6,25,3,2,0,FALSE
7,30,6,2,0,FALSE
2,16,3,1,0,FALSE
6,25,3,2,0,FALSE
5,44,7,3,0,FALSE
4,27,7,2,0,FALSE
7,29,4,2,0,FALSE
3,14,0,2,0,FALSE
10,37,2,7,0,FALSE
3,14,0,2,0,FALSE
14,33,9,11,0.4,TRUE
2,4,3,2,0,TRUE
6,30,4,2,0,TRUE
7,11,1,7,1,TRUE
14,33,9,11,0.4,TRUE
10,13,0,8,0,TRUE
7,11,1,7,1,TRUE
7,13,1,7,0,TRUE
10,13,0,8,0,TRUE
6,30,4,2,0,TRUE
2,4,3,2,0,TRUE
7,11,1,7,1,TRUE
6,30,4,2,0,TRUE
6,30,4,2,0,TRUE
7,11,1,7,1,TRUE
6,30,4,2,0,TRUE
