@relation xercesA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z155.5555556

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {TRUE,FALSE}

@data
48,2,1,5,98,4,37,0.904255,0.145663,2,10,3,TRUE
0,1,0,0,0,0,0,2,0,0,0,0,TRUE
8,1,0,1,14,0,5,0.142857,0.520833,0,0,8,TRUE
27,1,0,13,66,8,8,0.936494,0.230769,0,0,2,TRUE
48,2,1,41,121,26,47,0.93921,0.179924,1,9,23,TRUE
4,3,0,6,9,5,0,0.380952,0.40625,1,3,1,TRUE
20,1,1,0,47,0,16,0.915789,0.355263,0,0,10,TRUE
9,1,5,8,11,3,5,0.638889,0.466667,0,0,2,TRUE
4,1,0,3,12,0,2,0.666667,0.5,0,0,1,TRUE
25,1,0,0,25,0,25,1.041667,0.33,0,0,1,TRUE
48,2,1,41,121,26,47,0.93921,0.179924,1,9,23,TRUE
20,1,1,0,47,0,16,0.915789,0.355263,0,0,10,TRUE
48,2,1,5,98,4,37,0.904255,0.145663,2,10,3,TRUE
48,2,1,41,121,26,47,0.93921,0.179924,1,9,23,TRUE
48,2,1,41,121,26,47,0.93921,0.179924,1,9,23,TRUE
48,2,1,5,98,4,37,0.904255,0.145663,2,10,3,TRUE
20,1,1,0,47,0,16,0.915789,0.355263,0,0,10,TRUE
25,1,0,0,25,0,25,1.041667,0.33,0,0,1,TRUE
4,4,0,5,19,5,1,0.666667,0.5,4,9,7,TRUE
8,1,0,1,14,0,5,0.142857,0.520833,0,0,8,TRUE
48,2,1,41,121,26,47,0.93921,0.179924,1,9,23,TRUE
0,1,0,0,0,0,0,2,0,0,0,0,TRUE
4,4,0,5,19,5,1,0.666667,0.5,4,9,7,TRUE
4,4,0,5,19,5,1,0.666667,0.5,4,9,7,TRUE
4,3,0,6,9,5,0,0.380952,0.40625,1,3,1,TRUE
4,4,0,5,19,5,1,0.666667,0.5,4,9,7,TRUE
48,2,1,41,121,26,47,0.93921,0.179924,1,9,23,TRUE
20,1,1,0,47,0,16,0.915789,0.355263,0,0,10,TRUE
27,1,0,13,66,8,8,0.936494,0.230769,0,0,2,TRUE
5,4,0,2,8,2,5,2,0.6,0,0,1,TRUE
27,1,0,13,66,8,8,0.936494,0.230769,0,0,2,TRUE
5,4,0,2,8,2,5,2,0.6,0,0,1,TRUE
48,2,1,5,98,4,37,0.904255,0.145663,2,10,3,TRUE
27,1,0,13,66,8,8,0.936494,0.230769,0,0,2,TRUE
9,1,5,8,11,3,5,0.638889,0.466667,0,0,2,TRUE
4,1,0,3,12,0,2,0.666667,0.5,0,0,1,TRUE
20,1,1,0,47,0,16,0.915789,0.355263,0,0,10,TRUE
8,1,0,1,14,0,5,0.142857,0.520833,0,0,8,TRUE
4,4,0,5,19,5,1,0.666667,0.5,4,9,7,TRUE
4,4,0,5,19,5,1,0.666667,0.5,4,9,7,TRUE
48,2,1,41,121,26,47,0.93921,0.179924,1,9,23,TRUE
20,1,1,0,47,0,16,0.915789,0.355263,0,0,10,TRUE
5,1,0,2,10,1,0,0.875,0.333333,0,0,3,FALSE
8,1,0,2,8,1,8,2,0.75,0,0,1,FALSE
5,1,0,3,14,1,4,1.185484,0.5,0,0,9,FALSE
5,2,0,5,11,3,1,0.25,0.45,1,2,1,FALSE
5,4,0,3,8,3,5,2,0.6,1,4,1,FALSE
12,2,0,7,42,6,7,0.710227,0.208333,0,0,1,FALSE
10,1,0,2,10,1,10,2,0.5,0,0,1,FALSE
5,4,0,3,10,3,5,2,0.6,0,0,3,FALSE
1,4,0,3,2,3,1,2,1,0,0,0,FALSE
29,1,0,0,29,0,29,2,0.37069,0,0,1,FALSE
5,1,0,4,9,1,5,0.166667,0.533333,0,0,4,FALSE
5,4,0,3,8,3,5,2,0.6,1,4,1,FALSE
1,1,0,0,1,0,1,2,1,0,0,1,FALSE
16,1,0,0,16,0,16,2,0.6875,0,0,1,FALSE
17,2,1,7,79,5,10,0.5625,0.210227,1,8,37,FALSE
5,1,0,2,10,1,0,0.875,0.333333,0,0,3,FALSE
