@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
17,41,2,15,179,0,0.967033,0.666667,34.2,1,0.6,FALSE
3,10,3,0,107,0.166667,1,1,100,0,0,FALSE
2,4,1,1,4,0,0,0.4375,0,1,1,FALSE
11,10,1,10,27,0,0.875,0.625,12.5,1,0.5,FALSE
51,132,2,49,916,0.25,0,0.269841,59.533333,9,3.4667,FALSE
4,3,0,4,7,0,0.8,0.666667,2.5,1,0.5,FALSE
9,13,0,9,43,0,0.916667,0.555556,9,1,0.5,FALSE
7,9,0,7,36,1,0,1,14,0,0,FALSE
18,21,0,18,89,0,0.875,0.666667,16.2,1,0.6,FALSE
21,54,1,20,768,0.970588,0,0.228571,145.8,8,3.8,FALSE
13,16,1,12,60,0,0.88,0.666667,10.4,1,0.6,FALSE
6,4,0,6,10,0,0.9,0.625,4,1,0.5,FALSE
24,33,7,17,238,0,0,0.225,46.4,11,3.6,FALSE
7,7,1,6,18,0,0.90625,0.4375,3.5,1,0.75,FALSE
9,4,7,2,4,0,0,0.666667,0,1,1,FALSE
1,5,0,1,21,0,0,0,12,0,0,FALSE
9,12,1,8,57,0,0.8125,0.5625,13.25,5,2,FALSE
32,26,0,32,264,0,0.9375,0.625,131,1,0.5,FALSE
13,32,0,13,520,0.75,0.818182,0.44,84.333333,9,3.3333,FALSE
6,10,0,6,39,0,0.821429,0.583333,5.5,1,0.8333,FALSE
15,18,1,14,59,0,0.857143,0.625,28,1,0.5,FALSE
14,16,0,14,61,0,0.875,0.625,29.5,3,1.5,FALSE
4,11,1,3,52,0,0,0.333333,15.666667,2,1.3333,FALSE
12,17,0,12,67,0,0.875,0.666667,11.8,1,0.6,FALSE
8,30,4,6,188,0.5,0.9869,0.428571,21.25,1,0.75,FALSE
33,67,0,33,385,0.25,0.95122,0.47619,46.625,10,2.5,FALSE
17,28,1,16,275,1,0.875,0.625,89.666667,1,0.3333,FALSE
12,25,0,12,206,0.6,0.9,0.5,49.25,8,2.25,FALSE
9,11,0,9,34,0,0.6,0.5,10.333333,3,1.3333,FALSE
10,14,0,10,52,0,0.875,0.6,25,4,2,FALSE
17,21,0,17,75,0,0.888889,0.666667,13.4,1,0.6,FALSE
4,3,2,2,3,0,0,1,0,1,1,FALSE
9,10,0,9,36,0,0.857143,0.666667,17,2,1,FALSE
31,31,20,11,185,0,0,0.2,35.8,6,2.2,FALSE
2,13,1,1,59,0.5,0,0.375,8.5,2,1,FALSE
9,13,5,4,65,0,0.857143,0.666667,20.333333,2,1,FALSE
10,25,1,9,88,1,0,0.666667,42,5,2.5,FALSE
2,15,0,2,121,1,0,0.515152,9.727273,5,1.7273,FALSE
11,5,1,10,16,0,0.944444,0.625,7,1,0.5,FALSE
13,47,0,13,762,0.769231,0.75,0.285714,92.625,7,2.5,FALSE
8,11,0,8,30,0,0.869565,0.5,4.6,1,0.6,FALSE
12,11,0,12,36,0,0.857143,0.625,17,2,1,FALSE
13,11,0,13,42,0,0.8,0.666667,20,1,0.5,FALSE
29,55,1,28,273,0.2,0.8,0.666667,133,1,0.5,FALSE
21,35,3,19,245,0.428571,0,0.175,10,2,1.0476,FALSE
1,1,1,0,134,0,0,0,129,0,0,FALSE
0,5,0,0,41,0,0,0,12,0,0,FALSE
10,30,2,8,126,0.5,0,0.583333,23.4,4,1.2,FALSE
3,9,1,2,28,1,0.962963,0.65,4.4,1,0.2,FALSE
25,37,1,24,147,0,0.962963,0.555556,35.25,1,0.5,FALSE
24,49,0,24,443,0.1,0.947368,0.5,107.25,5,1.5,FALSE
11,20,1,10,75,0,0.857143,0.666667,36.5,5,2.5,FALSE
0,5,0,0,19,0,0,0,12,0,0,FALSE
19,2,17,2,2,0,0,1,0,1,1,FALSE
23,32,5,18,138,0,0.924528,0.733333,21.5,1,0.6667,TRUE
1,2,0,1,4,0,1,1,3,0,0,TRUE
13,24,0,13,150,0,0.777778,0.4,49,4,1.6667,TRUE
