@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.4492754

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0.666667,271,23.090909,FALSE
0,2,4,3,FALSE
946,1.023256,52,0,FALSE
0,0.214286,105,11.875,FALSE
0,0.305556,611,59.7,FALSE
0,0.633333,360,31.181818,FALSE
0,0.25,129,24.6,FALSE
1,2,35,16.5,FALSE
10,2,85,16,FALSE
3,2,55,17.333333,FALSE
10,2,305,60,FALSE
0,2,5,4,FALSE
0,0.633333,360,31.181818,FALSE
1,1,25,6.666667,FALSE
0,0.285714,117,13.5,FALSE
1,2,13,5.5,FALSE
0,2,4,3,FALSE
0,0.666667,121,10.7,FALSE
1,0.5,37,11,FALSE
42,0.625,345,25.384615,FALSE
3,2,9,2,FALSE
36,2,9,0,FALSE
0,2,20,15,FALSE
6,0.916667,41,6.6,FALSE
0,2,5,4,FALSE
2147,0.882716,2845,33.5,FALSE
3,2,55,17.333333,FALSE
0,0,47,4.75,FALSE
1,0.5,595,197,FALSE
0,0.25,129,24.6,FALSE
0,2,4,3,FALSE
0,0.5,41,6.8,FALSE
3,0.86,292,46,FALSE
0,0,64,8,FALSE
36,2,82,8.111111,FALSE
343,2,514,18.037037,FALSE
15,0.333333,268,37.142857,FALSE
2147,0.882716,2845,33.5,FALSE
0,0.40625,117,11.555556,FALSE
6,2,58,13.5,FALSE
1,1,47,18,FALSE
6,0.916667,41,6.6,FALSE
208,0.95,317,14.047619,FALSE
3,2,207,68,FALSE
0,2,4,3,FALSE
666,2,37,0,FALSE
2,0.333333,151,28.6,FALSE
300,0.879252,782,25.241379,FALSE
6,1,26,5.25,FALSE
1,2,39,18.5,FALSE
55,0.153846,212,14,FALSE
3,2,22,6.333333,FALSE
0,2,1,0,FALSE
3,2,16,4.333333,FALSE
300,0.879252,782,25.241379,FALSE
3,2,45,14,FALSE
42,0.625,345,25.384615,FALSE
714,0.629167,1450,22.639344,FALSE
121,0.852381,485,20.590909,FALSE
1,2,39,18.5,FALSE
64,0.854167,107,6.923077,FALSE
0,2,5,4,FALSE
37,0.888889,52,3.8,FALSE
95,0.833333,943,51.055556,FALSE
8,0.714286,435,53.25,FALSE
0,2,27,10,FALSE
0,2,12,9,FALSE
45,1.111111,11,0,FALSE
0,2,4,0,FALSE
0,2,1,0,FALSE
1,2,13,5.5,FALSE
1,1.3,875,289,FALSE
0,0.25,42,7.2,FALSE
3,0.611111,807,79.1,FALSE
0,0.3,69,10.166667,FALSE
1,2,35,16.5,FALSE
115,0.838235,238,12,FALSE
79,1.030769,805,55.785714,FALSE
0,2,188,0,FALSE
1,2,10,4,FALSE
3,2,59,18.666667,FALSE
3,0.611111,807,79.1,FALSE
0,0.333333,311,76.5,FALSE
0,2,1,0,FALSE
0,0.185185,600,58.7,FALSE
3,0.6,33,4.166667,FALSE
0,2,5,4,FALSE
0,2,5,4,FALSE
0,2,1,0,FALSE
2,0.333333,97,22.75,FALSE
64,0.854167,107,6.923077,FALSE
3,0.611111,807,79.1,FALSE
1,2,35,16.5,FALSE
0,2,1,0,FALSE
714,0.629167,1450,22.639344,FALSE
0,0,28,12.5,FALSE
112,0.777778,509,30.625,FALSE
37,0.888889,52,3.8,FALSE
2147,0.882716,2845,33.5,FALSE
354,0.88172,657,19.25,FALSE
1,2,13,5.5,FALSE
3,0.611111,807,79.1,FALSE
0,0,143,19.285714,FALSE
8,0.714286,435,53.25,FALSE
1026,0.895161,1204,21.132075,FALSE
0,2,1,0,FALSE
0,0,143,19.285714,FALSE
1,0.5,37,11,FALSE
1,2,42,13,FALSE
3,2,131,42.666667,FALSE
