@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.4492754

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,2,61,19.333333,FALSE
0,0.681818,365,28.583333,FALSE
3,0.6,318,51.666667,FALSE
1,2,27,12.5,FALSE
10,2,30,5,FALSE
1,0.333333,70,8.857143,FALSE
3,2,23,6.666667,FALSE
0,0.285714,117,13.5,FALSE
21,1.166667,682,96.285714,FALSE
3,2,41,12.666667,FALSE
3,2,107,34.666667,FALSE
52,0.840909,96,6.666667,FALSE
0,0.25,129,24.4,FALSE
181,0.979798,3198,137.652174,FALSE
0,0.666667,28,5.25,FALSE
1,2,26,12,FALSE
1,2,2,0,FALSE
15,0.333333,282,39.142857,FALSE
0,0.083333,524,129,FALSE
7,0.666667,196,26.571429,FALSE
1,0.5,499,165,FALSE
0,0.083333,524,129,FALSE
0,0.52381,217,25.375,FALSE
181,0.979798,3198,137.652174,FALSE
10,2,45,8,FALSE
1,2,19,8.5,FALSE
54,0.9,119,7.384615,FALSE
15,0.833333,189,25.714286,FALSE
36,2,82,8.111111,FALSE
54,0.454545,139,10.5,FALSE
2,0.625,110,20.6,FALSE
1,0.5,28,8,FALSE
335,0.667917,877,19.571429,FALSE
0,0.285714,119,13.75,FALSE
1,2,9,3.5,FALSE
0,0.833333,62,14,FALSE
53,0.8,125,10.272727,FALSE
0,2,12,9,FALSE
0,0.535714,499,32.133333,FALSE
0,2,1,0,FALSE
0,0.166667,246,80,FALSE
0,2,1,0,FALSE
3,2,25,7.333333,FALSE
36,2,82,8.111111,FALSE
36,1.125,19,0,FALSE
0,2,1,0,FALSE
21,1.166667,682,96.285714,FALSE
54,0.9,119,7.384615,FALSE
3,2,281,45.833333,FALSE
15,1.133333,273,44,FALSE
666,1.027778,51,0,FALSE
9,0.5,55,6.714286,FALSE
1,0.5,1014,336.666667,FALSE
181,0.979798,3198,137.652174,FALSE
0,2,4,3,FALSE
1,2,213,105.5,FALSE
0,1.269231,80,12.5,FALSE
0,2,20,15,FALSE
335,0.667917,877,19.571429,FALSE
3,2,45,14,FALSE
1,2,43,20.5,FALSE
36,2,82,8.111111,FALSE
0,2,1,0,FALSE
211,0.619048,452,19.5,FALSE
3,2,37,11.333333,FALSE
3,2,25,7.333333,FALSE
0,0.583333,536,58.222222,FALSE
31,0.717949,344,23.142857,FALSE
0,2,0,0,FALSE
0,0.392857,357,22.666667,FALSE
6,2,20,4,FALSE
6,2,7,0.75,FALSE
0,2,5,4,FALSE
15,1.2,18,0,FALSE
53,0.9,90,7.090909,FALSE
3,2,40,12.333333,FALSE
119,0.85,1465,75.578947,FALSE
0,2,0,0,FALSE
3,1.5,124,40,FALSE
0,0.25,42,7.2,FALSE
4,0.666667,26,5.25,FALSE
53,0.9,90,7.090909,FALSE
1,2,2,0,FALSE
55,0.807692,140,8.571429,FALSE
21,2,452,63.571429,FALSE
76,0.8,736,44.6875,FALSE
6,2,4,0,FALSE
0,0,67,20,FALSE
7,0.644444,658,64.3,FALSE
3,2,6,1,FALSE
0,0,104,50.5,FALSE
6,2,157,38.25,FALSE
3,2,24,7,FALSE
2,0.333333,475,117.25,FALSE
36,1.125,19,0,FALSE
2,0.666667,29,5.75,FALSE
0,0.625,153,20.285714,FALSE
28,1.142857,327,39.375,FALSE
3,1.5,124,40,FALSE
30,0.75,619,67.333333,FALSE
1,2,50,24,FALSE
3,2,107,34.666667,FALSE
64,0.981818,586,47.416667,FALSE
335,0.667917,877,19.571429,FALSE
37,0.777778,64,5,FALSE
0,0,85,9.5,FALSE
0,0.25,84,15.4,FALSE
1,0.5,37,11,FALSE
0,0.238095,152,5.863636,FALSE
1,0.5,37,11,FALSE
8,0.5,59,10.6,FALSE
0,0,24,6.666667,FALSE
0,2,1,0,FALSE
0,2,16,12,FALSE
52,0.840909,96,6.666667,FALSE
10,2,45,8,FALSE
0,0.55,127,10.363636,FALSE
0,2,218,0,FALSE
1,0.5,1014,336.666667,FALSE
3,2,24,7,FALSE
1,0.5,37,11,FALSE
62,0.757813,276,14.764706,FALSE
53,0.8,125,10.272727,FALSE
1,0.5,26,7.333333,FALSE
0,0.52381,217,25.375,FALSE
21,1,30,3,FALSE
