@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.4492754

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,2,169,55.333333,FALSE
561,2,34,0,FALSE
0,1.211538,391,69.4,FALSE
5,0.583333,131,17.428571,FALSE
0,0.185185,600,58.7,FALSE
79,1.030769,805,55.785714,FALSE
1,2,31,14.5,FALSE
0,0.285714,119,13.75,FALSE
3,2,18,5,FALSE
53,0.9,90,7.090909,FALSE
335,0.667917,875,19.52381,FALSE
1,2,31,14.5,FALSE
1,2,43,20.5,FALSE
21,1,30,3,FALSE
6,2,7,0.75,FALSE
0,2,0,0,FALSE
1009,0.966667,245,4.195652,FALSE
79,1.030769,805,55.785714,FALSE
3,2,261,86,FALSE
6,2,7,0.75,FALSE
18,0.8,114,12.625,FALSE
6,2,20,4,FALSE
86,0.791667,736,41.941176,FALSE
13,0.9,104,16,FALSE
0,0.59,357,15.761905,FALSE
30,0.75,619,67.333333,FALSE
0,0.285714,253,30.375,FALSE
0,0,24,6.666667,FALSE
1,0.518519,302,28.9,FALSE
0,2,4,3,FALSE
0,2,80,71,FALSE
516,0.929143,831,21.388889,FALSE
0,0.425,234,19.909091,FALSE
23,0.64,135,10.818182,FALSE
6,0.65,253,48.6,FALSE
1,2,34,16,FALSE
1,0.5,426,140.666667,FALSE
1,2,2,0,FALSE
3,2,131,42.666667,FALSE
1,2,2,0,FALSE
1,2,10,0,FALSE
335,0.667917,875,19.52381,FALSE
0,0.642857,55,15,FALSE
1,2,30,14,FALSE
0,0.425,234,19.909091,FALSE
36,2,82,8.111111,FALSE
1,1.3,875,289,FALSE
0,2,12,9,FALSE
0,0.25,72,13.2,FALSE
211,0.656566,1600,45.794118,FALSE
21,1,30,3,FALSE
0,2,4,3,FALSE
10,2,30,5,FALSE
185,0.52381,728,32.045455,FALSE
1,1,67,19,FALSE
1,1.423077,3769,1251,FALSE
