@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.4492754

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,2,24,7,FALSE
13,0.861111,99,11.428571,FALSE
64,0.981818,586,47.416667,FALSE
0,0.2,49,7,FALSE
0,0.6,419,81.8,FALSE
1,0.5,499,165,FALSE
0,0,85,9.5,FALSE
6,2,92,22,FALSE
6,2,20,4,FALSE
1,2,7,2.5,FALSE
13,0.861111,99,11.428571,FALSE
0,0.5,41,6.8,FALSE
119,0.85,1465,75.578947,FALSE
0,0,65,8.142857,FALSE
10,2,56,10.2,FALSE
0,0.333333,44,9.75,FALSE
0,0,143,19.285714,FALSE
21,2,163,22.285714,FALSE
15,0.7,228,19.454545,FALSE
0,2,5,4,FALSE
3,2,75,24,FALSE
1,2,12,5,FALSE
0,0.125,212,22.444444,FALSE
3,2,19,5.333333,FALSE
1,0.5,595,197,FALSE
3,2,30,9,FALSE
428,0.834921,967,25.111111,FALSE
0,0,85,9.5,FALSE
0,0,37,8,FALSE
1,2,6,2,FALSE
0,2,5,4,FALSE
0,0.5625,65,18,FALSE
76,0.8,728,44.1875,FALSE
335,0.667917,877,19.571429,FALSE
1,0.5,614,203.333333,FALSE
0,0,85,9.5,FALSE
6,1,30,6,FALSE
1,1.423077,3769,1251,FALSE
6,2,39,8.75,FALSE
184,2,448,21.4,FALSE
1,2,7,2.5,FALSE
19,0.833333,76,9.714286,FALSE
0,0,37,8,FALSE
335,0.667917,877,19.571429,FALSE
0,0.5,106,10.555556,FALSE
0,0.363636,149,11.25,FALSE
0,0,22,6,FALSE
3,2,25,7.333333,FALSE
8,0.5,59,10.6,FALSE
0,2,16,12,FALSE
0,0.333333,162,39.25,FALSE
45,2,116,10.6,FALSE
45,2,116,10.6,FALSE
0,0.333333,149,36,FALSE
2,0.625,107,20,FALSE
0,0.841667,1040,11.654321,FALSE
0,0.68254,476,20.363636,FALSE
1,1,47,18,FALSE
6,0.375,217,23,FALSE
1,2,2,0,FALSE
1,2,19,8.5,FALSE
2,0.625,107,20,FALSE
9,0.833333,134,20.333333,FALSE
