@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.4492754

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,119,38.333333,FALSE
0,2,4,3,FALSE
3,2,37,11.333333,FALSE
45,1.111111,11,0,FALSE
0,0.238095,140,5.318182,FALSE
66,0.952899,2002,151.230769,FALSE
13,0.8,41,5.666667,FALSE
67,0.873016,384,16.181818,FALSE
54,0.454545,139,10.5,FALSE
335,0.667917,877,19.571429,FALSE
1,2,30,14,FALSE
0,2,1,0,FALSE
64,0.981818,586,47.416667,FALSE
0,0.5,176,33.8,FALSE
67,0.873016,384,16.181818,FALSE
58,0.666667,260,18.923077,FALSE
1,2,10,4,FALSE
31,0.927273,489,42.454545,FALSE
254,0.892857,582,22,FALSE
1,1.423077,3769,1251,FALSE
0,2,0,0,FALSE
12,0.625,453,49,FALSE
0,0.083333,282,39,FALSE
1,2,9,3.5,FALSE
0,0.5,106,10.555556,FALSE
1,2,16,3.5,FALSE
91,0.686275,271,13.888889,FALSE
0,2,4,3,FALSE
0,0.625,106,10.444444,FALSE
9,0.685714,188,29.166667,FALSE
0,0.666667,121,10.7,FALSE
0,0.25,129,24.4,FALSE
0,0.75,144,27.4,FALSE
4,0.571429,75,8.125,FALSE
1,2,13,5.5,FALSE
0,2,1,0,FALSE
0,2,4,3,FALSE
19,0.75,138,11,FALSE
1,1.423077,3769,1251,FALSE
5,0.8,47,6,FALSE
0,0.25,129,24.4,FALSE
1,0.5,79,25,FALSE
8,0.716667,528,38.846154,FALSE
3,2,6,1,FALSE
526,0.998047,300,7.606061,FALSE
1,0.5,79,25,FALSE
1,2,2,0,FALSE
0,2,16,12,FALSE
0,0.5,289,46.5,FALSE
0,0.269231,332,22.571429,FALSE
0,0.083333,98,12.714286,FALSE
10,2,85,16,FALSE
15,0.333333,268,37.142857,FALSE
0,1.211538,391,69.4,FALSE
3,2,16,4.333333,FALSE
0,2,1,0,FALSE
37,0.916667,141,10.727273,FALSE
0,0,35,15.5,FALSE
0,0,34,5.6,FALSE
1,1,47,18,FALSE
3,2,24,7,FALSE
0,0.75,100,31.666667,FALSE
49,0.833333,139,7.866667,FALSE
0,2,1,0,FALSE
21,2,163,22.285714,FALSE
4,1,496,97.6,FALSE
0,2,1,0,FALSE
375,0.780488,2044,47.380952,FALSE
0,2,5,4,FALSE
1,2,2,0,FALSE
0,2,2,0,FALSE
0,0.392857,357,22.666667,FALSE
8,0.74026,683,83,FALSE
0,2,1,0,FALSE
10,2,30,5,FALSE
300,0.879252,782,25.241379,FALSE
1,2,10,4,FALSE
0,2,1,0,FALSE
78,0.96875,462,25.588235,FALSE
21,1.166667,682,96.285714,FALSE
0,0,101,15.666667,FALSE
1,2,50,24,FALSE
0,0.62963,362,34.6,FALSE
21,2,163,22.285714,FALSE
0,0.472222,180,16.6,FALSE
0,0.5,41,6.8,FALSE
53,0.9,90,7.090909,FALSE
3,2,24,7,FALSE
0,0.657143,183,21.25,FALSE
375,0.780488,2044,47.380952,FALSE
1,1.456897,583,174,FALSE
0,2,5,4,FALSE
0,0.111111,78,6.7,FALSE
1,2,13,5.5,FALSE
0,0,35,15.5,FALSE
1,2,9,3.5,FALSE
3,0.6,318,51.666667,FALSE
1,2,7,2.5,FALSE
3,2,24,7,FALSE
8,0.541667,257,18.615385,FALSE
31,0.927273,489,42.454545,FALSE
1,2,13,5.5,FALSE
6,2,4,0,FALSE
157,0.993827,94,3.473684,FALSE
0,2,1,0,FALSE
0,1.211538,391,69.4,FALSE
6,2,58,13.5,FALSE
15,0.825,168,13.909091,FALSE
3,2,42,13,FALSE
0,0.333333,162,39.25,FALSE
3,2,30,9,FALSE
22,0.75,158,16.222222,FALSE
0,2,4,3,FALSE
36,2,82,8.111111,FALSE
1,2,9,3.5,FALSE
0,0.814815,242,32.285714,FALSE
3,2,61,19.333333,FALSE
1,2,13,5.5,FALSE
8,0.74026,683,83,FALSE
3,2,9,2,FALSE
0,0.681818,365,28.583333,FALSE
335,0.667917,875,19.52381,FALSE
21,2,163,22.285714,FALSE
24,0.708333,143,14.555556,FALSE
23,0.798319,1308,85.066667,FALSE
0,0.559524,460,19.363636,FALSE
0,2,1,0,FALSE
37,0.888889,52,3.8,FALSE
0,0.681818,365,28.583333,FALSE
0,0.083333,282,39,FALSE
5,0.8,47,6,FALSE
157,0.993827,94,3.473684,FALSE
0,2,5,4,FALSE
4,0.25,126,23.8,FALSE
526,0.998047,300,7.606061,FALSE
76,0.8,728,44.1875,FALSE
1,0.5,349,115,FALSE
1,0.5,583,193,FALSE
120,2,229,13.3125,FALSE
1,0.553571,483,30.933333,FALSE
0,0.65,330,64,FALSE
1,2,9,3.5,FALSE
0,2,1,0,FALSE
1,2,23,10.5,FALSE
51,0.763889,405,19.894737,FALSE
0,0,35,15.5,FALSE
0,2,20,15,FALSE
0,0.25,149,28.4,FALSE
4,0.571429,75,8.125,FALSE
0,2,1,0,FALSE
91,0.686275,271,13.888889,FALSE
0,2,62,60,FALSE
1,2,11,4.5,FALSE
1,1,47,18,FALSE
1,2,2,0,FALSE
0,0,34,5.6,FALSE
0,0.25,129,24.6,FALSE
1,0.5,583,193,FALSE
0,0,67,20,FALSE
1,2,10,4,FALSE
28,2,8,0,FALSE
3,2,24,7,FALSE
4,0.5,233,45.4,FALSE
15,0.333333,268,37.142857,FALSE
0,0,108,34.333333,FALSE
1009,0.966667,245,4.195652,FALSE
21,2,158,21.571429,FALSE
5942,0.798319,1019,7.466667,FALSE
0,2,4,3,FALSE
0,0.25,129,24.4,FALSE
6,2,58,13.5,FALSE
28,2,31,2.875,FALSE
0,0.083333,98,12.714286,FALSE
64,0.981818,586,47.416667,FALSE
3,2,245,80.666667,FALSE
0,0.833333,62,14,FALSE
1,2,50,24,FALSE
3,2,25,7.333333,FALSE
0,0.657143,183,21.25,FALSE
0,1.266667,90,15.25,FALSE
8,0.541667,257,18.615385,FALSE
0,0,25,11,FALSE
1,2,44,21,FALSE
1,2,11,4.5,FALSE
0,0,119,38.333333,FALSE
0,0.171429,514,62.625,FALSE
0,2,4,0,FALSE
28,2,31,2.875,FALSE
24,0.53125,311,33.111111,FALSE
3,2,24,7,FALSE
2,0.333333,475,117.25,FALSE
0,0,115,15.285714,FALSE
54,0.454545,139,10.5,FALSE
3,1.5,124,40,FALSE
0,0.2,632,56.181818,FALSE
78,0.96875,462,25.588235,FALSE
0,0.333333,162,39.25,FALSE
327,0.853968,3077,97.580645,FALSE
1,0.5,349,115,FALSE
37,0.916667,141,10.727273,FALSE
36,2,82,8.111111,FALSE
1,2,13,5.5,FALSE
0,0,34,5.6,FALSE
3,2,25,7.333333,FALSE
17,0.788889,665,64.5,FALSE
3,2,22,6.333333,FALSE
0,0.5,41,6.8,FALSE
78,0.96875,462,25.588235,FALSE
1,2,7,2.5,FALSE
3,0.6,33,4.166667,FALSE
0,0.2,88,6.909091,FALSE
19,0.75,138,11,FALSE
3,2,131,42.666667,FALSE
3,2,24,7,FALSE
0,2,6,5,FALSE
1026,0.895161,1204,21.132075,FALSE
45,1.111111,11,0,FALSE
4,0.666667,30,6.25,FALSE
0,2,1,0,FALSE
0,2,6,5,FALSE
0,2,4,3,FALSE
0,2,2,0,FALSE
0,2,1,0,FALSE
0,0.25,129,24.4,FALSE
1,1.456897,583,174,FALSE
21,2,7,0,FALSE
3,2,25,7.333333,FALSE
6,1,30,6,FALSE
1,2,13,5.5,FALSE
0,0.25,129,24.4,FALSE
300,1.041667,28,0,FALSE
6,2,4,0,FALSE
0,0.142857,217,100.5,FALSE
13,0.8,41,5.666667,FALSE
0,2,0,0,FALSE
6,1,26,5.25,FALSE
375,0.780488,2044,47.380952,FALSE
53,0.9,90,7.090909,FALSE
64,0.981818,586,47.416667,FALSE
0,0.333333,836,68.416667,FALSE
0,0,108,34.333333,FALSE
28,1.142857,327,39.375,FALSE
0,2,4,3,FALSE
0,0.535714,499,32.133333,FALSE
0,0,35,15.5,FALSE
0,0.238095,140,5.318182,FALSE
0,0,22,6,FALSE
157,0.993827,94,3.473684,FALSE
300,1.041667,28,0,FALSE
0,1.211538,391,69.4,FALSE
3,2,18,5,FALSE
1,1.3,875,289,FALSE
0,0.142857,217,100.5,FALSE
153,2,268,13.888889,FALSE
0,0.64,380,33.090909,FALSE
6,1,26,5.25,FALSE
0,0.142857,217,100.5,FALSE
3,2,25,7.333333,FALSE
3,2,245,80.666667,FALSE
