@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z109.8901099

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
24,52,86,16,0.673913,451,0.833333,0.183333,0,17.541667,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
4,49,0,4,0,492,1,0.5625,0,121,TRUE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,TRUE
6,8,15,6,1.2,137,0,0.333333,0,21.666667,TRUE
11,23,25,9,0.8,183,0.5,0.431818,6,15.272727,TRUE
23,39,39,21,0.772727,382,0.875,0.356522,6,15.26087,TRUE
5,21,2,5,0.75,103,1,0.36,0,18.8,TRUE
11,25,43,9,0.8,182,0,0.418182,6,15.363636,TRUE
24,52,86,16,0.673913,451,0.833333,0.183333,0,17.541667,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
11,23,25,9,0.8,183,0.5,0.431818,6,15.272727,TRUE
17,91,106,13,0.354167,453,1,0.144796,0,25.470588,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,TRUE
24,52,86,16,0.673913,451,0.833333,0.183333,0,17.541667,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
3,10,0,3,0.25,78,1,0.666667,0,24.333333,TRUE
23,39,39,21,0.772727,382,0.875,0.356522,6,15.26087,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
62,85,611,60,0.953972,1390,0.5,0.266129,6,20.580645,TRUE
11,23,25,9,0.8,183,0.5,0.431818,6,15.272727,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
10,28,31,5,0.577778,414,0.8,0.206349,0,39.9,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,TRUE
3,10,0,3,0.25,78,1,0.666667,0,24.333333,TRUE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,TRUE
13,30,34,11,0.75,191,0,0.294872,5,13.307692,TRUE
3,10,0,3,0.25,78,1,0.666667,0,24.333333,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
9,13,36,9,1.125,59,0,0.333333,0,5.333333,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
28,51,0,26,0.731481,237,0.75,0.198413,6,7.321429,TRUE
11,21,43,9,0.85,117,0,0.418182,6,9.454545,TRUE
13,30,34,11,0.75,191,0,0.294872,5,13.307692,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
17,91,106,13,0.354167,453,1,0.144796,0,25.470588,TRUE
4,4,6,4,2,4,0,0.666667,0,0,FALSE
18,19,107,18,0.382353,170,1,0.433333,0,8.333333,FALSE
9,17,30,6,0.75,55,1,0.407407,1,5,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
10,19,5,8,0.740741,223,1,0.228571,2,21,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
2,2,1,2,2,2,0,0.75,0,0,FALSE
12,18,54,8,0.924242,222,1,0.3125,2,17,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
13,22,66,11,0.805556,140,0.666667,0.4,6,9.538462,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
18,35,1,16,0.670588,276,0.8,0.366667,6,14.055556,FALSE
4,4,6,4,2,4,0,0.666667,0,0,FALSE
4,8,6,4,2,20,0,0.666667,0,4,FALSE
10,14,19,6,0.611111,71,1,0.325,0,5.9,FALSE
4,8,6,4,2,20,0,0.666667,0,4,FALSE
9,17,30,6,0.75,55,1,0.407407,1,5,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
38,56,511,35,0.938063,604,0.625,0.239382,6,14.263158,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
24,50,244,22,0.908213,402,0.444444,0.284722,5,15.375,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
13,22,66,11,0.805556,140,0.666667,0.4,6,9.538462,FALSE
39,78,0,38,0.9,261,0,0.302564,0,5.435897,FALSE
24,41,0,22,0.717391,411,0.875,0.35,6,15.791667,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
39,78,0,38,0.9,261,0,0.302564,0,5.435897,FALSE
10,14,19,6,0.611111,71,1,0.325,0,5.9,FALSE
13,22,66,11,0.805556,140,0.666667,0.4,6,9.538462,FALSE
12,18,54,8,0.924242,222,1,0.3125,2,17,FALSE
25,29,0,24,0.388889,629,1,0.36,1,24.04,FALSE
10,21,0,7,0.388889,156,1,0.5,6,14.4,FALSE
10,18,45,8,1.111111,87,0,0.525,6,7.6,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
10,21,0,7,0.388889,156,1,0.5,6,14.4,FALSE
