@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z109.8901099

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
10,18,33,9,0.866667,89,0.6,0.283333,2,7.4,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
23,40,0,21,0.838843,386,0.636364,0.297101,6,15.304348,TRUE
14,34,65,12,0.794872,234,0.666667,0.4,6,15.5,TRUE
19,30,171,19,2,126,0,0.526316,0,5.631579,TRUE
1,2,0,1,2,51,0,1,0,3,TRUE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,TRUE
6,12,0,5,0.2,266,1,0.166667,0,43.166667,TRUE
5,6,10,5,1.25,18,0.5,0.6,2,2.2,TRUE
1,2,0,1,2,51,0,1,0,3,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
19,30,171,19,2,126,0,0.526316,0,5.631579,TRUE
8,37,0,6,0.357143,278,1,0.375,1,33.5,TRUE
8,37,0,6,0.357143,278,1,0.375,1,33.5,TRUE
5,21,2,5,0.75,103,1,0.36,0,18.8,TRUE
11,14,33,11,0.9,66,0.75,0.327273,2,4.636364,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
12,26,48,10,0.890909,171,0.6,0.35,2,12.833333,TRUE
93,244,0,79,0.925951,1441,0.4375,0.144928,0,14.322581,TRUE
10,18,33,9,0.866667,89,0.6,0.283333,2,7.4,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
1,2,0,1,2,51,0,1,0,3,TRUE
10,31,3,9,0.222222,183,0,0.333333,0,17.2,TRUE
25,44,128,23,0.948864,429,0.363636,0.352,6,15.28,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
12,26,48,10,0.890909,171,0.6,0.35,2,12.833333,TRUE
10,31,3,9,0.222222,183,0,0.333333,0,17.2,TRUE
23,40,0,21,0.838843,386,0.636364,0.297101,6,15.304348,TRUE
3,4,0,2,1.125,22,0,0.5,0,5,TRUE
10,18,33,9,0.866667,89,0.6,0.283333,2,7.4,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
9,41,4,8,0.875,302,0.5,0.35,5,32.111111,TRUE
9,41,4,8,0.875,302,0.5,0.35,5,32.111111,TRUE
5,21,2,5,0.75,103,1,0.36,0,18.8,TRUE
20,37,0,18,0.684211,321,0.833333,0.36,6,14.75,TRUE
12,26,48,10,0.890909,171,0.6,0.35,2,12.833333,TRUE
17,32,74,13,0.75,224,0.75,0.294118,6,11.941176,TRUE
9,41,4,8,0.875,302,0.5,0.35,5,32.111111,TRUE
9,17,0,7,0.5,234,1,0.511111,0,24.555556,TRUE
20,37,0,18,0.684211,321,0.833333,0.36,6,14.75,TRUE
85,181,0,85,0.5,2890,0.5,0.075456,20,32.976471,TRUE
24,52,86,16,0.673913,451,0.833333,0.183333,0,17.541667,TRUE
11,14,33,11,0.9,66,0.75,0.327273,2,4.636364,TRUE
12,22,46,10,0.818182,127,0.5,0.4,6,9.416667,TRUE
10,31,3,9,0.222222,183,0,0.333333,0,17.2,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
19,30,119,17,0.824074,281,0.833333,0.460526,6,13.473684,TRUE
