@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z109.8901099

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
9,13,36,9,1.125,58,0,0.333333,0,5.333333,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
10,14,45,10,1.111111,52,0.5,0.32,0,4,TRUE
24,50,244,22,0.908213,402,0.444444,0.284722,5,15.375,TRUE
11,25,43,9,0.8,182,0,0.418182,6,15.363636,TRUE
1,2,0,1,2,51,0,1,0,3,TRUE
24,50,244,22,0.908213,402,0.444444,0.284722,5,15.375,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
15,25,87,13,0.803571,143,0.75,0.483333,6,8.266667,TRUE
29,53,100,28,0.75,556,0.888889,0.221675,2,17.862069,TRUE
13,25,66,11,0.777778,174,0.666667,0.333333,6,12.153846,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
11,23,25,9,0.8,183,0.5,0.431818,6,15.272727,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
15,23,105,12,2,84,0,0.483333,0,4.6,TRUE
6,45,5,6,0.55,247,0,0.375,0,39.5,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
6,45,5,6,0.55,247,0,0.375,0,39.5,TRUE
24,50,244,22,0.908213,402,0.444444,0.284722,5,15.375,TRUE
12,35,16,8,0.727273,359,0.555556,0.319444,0,28.166667,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
18,31,91,16,0.776471,303,0.8,0.458333,6,15.555556,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
53,172,106,44,0.877622,1743,0.727273,0.14645,0,31.679245,TRUE
22,34,213,20,0.75,330,0.75,0.310606,6,13.818182,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
11,23,25,9,0.8,183,0.5,0.431818,6,15.272727,TRUE
28,35,198,28,0.841751,388,1,0.383929,0,12.464286,TRUE
18,31,91,16,0.776471,303,0.8,0.458333,6,15.555556,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
24,50,244,22,0.908213,402,0.444444,0.284722,5,15.375,TRUE
23,46,123,4,0.659091,668,1,0.267081,0,27.608696,TRUE
7,30,21,5,2,350,0,0.306122,0,49,TRUE
24,52,86,16,0.673913,451,0.833333,0.183333,0,17.541667,TRUE
