@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z109.8901099

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
37,54,348,35,0.843254,661,0.928571,0.279279,6,16.486486,TRUE
23,48,235,21,0.924242,379,0.444444,0.289855,5,15.086957,TRUE
14,34,19,13,1.076923,379,1,0.385714,4,26,TRUE
25,51,228,20,0.770833,419,0.833333,0.251429,6,15.52,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
20,37,88,18,0.763158,348,0.833333,0.36,6,16.1,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
25,51,228,20,0.770833,419,0.833333,0.251429,6,15.52,TRUE
3,30,3,2,2,315,0,0.333333,0,104,TRUE
19,34,141,17,0.814815,253,0.833333,0.307018,6,12,TRUE
17,41,66,15,0.85,319,0.4,0.313725,6,17.470588,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
17,41,66,15,0.85,319,0.4,0.313725,6,17.470588,TRUE
3,4,0,2,1.125,22,0,0.5,0,5,TRUE
10,14,45,10,1.111111,67,0.333333,0.32,0,5.4,TRUE
3,3,3,3,1.5,6,0,0.666667,0,0,TRUE
27,82,0,24,0.723077,553,0.8,0.183761,0,19.296296,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
17,41,66,15,0.85,319,0.4,0.313725,6,17.470588,TRUE
20,37,88,18,0.763158,348,0.833333,0.36,6,16.1,TRUE
17,38,104,15,0.883929,293,0,0.485294,6,15.823529,TRUE
36,57,196,34,0.909317,744,0.565217,0.277778,6,19.027778,TRUE
24,41,38,22,0.75,429,0.875,0.35,6,16.541667,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
13,25,56,11,0.805556,158,0.666667,0.5,6,10.923077,TRUE
14,34,19,13,1.076923,379,1,0.385714,4,26,TRUE
23,48,235,21,0.924242,379,0.444444,0.289855,5,15.086957,TRUE
16,28,120,16,1.066667,104,0,0.53125,0,5.4375,TRUE
4,26,4,2,0.833333,193,1,0.416667,0,46.75,TRUE
