@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z109.8901099

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
4,8,6,4,2,20,0,0.666667,0,4,TRUE
35,55,217,33,0.923274,642,0.565217,0.280952,6,16.685714,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
12,24,46,10,0.981818,144,0.2,0.5,6,10.583333,TRUE
12,24,46,10,0.981818,144,0.2,0.5,6,10.583333,TRUE
35,55,217,33,0.923274,642,0.565217,0.280952,6,16.685714,TRUE
14,24,77,11,0.876923,202,0.8,0.517857,5,13.071429,TRUE
8,29,28,8,2,166,0,0.458333,0,19.75,TRUE
6,8,15,6,1.2,139,0,0.333333,0,22,TRUE
6,8,15,6,1.2,139,0,0.333333,0,22,TRUE
54,140,651,7,0.766926,1806,0.705882,0.174004,0,32.12963,TRUE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,TRUE
30,50,327,28,0.775862,505,0.833333,0.216667,6,15.633333,TRUE
4,17,0,3,0,116,1,0.5,0,27.75,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
23,48,235,21,0.924242,379,0.444444,0.289855,5,15.086957,TRUE
12,56,60,12,1,415,0.25,0.283333,0,33.25,TRUE
17,33,40,15,0.830357,250,0.571429,0.376471,6,13.294118,TRUE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,TRUE
23,48,235,21,0.924242,379,0.444444,0.289855,5,15.086957,TRUE
8,29,28,8,2,166,0,0.458333,0,19.75,TRUE
14,26,69,12,0.74359,187,0.666667,0.321429,6,12.142857,TRUE
14,24,77,11,0.876923,202,0.8,0.517857,5,13.071429,TRUE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,TRUE
14,27,57,12,0.769231,195,0.666667,0.482143,6,12.714286,TRUE
19,34,141,17,0.814815,253,0.833333,0.307018,6,12,TRUE
12,24,46,10,0.981818,144,0.2,0.5,6,10.583333,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
24,38,252,22,0.782609,366,0.8,0.305556,6,14.041667,TRUE
12,56,60,12,1,415,0.25,0.283333,0,33.25,TRUE
5,9,10,5,1.25,28,0,0.55,3,4.4,TRUE
14,24,77,11,0.876923,202,0.8,0.517857,5,13.071429,TRUE
10,19,5,8,0.740741,223,1,0.228571,2,21,TRUE
54,140,651,7,0.766926,1806,0.705882,0.174004,0,32.12963,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
4,17,0,3,0,116,1,0.5,0,27.75,TRUE
14,26,69,12,0.74359,187,0.666667,0.321429,6,12.142857,TRUE
17,33,40,15,0.830357,250,0.571429,0.376471,6,13.294118,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
20,32,114,18,0.894737,361,0.5,0.45,6,16.55,TRUE
12,26,48,10,0.890909,171,0.6,0.35,2,12.833333,TRUE
54,140,651,7,0.766926,1806,0.705882,0.174004,0,32.12963,TRUE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,TRUE
30,50,327,28,0.775862,505,0.833333,0.216667,6,15.633333,TRUE
17,33,40,15,0.830357,250,0.571429,0.376471,6,13.294118,TRUE
23,48,235,21,0.924242,379,0.444444,0.289855,5,15.086957,TRUE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,TRUE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,TRUE
10,19,5,8,0.740741,223,1,0.228571,2,21,TRUE
5,9,10,5,1.25,28,0,0.55,3,4.4,TRUE
19,35,109,17,0.81746,265,0.857143,0.368421,6,12.578947,FALSE
32,64,312,32,0.909274,614,0.8125,0.265625,5,17.6875,FALSE
32,64,312,32,0.909274,614,0.8125,0.265625,5,17.6875,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
16,17,78,16,0.533333,172,1,0.291667,0,9.5,FALSE
15,25,87,13,0.803571,143,0.75,0.483333,6,8.266667,FALSE
0,0,0,0,2,0,0,0,0,0,FALSE
4,8,6,4,2,20,0,0.666667,0,4,FALSE
3,30,3,2,2,315,0,0.333333,0,104,FALSE
10,18,45,8,1.111111,87,0,0.525,6,7.6,FALSE
3,24,1,1,0.75,121,1,0.5,0,38.666667,FALSE
3,30,3,2,2,315,0,0.333333,0,104,FALSE
3,30,3,2,2,315,0,0.333333,0,104,FALSE
10,18,45,8,1.111111,87,0,0.525,6,7.6,FALSE
12,49,0,11,0.757576,269,0.333333,0.277778,5,21.166667,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
4,12,4,4,0.666667,44,1,0.5,1,9.75,FALSE
11,21,49,9,1,109,0.2,0.522727,6,8.454545,FALSE
2,4,1,1,2,39,0,0.5,0,18.5,FALSE
16,17,78,16,0.533333,172,1,0.291667,0,9.5,FALSE
4,4,6,4,2,4,0,0.75,0,0,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
6,15,15,6,1.178378,287,0.054054,0.3,2,40.666667,FALSE
24,42,0,22,0.818182,423,0.636364,0.291667,6,16.166667,FALSE
5,6,2,4,0.75,36,1,0.36,0,5.4,FALSE
4,5,0,3,0.666667,28,1,0.4375,0,5.25,FALSE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,FALSE
3,30,3,2,2,315,0,0.333333,0,104,FALSE
32,64,312,32,0.909274,614,0.8125,0.265625,5,17.6875,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
15,25,87,13,0.803571,143,0.75,0.483333,6,8.266667,FALSE
4,12,4,4,0.666667,44,1,0.5,1,9.75,FALSE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,FALSE
15,34,87,12,0.871429,230,0.8,0.516667,5,14,FALSE
3,24,1,1,0.75,121,1,0.5,0,38.666667,FALSE
15,33,43,15,0.833333,258,0.666667,0.333333,5,15.8,FALSE
39,78,0,38,0.923684,234,0,0.302564,0,4.74359,FALSE
15,25,87,13,0.803571,143,0.75,0.483333,6,8.266667,FALSE
2,4,1,1,2,39,0,0.5,0,18.5,FALSE
30,53,331,24,0.873563,767,0,0.391667,0,24.366667,FALSE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,FALSE
0,0,0,0,2,0,0,0,0,0,FALSE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,FALSE
24,50,244,22,0.908213,402,0.444444,0.284722,5,15.375,FALSE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,FALSE
15,33,43,15,0.833333,258,0.666667,0.333333,5,15.8,FALSE
5,6,2,4,0.75,36,1,0.36,0,5.4,FALSE
39,78,0,38,0.923684,234,0,0.302564,0,4.74359,FALSE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
