@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z109.8901099

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
10,24,0,8,0.666667,171,0.5,0.525,6,15.9,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
12,22,54,10,0.818182,117,0.5,0.5,6,8.583333,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
10,24,0,8,0.666667,171,0.5,0.525,6,15.9,TRUE
10,14,45,10,1.111111,67,0.333333,0.32,0,5.4,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
12,24,46,10,0.981818,144,0.2,0.5,6,10.583333,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
8,20,4,7,0.8,148,0.6,0.375,2,16.875,TRUE
4,16,4,4,0.333333,82,0,0.416667,0,19.25,TRUE
13,35,60,8,0.333333,618,0.666667,0.212963,0,46.307692,TRUE
8,12,8,7,0.821429,129,0.083333,0.642857,0,13.625,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
20,37,0,18,0.684211,321,0.833333,0.36,6,14.75,TRUE
16,30,88,14,0.683333,250,0,0.21875,0,14.375,TRUE
12,22,54,10,0.818182,117,0.5,0.5,6,8.583333,TRUE
10,24,0,8,0.666667,171,0.5,0.525,6,15.9,TRUE
10,18,33,9,0.866667,89,0.6,0.283333,2,7.4,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
108,341,4268,75,0.935648,3365,0.714286,0.078972,0,29.833333,TRUE
8,12,8,7,0.821429,129,0.083333,0.642857,0,13.625,TRUE
13,23,66,11,0.805556,140,0.666667,0.5,6,9.538462,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
12,22,54,10,0.818182,117,0.5,0.5,6,8.583333,TRUE
8,20,4,7,0.8,148,0.6,0.375,2,16.875,TRUE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
12,56,60,12,1,415,0.25,0.283333,0,33.25,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
12,24,46,10,0.981818,144,0.2,0.5,6,10.583333,TRUE
10,18,45,8,1.111111,87,0,0.525,6,7.6,TRUE
8,20,4,7,0.8,148,0.6,0.375,2,16.875,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
2,8,1,2,2,28,0,0.5,0,13,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
9,13,36,9,1.125,62,0,0.333333,0,5.666667,TRUE
5,21,2,5,0.75,103,1,0.36,0,18.8,TRUE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
10,24,0,8,0.666667,171,0.5,0.525,6,15.9,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
20,39,0,19,0.978947,140,0.133333,0.258333,0,5.25,TRUE
12,22,54,10,0.818182,117,0.5,0.5,6,8.583333,TRUE
23,36,221,21,0.727273,350,0.75,0.304348,6,14.043478,FALSE
6,15,15,6,1.178378,287,0.054054,0.3,2,40.666667,FALSE
24,41,38,22,0.75,429,0.875,0.35,6,16.541667,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
4,8,6,4,2,20,0,0.666667,0,4,FALSE
12,23,46,10,0.818182,122,0.5,0.4,6,9,FALSE
44,61,312,42,0.860465,933,0.944444,0.327273,6,19.795455,FALSE
17,41,66,15,0.85,319,0.4,0.313725,6,17.470588,FALSE
6,15,15,6,1.178378,287,0.054054,0.3,2,40.666667,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
2,5,0,1,0,49,1,0.6,0,22,FALSE
11,21,49,9,0.85,112,0.5,0.418182,6,9,FALSE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,FALSE
4,18,0,4,0.222222,129,1,0.4375,1,30.5,FALSE
25,53,28,21,0.895833,840,0.166667,0.485714,0,32.36,FALSE
5,20,0,4,0.5,138,1,0.5,1,26.2,FALSE
25,53,28,21,0.895833,840,0.166667,0.485714,0,32.36,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
2,5,0,1,0,49,1,0.6,0,22,FALSE
23,36,221,21,0.727273,350,0.75,0.304348,6,14.043478,FALSE
9,151,32,5,0.75,1303,0.5,0.253968,0,143.555556,FALSE
4,8,6,4,2,20,0,0.666667,0,4,FALSE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,FALSE
15,34,87,12,0.871429,230,0.8,0.516667,5,14,FALSE
44,61,312,42,0.860465,933,0.944444,0.327273,6,19.795455,FALSE
11,34,0,10,0.566667,210,1,0.272727,0,17.818182,FALSE
11,15,21,11,0.533333,90,1,0.454545,0,6.909091,FALSE
13,23,66,11,0.805556,140,0.666667,0.5,6,9.538462,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
7,14,9,5,0.5,48,1,0.342857,0,5.714286,FALSE
4,18,0,4,0.222222,129,1,0.4375,1,30.5,FALSE
4,5,0,3,0.666667,28,1,0.4375,0,5.25,FALSE
17,41,66,15,0.85,319,0.4,0.313725,6,17.470588,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
10,20,0,10,0,53,1,0.55,2,4.2,FALSE
6,15,15,6,1.178378,287,0.054054,0.3,2,40.666667,FALSE
9,9,36,9,2,9,0,0.314815,0,0,FALSE
9,45,36,5,2,3581,0,0.296296,0,396.888889,FALSE
12,23,46,10,0.818182,122,0.5,0.4,6,9,FALSE
