@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z109.8901099

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
10,14,45,10,1.111111,67,0.333333,0.32,0,5.4,TRUE
93,244,0,79,0.925951,1441,0.4375,0.144928,0,14.322581,TRUE
10,13,3,10,0.722222,73,0.5,0.4,2,6.1,TRUE
30,50,327,28,0.775862,505,0.833333,0.216667,6,15.633333,TRUE
3,3,3,3,1.5,6,0,0.666667,0,0,TRUE
5,7,10,5,1.1,41,0.8,0.6,2,6.2,TRUE
93,244,0,79,0.925951,1441,0.4375,0.144928,0,14.322581,TRUE
4,16,4,4,0.333333,82,0,0.416667,0,19.25,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
14,41,21,14,0.564103,243,0,0.297619,0,16.142857,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
5,9,10,5,1.25,28,0,0.55,3,4.4,TRUE
76,274,1888,45,0.880784,2248,0.882353,0.108571,0,28.355263,TRUE
10,14,45,10,1.111111,67,0.333333,0.32,0,5.4,TRUE
24,52,86,16,0.673913,451,0.833333,0.183333,0,17.541667,TRUE
12,24,36,10,0.772727,143,0.5,0.4,6,10.75,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
11,21,43,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
10,31,3,9,0.222222,183,0,0.333333,0,17.2,TRUE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,TRUE
14,41,21,14,0.564103,243,0,0.297619,0,16.142857,TRUE
24,52,86,16,0.673913,451,0.833333,0.183333,0,17.541667,TRUE
23,39,91,21,0.795455,375,0.875,0.356522,6,14.956522,TRUE
10,28,31,5,0.577778,414,0.8,0.206349,0,39.9,TRUE
22,34,213,20,0.75,330,0.75,0.310606,6,13.818182,TRUE
34,60,187,34,0.747475,728,0.888889,0.198529,3,20.147059,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
12,26,48,10,0.890909,171,0.6,0.35,2,12.833333,TRUE
14,41,21,14,0.564103,243,0,0.297619,0,16.142857,TRUE
14,41,21,14,0.564103,243,0,0.297619,0,16.142857,TRUE
26,46,153,24,0.8,501,0.888889,0.346154,6,17.923077,TRUE
11,21,49,9,1,109,0.2,0.522727,6,8.454545,TRUE
10,28,31,5,0.577778,414,0.8,0.206349,0,39.9,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
30,50,327,28,0.775862,505,0.833333,0.216667,6,15.633333,TRUE
3,3,3,3,1.5,6,0,0.666667,0,0,TRUE
14,41,21,14,0.564103,243,0,0.297619,0,16.142857,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
10,28,31,5,0.577778,414,0.8,0.206349,0,39.9,TRUE
93,244,0,79,0.925951,1441,0.4375,0.144928,0,14.322581,TRUE
5,9,10,5,1.25,28,0,0.55,3,4.4,TRUE
5,7,10,5,1.1,41,0.8,0.6,2,6.2,TRUE
19,29,141,17,0.865079,266,0.857143,0.368421,6,12.631579,TRUE
12,24,36,10,0.772727,143,0.5,0.4,6,10.75,TRUE
8,15,26,7,0.857143,219,0.25,0.342857,1,25.875,TRUE
12,23,46,10,0.818182,122,0.5,0.4,6,9,TRUE
8,15,26,7,0.857143,219,0.25,0.342857,1,25.875,TRUE
34,60,187,34,0.747475,728,0.888889,0.198529,3,20.147059,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
4,4,6,4,2,4,0,0.75,0,0,FALSE
3,4,3,3,2,7,0,0.833333,0,1.333333,FALSE
10,15,45,10,1.111111,59,0.333333,0.32,0,4.6,FALSE
13,24,56,11,0.777778,141,0.666667,0.5,6,9.615385,FALSE
13,24,56,11,0.777778,141,0.666667,0.5,6,9.615385,FALSE
18,28,111,16,0.776471,231,0.8,0.458333,6,11.555556,FALSE
4,4,6,4,2,4,0,0.75,0,0,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
10,14,19,6,0.611111,71,1,0.325,0,5.9,FALSE
11,21,43,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
5,20,0,4,0.5,138,1,0.5,1,26.2,FALSE
13,24,56,11,0.777778,141,0.666667,0.5,6,9.615385,FALSE
9,32,0,9,0.125,172,0,0.351852,1,18,FALSE
6,27,15,5,2,264,0,0.291667,0,43,FALSE
11,29,43,9,0.85,154,0.5,0.418182,6,12.818182,FALSE
10,31,3,9,0.222222,183,0,0.333333,0,17.2,FALSE
7,20,9,7,0.833333,173,1,0.571429,0,22.857143,FALSE
3,4,3,3,2,7,0,0.833333,0,1.333333,FALSE
4,12,4,4,0.666667,44,1,0.5,1,9.75,FALSE
4,4,6,4,2,4,0,0.75,0,0,FALSE
10,15,45,10,1.111111,59,0.333333,0.32,0,4.6,FALSE
6,22,0,0,0.333333,163,1,0.5,0,25.666667,FALSE
7,20,9,7,0.833333,173,1,0.571429,0,22.857143,FALSE
12,49,0,11,0.757576,269,0.333333,0.277778,5,21.166667,FALSE
1,2,0,1,2,51,0,1,0,3,FALSE
0,0,0,0,2,4,0,0,0,0,FALSE
32,65,290,18,0.962649,732,1,0.175781,0,20.6875,FALSE
11,23,25,9,0.8,183,0.5,0.431818,6,15.272727,FALSE
5,6,0,5,2,37,0,0.466667,0,6.4,FALSE
18,35,1,16,0.670588,276,0.8,0.366667,6,14.055556,FALSE
12,22,46,10,0.818182,128,0.5,0.4,6,9.5,FALSE
0,0,0,0,2,4,0,0,0,0,FALSE
12,18,54,8,0.924242,222,1,0.3125,2,17,FALSE
