@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z109.8901099

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
12,22,54,10,0.818182,117,0.5,0.5,6,8.583333,TRUE
5,9,10,5,1.25,28,0,0.55,3,4.4,TRUE
6,28,15,3,2,191,0,0.333333,0,30.833333,TRUE
12,24,46,10,1,145,0.166667,0.5,6,10.583333,TRUE
3,10,0,3,0.25,78,1,0.666667,0,24.333333,TRUE
12,30,48,9,0.818182,322,1,0.5,0,25.25,TRUE
18,35,1,16,0.670588,276,0.8,0.366667,6,14.055556,TRUE
9,9,36,9,2,9,0,0.555556,0,0,TRUE
18,35,1,16,0.670588,276,0.8,0.366667,6,14.055556,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
11,21,43,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
37,80,470,32,0.863426,866,0.833333,0.219595,6,22.081081,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
10,14,45,10,1.111111,67,0.333333,0.32,0,5.4,TRUE
14,33,65,12,0.74359,229,0.666667,0.4,6,15.142857,TRUE
9,9,36,9,2,9,0,0.555556,0,0,TRUE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
18,35,1,16,0.670588,276,0.8,0.366667,6,14.055556,TRUE
11,21,49,9,1,109,0.2,0.522727,6,8.454545,TRUE
22,56,197,16,0.813853,378,0.545455,0.369048,0,15.681818,TRUE
11,25,43,9,0.8,182,0,0.418182,6,15.363636,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
7,22,0,5,0.166667,88,1,0.428571,0,11.285714,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
3,10,0,3,0.25,78,1,0.666667,0,24.333333,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
7,8,21,7,1.166667,32,0.5,0.428571,2,3.285714,TRUE
10,14,45,10,1.111111,67,0.333333,0.32,0,5.4,TRUE
11,22,43,9,0.85,117,0.5,0.522727,6,9.454545,TRUE
12,24,46,10,1,145,0.166667,0.5,6,10.583333,TRUE
84,269,2582,46,0.907322,3213,1,0.168675,0,37.095238,TRUE
11,25,43,9,0.8,182,0,0.418182,6,15.363636,TRUE
12,24,46,10,1,145,0.166667,0.5,6,10.583333,TRUE
12,30,48,9,0.818182,322,1,0.5,0,25.25,TRUE
7,8,21,7,1.166667,32,0.5,0.428571,2,3.285714,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
54,183,89,45,0.878216,1831,0.727273,0.140162,0,32.703704,TRUE
7,8,21,7,1.166667,32,0.5,0.428571,2,3.285714,TRUE
35,53,535,30,0.941176,396,0.818182,0.225,5,10,TRUE
14,33,65,12,0.74359,229,0.666667,0.4,6,15.142857,TRUE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,TRUE
22,35,169,20,0.946779,316,0.352941,0.443182,6,12.590909,TRUE
9,9,36,9,2,9,0,0.555556,0,0,TRUE
7,16,9,3,1.164242,1460,0.003636,0.190476,0,168.285714,FALSE
16,17,78,16,0.533333,172,1,0.291667,0,9.5,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
