@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-23,0,152,FALSE
4,2,9,4,22,0,26,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-47,4,9,FALSE
0,0,0,0,-1,0,23,FALSE
2,1,0,0,43,7,10,FALSE
0,0,0,0,-15,0,35,FALSE
3,0,18,6,19,47,9,FALSE
0,0,0,0,-47,0,53,FALSE
0,0,0,0,-19,0,20,FALSE
0,0,0,0,-19,0,57,FALSE
2,0,2,1,21,0,36,FALSE
5,3,0,0,29,59,90,FALSE
3,3,0,0,27,78,44,FALSE
2,1,0,0,21,0,36,FALSE
6,0,9,1,21,0,96,FALSE
2,1,0,0,23,0,4,FALSE
6,1,1,0,21,0,7,FALSE
0,0,0,0,-23,0,40,FALSE
0,0,0,0,-47,0,100,FALSE
0,0,0,0,-19,0,251,FALSE
0,0,0,0,-41,3,43,FALSE
0,0,0,0,-19,0,9,FALSE
0,0,0,0,-41,2,12,FALSE
0,0,0,0,-19,0,466,FALSE
3,1,14,7,25,43,98,FALSE
14,4,0,0,27,0,26,TRUE
4,4,0,0,23,9,30,TRUE
9,3,0,0,27,0,20,TRUE
1,0,0,0,26,17,10,TRUE
12,4,0,0,44,64,144,TRUE
9,5,31,8,24,70,15,TRUE
14,8,5,5,26,0,8,TRUE
4,4,0,0,25,5,35,TRUE
2,1,0,0,27,33,12,TRUE
8,1,2,2,26,213,24,TRUE
4,4,0,0,45,5,35,TRUE
4,4,0,0,29,5,35,TRUE
1,0,37,37,22,17,10,TRUE
2,1,0,0,44,33,12,TRUE
6,2,0,0,27,41,29,TRUE
14,7,-176,-25,24,0,11,TRUE
12,4,0,0,27,64,144,TRUE
4,4,0,0,19,9,30,TRUE
10,5,92,18,22,0,12,TRUE
33,20,2,2,45,88,232,TRUE
5,3,0,0,17,0,28,TRUE
9,5,0,0,28,70,15,TRUE
30,18,450,37,25,86,35,TRUE
9,3,0,0,44,0,20,TRUE
2,1,0,0,23,61,9,TRUE
1,0,0,0,43,17,10,TRUE
