@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-43,0,21,FALSE
2,1,0,0,26,7,10,FALSE
0,0,0,0,-23,0,102,FALSE
6,1,0,0,28,0,11,FALSE
0,0,0,0,-23,0,152,FALSE
0,0,0,0,-43,0,145,FALSE
5,1,-9,-2,21,0,26,FALSE
0,0,0,0,-47,0,143,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-19,0,11,FALSE
0,0,0,0,-47,0,145,FALSE
0,0,0,0,-1,0,38,FALSE
0,0,0,0,-23,0,466,FALSE
9,0,-1,0,19,0,13,FALSE
1,1,0,0,24,76,143,FALSE
5,1,33,8,22,0,28,FALSE
0,0,0,0,-23,0,57,FALSE
3,2,0,0,18,80,12,FALSE
0,0,0,0,-45,19,12,FALSE
0,0,0,0,-23,0,466,FALSE
0,0,0,0,-23,18,27,FALSE
3,3,0,0,27,78,44,FALSE
0,0,0,0,-45,0,11,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-23,0,129,FALSE
0,0,0,0,-41,12,22,FALSE
4,4,0,0,29,5,35,TRUE
6,2,0,0,27,41,29,TRUE
12,4,0,0,44,64,144,TRUE
6,2,0,0,27,95,32,TRUE
14,8,5,5,26,0,8,TRUE
14,4,170,17,23,0,26,TRUE
30,18,450,37,25,86,35,TRUE
14,4,0,0,27,0,26,TRUE
5,1,5,1,23,39,29,TRUE
6,2,12,3,23,95,32,TRUE
4,4,0,0,23,9,30,TRUE
12,4,179,22,23,64,144,TRUE
2,1,0,0,27,33,12,TRUE
9,5,31,8,24,70,15,TRUE
9,8,0,0,22,0,9,TRUE
4,4,0,0,45,5,35,TRUE
2,1,0,0,23,61,9,TRUE
8,1,2,2,26,213,24,TRUE
1,0,37,37,22,17,10,TRUE
4,4,0,0,25,5,35,TRUE
9,3,0,0,44,0,20,TRUE
6,2,0,0,44,95,32,TRUE
14,4,0,0,44,0,26,TRUE
1,0,0,0,26,17,10,TRUE
5,3,0,0,17,0,28,TRUE
2,1,0,0,44,33,12,TRUE
