@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-19,0,466,FALSE
0,0,0,0,-47,0,47,FALSE
3,3,0,0,23,78,44,FALSE
0,0,0,0,-19,0,9,FALSE
6,2,0,0,43,15,16,FALSE
3,2,0,0,22,0,24,FALSE
16,10,-30,-5,25,0,9,FALSE
0,0,0,0,-23,0,129,FALSE
1,1,0,0,23,33,9,FALSE
0,0,0,0,-41,2,12,FALSE
3,0,18,6,19,47,9,FALSE
0,0,0,0,-23,0,9,FALSE
0,0,0,0,-47,0,115,FALSE
5,3,27,13,25,59,90,FALSE
2,1,0,0,23,0,4,FALSE
0,0,0,0,-20,0,58,FALSE
0,0,0,0,-23,0,16,FALSE
17,5,135,11,24,0,11,FALSE
11,0,0,0,23,12,9,FALSE
5,2,4,1,21,0,20,FALSE
0,0,0,0,-43,0,143,FALSE
2,1,0,0,26,7,10,FALSE
7,4,0,0,44,110,54,FALSE
17,5,0,0,44,0,11,FALSE
3,3,0,0,44,78,44,FALSE
0,0,0,0,-19,0,16,FALSE
2,1,0,0,27,33,12,TRUE
10,5,92,18,22,0,12,TRUE
2,1,0,0,44,33,12,TRUE
6,2,12,3,23,95,32,TRUE
1,0,37,37,22,17,10,TRUE
9,5,31,8,24,70,15,TRUE
9,8,0,0,22,0,9,TRUE
30,18,0,0,29,86,35,TRUE
14,4,170,17,23,0,26,TRUE
9,5,0,0,28,70,15,TRUE
2,1,0,0,23,61,9,TRUE
14,7,0,0,28,0,11,TRUE
14,8,5,5,26,0,8,TRUE
9,3,0,0,44,0,20,TRUE
12,4,0,0,44,64,144,TRUE
30,18,450,37,25,86,35,TRUE
1,0,0,0,43,17,10,TRUE
12,4,179,22,23,64,144,TRUE
5,3,0,0,17,0,28,TRUE
5,1,5,1,23,39,29,TRUE
6,2,0,0,44,95,32,TRUE
4,4,0,0,29,5,35,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,23,9,30,TRUE
9,3,0,0,27,0,20,TRUE
14,4,0,0,44,0,26,TRUE
