@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,0,0,14,38,9,FALSE
7,1,0,0,26,16,19,FALSE
0,0,0,0,-5,0,23,FALSE
0,0,0,0,-47,0,145,FALSE
0,0,0,0,-23,0,30,FALSE
0,0,0,0,-1,0,23,FALSE
2,1,5,5,19,70,16,FALSE
4,1,5,1,23,0,16,FALSE
2,0,0,0,25,0,36,FALSE
7,1,0,0,43,16,19,FALSE
1,0,0,0,26,19,25,FALSE
0,0,0,0,-41,12,22,FALSE
4,4,0,0,23,0,35,FALSE
1,0,0,0,25,0,51,FALSE
1,1,0,0,10,38,9,FALSE
0,0,0,0,-17,0,0,FALSE
11,0,135,12,19,12,9,FALSE
2,1,0,0,43,0,12,FALSE
1,0,1,1,21,25,119,FALSE
4,1,-9,-3,22,0,35,FALSE
4,1,0,0,43,0,35,FALSE
11,0,0,0,23,12,9,FALSE
0,0,0,0,-19,0,152,FALSE
0,0,0,0,-45,19,12,FALSE
0,0,0,0,-23,15,26,FALSE
5,2,0,0,25,0,20,FALSE
14,8,5,5,26,0,8,TRUE
4,4,0,0,19,9,30,TRUE
9,5,31,8,24,70,15,TRUE
2,1,0,0,27,33,12,TRUE
6,2,0,0,44,95,32,TRUE
6,2,12,3,23,95,32,TRUE
6,2,0,0,27,95,32,TRUE
4,4,0,0,29,5,35,TRUE
14,4,0,0,44,0,26,TRUE
12,4,179,22,23,64,144,TRUE
14,7,-176,-25,24,0,11,TRUE
9,5,0,0,28,70,15,TRUE
9,3,45,7,23,0,20,TRUE
9,3,0,0,27,0,20,TRUE
1,0,0,0,26,17,10,TRUE
14,7,0,0,28,0,11,TRUE
4,4,0,0,25,5,35,TRUE
2,1,0,0,44,33,12,TRUE
33,20,2,2,45,88,232,TRUE
9,8,0,0,22,0,9,TRUE
6,2,0,0,27,41,29,TRUE
9,3,0,0,44,0,20,TRUE
14,4,170,17,23,0,26,TRUE
1,0,37,37,22,17,10,TRUE
12,4,0,0,27,64,144,TRUE
1,0,0,0,43,17,10,TRUE
