@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-19,15,20,FALSE
0,0,0,0,-23,0,102,FALSE
7,4,45,15,23,110,54,FALSE
0,0,0,0,-19,0,11,FALSE
3,0,0,0,23,47,9,FALSE
2,0,2,1,21,0,36,FALSE
0,0,0,0,-23,0,248,FALSE
3,2,0,0,19,0,50,FALSE
0,0,0,0,-43,0,145,FALSE
4,2,9,4,22,0,26,FALSE
0,0,0,0,-17,0,0,FALSE
0,0,0,0,-23,0,11,FALSE
0,0,0,0,-47,3,9,FALSE
0,0,0,0,-47,0,143,FALSE
0,0,0,0,-23,0,134,FALSE
0,0,0,0,-19,0,11,FALSE
1,0,0,0,21,0,141,FALSE
5,2,4,1,21,0,20,FALSE
0,0,0,0,-19,0,67,FALSE
0,0,0,0,-23,0,9,FALSE
3,2,0,0,23,0,50,FALSE
16,10,-30,-5,25,0,9,FALSE
0,0,0,0,-19,0,248,FALSE
1,1,0,0,20,76,143,FALSE
0,0,0,0,-23,0,57,FALSE
0,0,0,0,-19,0,2680,FALSE
4,4,0,0,23,9,30,TRUE
12,4,179,22,23,64,144,TRUE
9,3,0,0,27,0,20,TRUE
2,1,0,0,23,61,9,TRUE
14,7,0,0,28,0,11,TRUE
9,5,0,0,28,70,15,TRUE
33,20,2,2,45,88,232,TRUE
1,0,0,0,26,17,10,TRUE
4,4,0,0,29,5,35,TRUE
30,18,0,0,29,86,35,TRUE
9,8,0,0,22,0,9,TRUE
9,3,0,0,44,0,20,TRUE
4,4,0,0,19,9,30,TRUE
14,7,-176,-25,24,0,11,TRUE
30,18,450,37,25,86,35,TRUE
6,2,0,0,27,41,29,TRUE
5,1,5,1,23,39,29,TRUE
12,4,0,0,44,64,144,TRUE
6,2,0,0,44,95,32,TRUE
14,8,5,5,26,0,8,TRUE
2,1,0,0,44,33,12,TRUE
6,2,0,0,27,95,32,TRUE
2,1,0,0,27,33,12,TRUE
14,4,170,17,23,0,26,TRUE
12,4,0,0,27,64,144,TRUE
4,4,0,0,25,5,35,TRUE
