@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-19,0,11,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-43,0,21,FALSE
0,0,0,0,-44,6,9,FALSE
2,1,0,0,43,7,10,FALSE
4,1,-9,-3,22,0,35,FALSE
2,1,0,0,19,0,4,FALSE
0,0,0,0,-47,0,100,FALSE
0,0,0,0,-19,0,248,FALSE
0,0,0,0,-23,15,27,FALSE
2,0,0,0,25,0,36,FALSE
0,0,0,0,-23,0,466,FALSE
0,0,0,0,-47,4,9,FALSE
11,0,0,0,23,12,9,FALSE
0,0,0,0,-41,3,43,FALSE
0,0,0,0,-1,0,23,FALSE
0,0,0,0,-23,1,11,FALSE
2,2,0,0,21,33,9,FALSE
5,2,4,1,21,0,20,FALSE
6,1,1,0,21,0,7,FALSE
0,0,0,0,-47,0,115,FALSE
0,0,0,0,-1,0,28,FALSE
7,1,88,15,22,211,11,FALSE
1,0,0,0,19,0,11,FALSE
0,0,0,0,-5,0,23,FALSE
2,2,0,0,22,64,53,FALSE
30,18,0,0,29,86,35,TRUE
33,20,2,2,45,88,232,TRUE
30,18,450,37,25,86,35,TRUE
14,8,5,5,26,0,8,TRUE
2,1,0,0,44,33,12,TRUE
9,3,0,0,27,0,20,TRUE
14,4,0,0,44,0,26,TRUE
9,3,45,7,23,0,20,TRUE
6,2,0,0,27,95,32,TRUE
10,5,92,18,22,0,12,TRUE
12,4,0,0,27,64,144,TRUE
1,0,0,0,43,17,10,TRUE
9,3,0,0,44,0,20,TRUE
14,4,0,0,27,0,26,TRUE
14,7,0,0,28,0,11,TRUE
6,2,0,0,44,95,32,TRUE
9,5,0,0,28,70,15,TRUE
12,4,179,22,23,64,144,TRUE
5,3,0,0,17,0,28,TRUE
5,1,5,1,23,39,29,TRUE
1,0,0,0,26,17,10,TRUE
12,4,0,0,44,64,144,TRUE
6,2,12,3,23,95,32,TRUE
4,4,0,0,25,5,35,TRUE
14,4,170,17,23,0,26,TRUE
9,5,31,8,24,70,15,TRUE
