@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,2,9,4,22,0,26,FALSE
0,0,0,0,-19,2,23,FALSE
1,0,27,27,22,19,25,FALSE
0,0,0,0,-45,12,22,FALSE
2,2,0,0,22,0,11,FALSE
17,5,0,0,28,0,11,FALSE
0,0,0,0,-19,0,134,FALSE
0,0,0,0,-47,0,145,FALSE
0,0,0,0,-1,0,38,FALSE
4,1,0,0,44,0,16,FALSE
0,0,0,0,-47,0,53,FALSE
4,1,5,1,23,0,16,FALSE
0,0,0,0,-23,0,134,FALSE
0,0,0,0,-19,0,11,FALSE
0,0,0,0,-23,0,251,FALSE
16,0,0,0,25,31,37,FALSE
11,0,0,0,23,12,9,FALSE
5,1,0,0,43,0,28,FALSE
0,0,0,0,-41,0,9,FALSE
9,0,0,0,23,0,13,FALSE
2,1,0,0,21,0,36,FALSE
0,0,0,0,-19,0,26,FALSE
0,0,0,0,-23,0,95,FALSE
2,1,0,0,43,0,11,FALSE
2,0,0,0,27,6,23,FALSE
3,2,0,0,19,0,50,FALSE
9,8,0,0,22,0,9,TRUE
1,0,0,0,43,17,10,TRUE
4,4,0,0,45,5,35,TRUE
5,3,0,0,17,0,28,TRUE
6,2,0,0,27,95,32,TRUE
9,5,0,0,28,70,15,TRUE
8,1,2,2,26,213,24,TRUE
4,4,0,0,19,9,30,TRUE
12,4,179,22,23,64,144,TRUE
1,0,37,37,22,17,10,TRUE
14,4,170,17,23,0,26,TRUE
14,4,0,0,44,0,26,TRUE
30,18,0,0,29,86,35,TRUE
2,1,0,0,44,33,12,TRUE
12,4,0,0,44,64,144,TRUE
12,4,0,0,27,64,144,TRUE
5,1,5,1,23,39,29,TRUE
9,3,0,0,44,0,20,TRUE
14,7,0,0,28,0,11,TRUE
4,4,0,0,25,5,35,TRUE
14,8,5,5,26,0,8,TRUE
14,7,-176,-25,24,0,11,TRUE
2,1,0,0,23,61,9,TRUE
4,4,0,0,23,9,30,TRUE
9,5,31,8,24,70,15,TRUE
2,1,0,0,27,33,12,TRUE
