@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,2,9,4,22,0,26,FALSE
0,0,0,0,-19,0,128,FALSE
2,1,0,0,22,0,11,FALSE
2,1,0,0,23,70,16,FALSE
3,3,0,0,23,78,44,FALSE
1,1,0,0,19,125,36,FALSE
4,1,0,0,26,0,35,FALSE
6,2,40,10,22,15,16,FALSE
0,0,0,0,-45,2,12,FALSE
0,0,0,0,-23,0,248,FALSE
3,2,0,0,18,0,24,FALSE
6,1,31,6,23,66,50,FALSE
0,0,0,0,-41,0,11,FALSE
0,0,0,0,-47,0,21,FALSE
8,0,33,4,21,30,33,FALSE
0,0,0,0,-19,15,20,FALSE
2,0,2,1,21,0,36,FALSE
0,0,0,0,-47,0,143,FALSE
0,0,0,0,-47,0,100,FALSE
4,4,0,0,27,0,35,FALSE
6,2,0,0,26,15,16,FALSE
2,1,0,0,43,7,10,FALSE
0,0,0,0,-43,0,21,FALSE
16,0,0,0,25,31,37,FALSE
0,0,0,0,-23,0,95,FALSE
0,0,0,0,-23,0,67,FALSE
14,8,5,5,26,0,8,TRUE
5,3,0,0,17,0,28,TRUE
6,2,0,0,27,95,32,TRUE
1,0,0,0,43,17,10,TRUE
14,4,0,0,27,0,26,TRUE
14,7,0,0,28,0,11,TRUE
4,4,0,0,45,5,35,TRUE
14,7,-176,-25,24,0,11,TRUE
9,8,0,0,22,0,9,TRUE
2,1,0,0,23,61,9,TRUE
4,4,0,0,29,5,35,TRUE
1,0,37,37,22,17,10,TRUE
1,0,0,0,26,17,10,TRUE
9,5,0,0,28,70,15,TRUE
2,1,0,0,44,33,12,TRUE
9,3,0,0,27,0,20,TRUE
6,2,0,0,27,41,29,TRUE
4,4,0,0,25,5,35,TRUE
10,5,92,18,22,0,12,TRUE
14,4,0,0,44,0,26,TRUE
12,4,179,22,23,64,144,TRUE
9,3,0,0,44,0,20,TRUE
2,1,0,0,27,33,12,TRUE
9,5,31,8,24,70,15,TRUE
12,4,0,0,27,64,144,TRUE
4,4,0,0,23,9,30,TRUE
