@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,0,0,0,27,6,23,FALSE
6,1,31,6,23,66,50,FALSE
0,0,0,0,-23,0,11,FALSE
1,1,0,0,24,63,72,FALSE
5,1,0,0,26,0,28,FALSE
9,0,-1,0,19,0,13,FALSE
5,2,0,0,25,0,20,FALSE
0,0,0,0,-23,18,27,FALSE
0,0,0,0,-43,0,47,FALSE
0,0,0,0,-43,0,143,FALSE
2,2,0,0,22,0,9,FALSE
0,0,0,0,-19,0,35,FALSE
0,0,0,0,-41,12,22,FALSE
5,3,27,13,25,59,90,FALSE
0,0,0,0,-17,0,0,FALSE
6,1,1,0,21,0,7,FALSE
2,1,0,0,26,0,12,FALSE
0,0,0,0,-21,0,0,FALSE
3,1,14,7,25,43,98,FALSE
0,0,0,0,-23,15,27,FALSE
3,2,9,9,14,80,12,FALSE
1,0,0,0,19,0,12,FALSE
2,1,0,0,22,0,12,FALSE
0,0,0,0,-48,6,9,FALSE
0,0,0,0,-21,0,0,FALSE
2,1,0,0,21,24,15,FALSE
2,1,0,0,23,61,9,TRUE
30,18,0,0,29,86,35,TRUE
12,4,0,0,27,64,144,TRUE
9,3,45,7,23,0,20,TRUE
2,1,0,0,27,33,12,TRUE
8,1,2,2,26,213,24,TRUE
1,0,0,0,43,17,10,TRUE
9,3,0,0,44,0,20,TRUE
6,2,12,3,23,95,32,TRUE
4,4,0,0,29,5,35,TRUE
4,4,0,0,19,9,30,TRUE
9,5,0,0,28,70,15,TRUE
14,4,170,17,23,0,26,TRUE
9,3,0,0,27,0,20,TRUE
5,1,5,1,23,39,29,TRUE
1,0,0,0,26,17,10,TRUE
14,4,0,0,44,0,26,TRUE
5,3,0,0,17,0,28,TRUE
12,4,179,22,23,64,144,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,45,5,35,TRUE
12,4,0,0,44,64,144,TRUE
14,7,-176,-25,24,0,11,TRUE
9,5,31,8,24,70,15,TRUE
1,0,37,37,22,17,10,TRUE
9,8,0,0,22,0,9,TRUE
