@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-1,0,23,FALSE
1,1,0,0,14,38,9,FALSE
0,0,0,0,-19,0,16,FALSE
1,0,1,1,21,25,119,FALSE
3,2,0,0,22,0,24,FALSE
3,1,0,0,45,43,98,FALSE
1,0,1,1,19,41,16,FALSE
0,0,0,0,-17,0,0,FALSE
2,1,0,0,19,0,4,FALSE
0,0,0,0,-1,0,38,FALSE
7,4,45,15,23,110,54,FALSE
0,0,0,0,-19,0,466,FALSE
2,1,0,0,25,0,36,FALSE
5,3,0,0,45,59,90,FALSE
0,0,0,0,-19,0,248,FALSE
2,2,0,0,26,0,11,FALSE
0,0,0,0,-23,15,20,FALSE
2,0,0,0,27,6,23,FALSE
2,0,0,0,25,0,36,FALSE
0,0,0,0,-23,15,27,FALSE
2,2,0,0,21,33,9,FALSE
0,0,0,0,-23,0,67,FALSE
3,3,0,0,27,78,44,FALSE
0,0,0,0,-23,0,134,FALSE
4,1,0,0,27,0,16,FALSE
7,1,0,0,26,16,19,FALSE
12,4,179,22,23,64,144,TRUE
1,0,0,0,26,17,10,TRUE
8,1,2,2,26,213,24,TRUE
2,1,0,0,27,33,12,TRUE
9,5,0,0,28,70,15,TRUE
33,20,2,2,45,88,232,TRUE
2,1,0,0,23,61,9,TRUE
2,1,0,0,44,33,12,TRUE
14,4,0,0,27,0,26,TRUE
6,2,0,0,44,95,32,TRUE
4,4,0,0,45,5,35,TRUE
12,4,0,0,27,64,144,TRUE
4,4,0,0,29,5,35,TRUE
1,0,37,37,22,17,10,TRUE
4,4,0,0,19,9,30,TRUE
6,2,0,0,27,41,29,TRUE
9,3,45,7,23,0,20,TRUE
5,3,0,0,17,0,28,TRUE
14,4,0,0,44,0,26,TRUE
9,3,0,0,27,0,20,TRUE
6,2,12,3,23,95,32,TRUE
30,18,0,0,29,86,35,TRUE
9,3,0,0,44,0,20,TRUE
30,18,450,37,25,86,35,TRUE
6,2,0,0,27,95,32,TRUE
14,7,-176,-25,24,0,11,TRUE
