@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-5,0,38,FALSE
3,3,0,0,27,78,44,FALSE
3,1,0,0,29,43,98,FALSE
3,3,0,0,44,78,44,FALSE
9,0,-1,0,19,0,13,FALSE
1,1,0,0,20,63,72,FALSE
3,1,0,0,45,43,98,FALSE
0,0,0,0,-19,1,11,FALSE
0,0,0,0,-21,0,0,FALSE
3,1,14,7,25,43,98,FALSE
4,2,9,4,22,0,26,FALSE
0,0,0,0,-47,0,145,FALSE
0,0,0,0,-45,3,43,FALSE
0,0,0,0,-21,0,0,FALSE
11,0,135,12,19,12,9,FALSE
0,0,0,0,-47,0,143,FALSE
0,0,0,0,-19,0,16,FALSE
0,0,0,0,-23,15,20,FALSE
1,0,2,2,21,65,140,FALSE
0,0,0,0,-1,0,28,FALSE
0,0,0,0,-41,3,43,FALSE
0,0,0,0,-23,15,27,FALSE
1,1,0,0,23,33,9,FALSE
5,2,4,1,21,0,20,FALSE
0,0,0,0,-23,0,9,FALSE
0,0,0,0,-19,0,466,FALSE
6,2,0,0,27,95,32,TRUE
4,4,0,0,45,5,35,TRUE
10,5,92,18,22,0,12,TRUE
14,4,0,0,27,0,26,TRUE
12,4,0,0,27,64,144,TRUE
2,1,0,0,23,61,9,TRUE
9,3,0,0,27,0,20,TRUE
14,7,0,0,28,0,11,TRUE
9,3,0,0,44,0,20,TRUE
9,8,0,0,22,0,9,TRUE
4,4,0,0,23,9,30,TRUE
6,2,0,0,27,41,29,TRUE
6,2,0,0,44,95,32,TRUE
1,0,0,0,43,17,10,TRUE
14,7,-176,-25,24,0,11,TRUE
9,5,0,0,28,70,15,TRUE
5,1,5,1,23,39,29,TRUE
2,1,0,0,27,33,12,TRUE
14,4,0,0,44,0,26,TRUE
14,8,5,5,26,0,8,TRUE
4,4,0,0,29,5,35,TRUE
2,1,0,0,44,33,12,TRUE
9,5,31,8,24,70,15,TRUE
9,3,45,7,23,0,20,TRUE
30,18,0,0,29,86,35,TRUE
12,4,179,22,23,64,144,TRUE
