@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,0,0,0,25,0,45,FALSE
0,0,0,0,-43,4,9,FALSE
0,0,0,0,-47,0,53,FALSE
0,0,0,0,-19,0,250,FALSE
3,0,18,6,19,47,9,FALSE
6,1,31,6,23,66,50,FALSE
0,0,0,0,-23,17,29,FALSE
0,0,0,0,-19,0,129,FALSE
0,0,0,0,-23,0,239,FALSE
0,0,0,0,-17,0,0,FALSE
0,0,0,0,-19,15,26,FALSE
16,0,22,1,21,31,37,FALSE
0,0,0,0,-19,0,20,FALSE
0,0,0,0,-43,0,115,FALSE
0,0,0,0,-23,0,16,FALSE
2,1,5,5,19,70,16,FALSE
1,0,1,1,21,29,63,FALSE
0,0,0,0,-47,4,9,FALSE
0,0,0,0,-47,0,47,FALSE
0,0,0,0,-45,19,12,FALSE
1,0,0,0,19,0,11,FALSE
0,0,0,0,-19,16,25,FALSE
3,3,0,0,27,78,44,FALSE
0,0,0,0,-19,0,466,FALSE
0,0,0,0,-23,0,9,FALSE
0,0,0,0,-1,0,38,FALSE
9,3,45,7,23,0,20,TRUE
10,5,92,18,22,0,12,TRUE
4,4,0,0,45,5,35,TRUE
6,2,0,0,27,41,29,TRUE
12,4,0,0,27,64,144,TRUE
6,2,0,0,27,95,32,TRUE
4,4,0,0,25,5,35,TRUE
2,1,0,0,23,61,9,TRUE
9,5,31,8,24,70,15,TRUE
8,1,2,2,26,213,24,TRUE
14,4,0,0,27,0,26,TRUE
12,4,0,0,44,64,144,TRUE
5,3,0,0,17,0,28,TRUE
14,4,170,17,23,0,26,TRUE
2,1,0,0,27,33,12,TRUE
9,5,0,0,28,70,15,TRUE
30,18,0,0,29,86,35,TRUE
5,1,5,1,23,39,29,TRUE
1,0,0,0,43,17,10,TRUE
12,4,179,22,23,64,144,TRUE
9,3,0,0,27,0,20,TRUE
14,7,0,0,28,0,11,TRUE
30,18,450,37,25,86,35,TRUE
4,4,0,0,19,9,30,TRUE
33,20,2,2,45,88,232,TRUE
6,2,0,0,44,95,32,TRUE
