@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-23,17,29,FALSE
0,0,0,0,-44,6,9,FALSE
0,0,0,0,-5,0,38,FALSE
0,0,0,0,-45,0,11,FALSE
4,4,0,0,23,0,35,FALSE
0,0,0,0,-43,0,100,FALSE
5,3,0,0,29,59,90,FALSE
3,3,0,0,27,78,44,FALSE
1,1,0,0,20,76,143,FALSE
5,3,0,0,45,59,90,FALSE
5,2,4,1,21,0,20,FALSE
0,0,0,0,-23,16,25,FALSE
2,0,52,26,23,5,23,FALSE
1,0,1,1,19,41,16,FALSE
6,2,0,0,26,15,16,FALSE
0,0,0,0,-23,0,16,FALSE
1,1,0,0,20,63,72,FALSE
0,0,0,0,-43,0,115,FALSE
0,0,0,0,-23,18,27,FALSE
0,0,0,0,-19,0,251,FALSE
0,0,0,0,-15,0,35,FALSE
0,0,0,0,-23,15,27,FALSE
0,0,0,0,-19,2,23,FALSE
0,0,0,0,-23,0,57,FALSE
3,2,0,0,43,0,9,FALSE
17,5,0,0,44,0,11,FALSE
14,4,0,0,44,0,26,TRUE
9,3,0,0,27,0,20,TRUE
1,0,0,0,43,17,10,TRUE
6,2,0,0,27,95,32,TRUE
8,1,2,2,26,213,24,TRUE
10,5,92,18,22,0,12,TRUE
12,4,0,0,44,64,144,TRUE
30,18,0,0,29,86,35,TRUE
9,5,31,8,24,70,15,TRUE
5,3,0,0,17,0,28,TRUE
6,2,0,0,44,95,32,TRUE
30,18,450,37,25,86,35,TRUE
1,0,0,0,26,17,10,TRUE
9,8,0,0,22,0,9,TRUE
6,2,0,0,27,41,29,TRUE
9,3,45,7,23,0,20,TRUE
4,4,0,0,29,5,35,TRUE
33,20,2,2,45,88,232,TRUE
14,4,170,17,23,0,26,TRUE
2,1,0,0,27,33,12,TRUE
12,4,0,0,27,64,144,TRUE
2,1,0,0,44,33,12,TRUE
4,4,0,0,23,9,30,TRUE
9,5,0,0,28,70,15,TRUE
14,8,5,5,26,0,8,TRUE
14,4,0,0,27,0,26,TRUE
