@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,4,0,0,27,110,54,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-19,0,67,FALSE
0,0,0,0,-17,0,0,FALSE
1,1,0,0,23,33,9,FALSE
0,0,0,0,-23,15,20,FALSE
0,0,0,0,-19,0,466,FALSE
6,1,0,0,28,0,11,FALSE
0,0,0,0,-23,0,248,FALSE
3,0,7,2,21,0,40,FALSE
0,0,0,0,-45,0,11,FALSE
0,0,0,0,-23,0,239,FALSE
3,2,0,0,26,0,9,FALSE
1,0,2,2,21,65,140,FALSE
1,1,0,0,24,76,143,FALSE
0,0,0,0,-17,0,0,FALSE
3,2,0,0,43,0,9,FALSE
0,0,0,0,-43,0,21,FALSE
1,0,1,1,21,29,63,FALSE
2,0,9,4,21,0,119,FALSE
5,3,0,0,45,59,90,FALSE
5,1,0,0,26,0,28,FALSE
1,0,1,1,21,25,119,FALSE
0,0,0,0,-48,6,9,FALSE
0,0,0,0,-23,2,23,FALSE
1,1,0,0,20,76,143,FALSE
6,2,0,0,27,95,32,TRUE
5,1,5,1,23,39,29,TRUE
4,4,0,0,19,9,30,TRUE
14,4,0,0,44,0,26,TRUE
1,0,0,0,26,17,10,TRUE
9,5,0,0,28,70,15,TRUE
6,2,12,3,23,95,32,TRUE
30,18,450,37,25,86,35,TRUE
1,0,0,0,43,17,10,TRUE
2,1,0,0,27,33,12,TRUE
2,1,0,0,44,33,12,TRUE
6,2,0,0,44,95,32,TRUE
10,5,92,18,22,0,12,TRUE
9,3,0,0,44,0,20,TRUE
4,4,0,0,23,9,30,TRUE
14,4,170,17,23,0,26,TRUE
4,4,0,0,45,5,35,TRUE
6,2,0,0,27,41,29,TRUE
2,1,0,0,23,61,9,TRUE
5,3,0,0,17,0,28,TRUE
12,4,0,0,27,64,144,TRUE
33,20,2,2,45,88,232,TRUE
1,0,37,37,22,17,10,TRUE
8,1,2,2,26,213,24,TRUE
12,4,0,0,44,64,144,TRUE
14,7,0,0,28,0,11,TRUE
