@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-19,15,27,FALSE
0,0,0,0,-45,2,12,FALSE
1,1,0,0,24,76,143,FALSE
0,0,0,0,-19,1,11,FALSE
3,1,0,0,26,0,10,FALSE
5,2,0,0,25,0,20,FALSE
0,0,0,0,-19,0,11,FALSE
6,2,40,10,22,15,16,FALSE
11,0,0,0,23,12,9,FALSE
0,0,0,0,-19,0,11,FALSE
5,3,0,0,29,59,90,FALSE
1,1,0,0,20,76,143,FALSE
16,10,0,0,29,0,9,FALSE
0,0,0,0,-19,0,67,FALSE
0,0,0,0,-45,19,12,FALSE
0,0,0,0,-43,0,89,FALSE
1,1,0,0,23,125,36,FALSE
2,0,52,26,23,5,23,FALSE
4,2,0,0,25,0,11,FALSE
0,0,0,0,-15,0,35,FALSE
0,0,0,0,-23,15,27,FALSE
2,2,0,0,21,33,9,FALSE
0,0,0,0,-19,0,57,FALSE
0,0,0,0,-23,1,11,FALSE
5,1,-9,-2,21,0,26,FALSE
0,0,0,0,-1,0,38,FALSE
1,0,0,0,43,17,10,TRUE
8,1,2,2,26,213,24,TRUE
2,1,0,0,27,33,12,TRUE
30,18,450,37,25,86,35,TRUE
4,4,0,0,45,5,35,TRUE
14,4,0,0,27,0,26,TRUE
5,3,0,0,17,0,28,TRUE
9,3,0,0,44,0,20,TRUE
10,5,92,18,22,0,12,TRUE
9,5,31,8,24,70,15,TRUE
12,4,0,0,27,64,144,TRUE
1,0,0,0,26,17,10,TRUE
14,7,-176,-25,24,0,11,TRUE
4,4,0,0,29,5,35,TRUE
6,2,12,3,23,95,32,TRUE
9,5,0,0,28,70,15,TRUE
33,20,2,2,45,88,232,TRUE
2,1,0,0,23,61,9,TRUE
4,4,0,0,19,9,30,TRUE
12,4,0,0,44,64,144,TRUE
1,0,37,37,22,17,10,TRUE
2,1,0,0,44,33,12,TRUE
4,4,0,0,23,9,30,TRUE
14,8,5,5,26,0,8,TRUE
9,3,0,0,27,0,20,TRUE
4,4,0,0,25,5,35,TRUE
