@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z22.88135593-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-23,0,248,FALSE
1,0,0,0,25,29,63,FALSE
0,0,0,0,-24,0,58,FALSE
1,1,0,0,19,125,36,FALSE
0,0,0,0,-23,0,14,FALSE
0,0,0,0,-19,0,16,FALSE
0,0,0,0,-45,0,11,FALSE
3,1,0,0,29,43,98,FALSE
5,3,0,0,29,59,90,FALSE
6,1,0,0,44,0,11,FALSE
0,0,0,0,-1,16,16,FALSE
0,0,0,0,-23,2,23,FALSE
1,0,0,0,21,0,141,FALSE
3,0,9,3,21,0,45,FALSE
2,1,0,0,26,7,10,FALSE
7,4,0,0,27,110,54,FALSE
0,0,0,0,-19,0,16,FALSE
16,0,0,0,25,31,37,FALSE
0,0,0,0,-23,0,40,FALSE
3,0,7,2,21,0,40,FALSE
6,1,0,0,44,66,50,FALSE
0,0,0,0,-19,0,96,FALSE
0,0,0,0,-19,0,134,FALSE
1,1,0,0,23,33,9,FALSE
0,0,0,0,-5,16,16,FALSE
8,0,33,4,21,30,33,FALSE
30,18,0,0,29,86,35,TRUE
4,4,0,0,19,9,30,TRUE
4,4,0,0,29,5,35,TRUE
9,3,0,0,27,0,20,TRUE
12,4,179,22,23,64,144,TRUE
30,18,450,37,25,86,35,TRUE
9,3,0,0,44,0,20,TRUE
6,2,12,3,23,95,32,TRUE
14,7,0,0,28,0,11,TRUE
14,4,0,0,44,0,26,TRUE
9,8,0,0,22,0,9,TRUE
1,0,0,0,43,17,10,TRUE
4,4,0,0,45,5,35,TRUE
6,2,0,0,27,41,29,TRUE
14,4,170,17,23,0,26,TRUE
2,1,0,0,23,61,9,TRUE
9,5,31,8,24,70,15,TRUE
9,5,0,0,28,70,15,TRUE
5,3,0,0,17,0,28,TRUE
12,4,0,0,27,64,144,TRUE
1,0,0,0,26,17,10,TRUE
2,1,0,0,27,33,12,TRUE
2,1,0,0,44,33,12,TRUE
10,5,92,18,22,0,12,TRUE
5,1,5,1,23,39,29,TRUE
1,0,37,37,22,17,10,TRUE
