@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z41.51351351-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,0,7,46,0,11,83,0,2,FALSE
1,0,3,1,3,2,17,0,2,FALSE
1,0,18,15,15,6,159,0,1,FALSE
1,0,3,0,0,4,34,0,2,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,1,3,0,1,221,0,1,FALSE
3,0,21,15,1,2,176,2,1,FALSE
0,0,14,4,2,2,88,0,2,FALSE
1,0,0,0,0,0,0,0,0,FALSE
2,0,4,0,0,4,80,1,3,FALSE
3,0,12,0,1,5,107,1,2,FALSE
2,0,2,9,1,6,45,0,2,FALSE
5,0,2,0,1,2,21,0,1,FALSE
5,0,4,0,1,3,32,0,1,FALSE
2,0,24,523,4,33,343,1,2,FALSE
1,0,5,0,4,1,1,0,1,FALSE
3,0,6,35,1,13,132,7,2,FALSE
2,0,3,0,3,7,66,0,2,FALSE
2,0,11,22,3,8,57,0,1,FALSE
1,0,6,1,2,2,2,0,1,FALSE
0,0,4,1,0,2,18,0,1,FALSE
2,0,16,206,6,18,448,1,4,FALSE
1,0,24,459,11,31,165,0,1,FALSE
3,0,6,0,0,3,27,0,1,FALSE
1,0,6,0,4,1,1,0,1,FALSE
3,0,9,38,1,8,260,3,3,FALSE
3,0,4,1,0,1,17,1,1,FALSE
1,0,27,119,3,6,356,0,6,FALSE
1,0,6,0,1,2,48,0,1,FALSE
2,0,7,26,0,1,415,1,8,FALSE
1,0,9,3,7,3,3,0,1,FALSE
1,0,27,0,26,0,0,0,0,FALSE
1,0,0,0,0,0,3,0,0,FALSE
1,4,5,9,5,5,23,0,1,FALSE
2,0,11,17,6,6,90,0,2,FALSE
1,0,6,0,5,1,1,0,1,FALSE
3,0,8,21,2,4,66,0,2,FALSE
3,0,3,0,1,2,16,1,1,FALSE
1,0,2,1,1,2,2,0,1,FALSE
3,0,8,3,1,4,150,1,1,FALSE
1,0,1,13,0,5,68,0,2,FALSE
1,0,1,6,1,3,87,0,2,FALSE
