@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,2,6,5,FALSE
18,0.8,114,12.625,FALSE
4,0.5,253,49.4,FALSE
0,2,4,3,FALSE
0,0.5,106,10.555556,FALSE
10,2,39,6.8,FALSE
105,2,15,0,FALSE
27,0.888889,87,6.9,FALSE
0,0,67,20,FALSE
0,0.333333,149,36,FALSE
1176,1,743,14.142857,FALSE
0,0.444444,146,34.75,FALSE
0,0.45,286,24.636364,FALSE
0,0,25,11,TRUE
1695,1.001916,2363,38.59322,TRUE
66,2,12,0,TRUE
83,0.6,332,16.210526,TRUE
6,0.958333,135,24.8,TRUE
36,2,161,16.888889,TRUE
28,2,551,67.875,TRUE
0,0.730769,163,10.357143,TRUE
55,2,304,26.636364,TRUE
