@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,0,0,-47,0,53,FALSE
3,1,0,0,22,0,10,FALSE
0,0,0,0,-47,3,9,FALSE
1,1,0,0,19,61,9,FALSE
6,1,0,0,27,66,50,FALSE
8,3,9,9,44,47,16,FALSE
0,0,0,0,-5,0,28,FALSE
3,0,9,3,21,0,45,FALSE
0,0,0,0,-19,0,134,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-1,0,38,FALSE
3,1,14,7,25,43,98,FALSE
2,1,0,0,26,0,12,FALSE
5,1,0,0,26,0,28,FALSE
9,0,0,0,23,0,13,FALSE
3,1,0,0,45,43,98,FALSE
5,2,4,1,21,0,20,FALSE
1,0,0,0,19,0,11,FALSE
1,0,0,0,25,25,119,FALSE
2,1,0,0,23,0,4,FALSE
0,0,0,0,-19,0,102,FALSE
0,0,0,0,-23,0,20,FALSE
0,0,0,0,-23,15,20,FALSE
0,0,0,0,-17,0,0,FALSE
2,0,0,0,25,0,119,FALSE
1,0,1,1,19,41,16,FALSE
2,1,0,0,26,0,11,FALSE
4,4,0,0,19,9,30,TRUE
9,3,45,7,23,0,20,TRUE
14,4,170,17,23,0,26,TRUE
10,5,92,18,22,0,12,TRUE
