@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.3636364

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,2,36,28,FALSE
1,1,38,16,FALSE
0,0.62963,99,8.6,FALSE
0,2,0,0,FALSE
0,0,48,14.666667,FALSE
3,2,18,5,FALSE
0,0.59,357,15.761905,FALSE
4,1.095238,357,86.5,FALSE
53,0.9,90,7.090909,FALSE
0,0.25,432,60.142857,FALSE
0,2,1,0,FALSE
0,0,62,19.333333,FALSE
0,2,1,0,FALSE
8,2,110,12.75,FALSE
1,0.5,599,198.333333,FALSE
516,0.929143,831,21.388889,FALSE
3,2,152,49.666667,FALSE
221,0.964286,385,16.318182,FALSE
8,2,110,12.75,FALSE
1,0.583333,297,41.142857,FALSE
0,0.817582,914,24.027778,FALSE
3,1.015345,485,20.833333,FALSE
6,2,113,27.25,FALSE
0,0,34,5.6,FALSE
0,2,0,0,FALSE
0,0,106,14,FALSE
15,0.833333,189,25.714286,FALSE
22,0.75,158,16.222222,FALSE
53,0.9,90,7.090909,FALSE
1,1,38,16,FALSE
6,2,4,0,FALSE
6,2,43,9.75,FALSE
31,0.717949,344,23.142857,FALSE
0,2,1,0,FALSE
0,0.269231,332,22.571429,FALSE
3,2,75,24,FALSE
31,0.717949,344,23.142857,FALSE
22,0.75,158,16.222222,FALSE
0,2,1,0,FALSE
0,0.142857,135,15.625,FALSE
1069,0.939909,990,18.44,FALSE
0,0.809524,255,29.75,FALSE
49,0.833333,139,7.866667,FALSE
0,2,7,6,FALSE
13,0.861111,99,11.428571,FALSE
3,2,75,24,FALSE
6,0.809524,279,33.125,FALSE
0,0,62,19.333333,FALSE
0,2,1,0,FALSE
221,0.964286,385,16.318182,FALSE
3,2,131,42.666667,FALSE
0,0.62963,99,8.6,FALSE
15,2,58,8.666667,FALSE
5,0.8,47,6,FALSE
151,1,286,14,FALSE
3,2,42,13,FALSE
0,2,36,28,FALSE
0,2,6,5,FALSE
0,1.266667,90,15.25,FALSE
3,1.015345,485,20.833333,FALSE
64,0.981818,586,47.416667,FALSE
6,1,26,5.25,FALSE
1,2,13,5.5,FALSE
151,1,286,14,FALSE
6,0.65,253,48.6,FALSE
1,2,43,20.5,FALSE
516,0.929143,831,21.388889,FALSE
0,0,48,14.666667,FALSE
0,0.59,357,15.761905,FALSE
3,1.015345,485,20.833333,FALSE
10,0.714286,180,21,FALSE
1,2,15,6.5,FALSE
0,2,6,5,FALSE
42,0.783333,663,49.615385,FALSE
6,2,59,13.75,FALSE
3,2,18,5,FALSE
53,0.9,90,7.090909,FALSE
1,2,15,6.5,FALSE
21,2,163,22.285714,FALSE
6,2,43,9.75,FALSE
6,2,7,0.75,FALSE
6,2,59,13.75,FALSE
19,0.75,138,11,FALSE
0,0,22,6,FALSE
0,0.841667,1040,11.654321,FALSE
221,0.964286,385,16.318182,FALSE
10,0.714286,180,21,FALSE
3,2,10,2.333333,FALSE
3,2,18,5,FALSE
62,0.757813,276,14.764706,FALSE
0,0,108,34.333333,FALSE
3,2,75,24,FALSE
0,1.266667,90,15.25,FALSE
10,2,183,35.6,FALSE
1,2,15,6.5,FALSE
6,0.809524,279,33.125,FALSE
5,0.8,47,6,FALSE
6,2,113,27.25,FALSE
4,0.666667,30,6.25,FALSE
7,0.644444,658,64.3,FALSE
4,0.5,38,6.4,FALSE
0,0,106,14,FALSE
3,2,19,5.333333,FALSE
171,2,19,0,FALSE
6,0.65,253,48.6,FALSE
1,1.423077,3769,1251,FALSE
0,0.65,330,64,FALSE
1,2,43,20.5,FALSE
1,2,15,6.5,FALSE
3,2,152,49.666667,FALSE
7,0.644444,658,64.3,FALSE
0,2,7,6,FALSE
0,0.076923,174,11.357143,FALSE
0,0.083333,369,27.307692,FALSE
3240,1.0125,266,2.271605,FALSE
0,0.076923,174,11.357143,FALSE
4,1.095238,360,87.25,FALSE
66,1.090909,13,0,FALSE
0,0.142857,135,15.625,FALSE
903,1.02381,51,0,FALSE
6,2,7,0.75,FALSE
18,0.8,114,12.625,FALSE
0,0,106,14,FALSE
0,2,1,0,FALSE
3,2,18,5,FALSE
1,2,65,31.5,FALSE
0,2,1,0,FALSE
6,2,43,9.75,FALSE
1,2,43,20.5,FALSE
0,2,16,12,FALSE
15,0.333333,282,39.142857,FALSE
15,0.833333,189,25.714286,FALSE
0,2,7,6,FALSE
0,0,106,14,FALSE
0,0.64,380,33.090909,FALSE
0,0.142857,135,15.625,FALSE
0,0.416667,146,19.571429,FALSE
6,2,43,9.75,FALSE
0,2,1,0,FALSE
8,1.246296,2125,397,TRUE
552,0.919872,899,22.594595,TRUE
0,0.734694,477,20.363636,TRUE
0,2,20,15,TRUE
2107,0.938127,1315,17.414286,TRUE
0,0.305556,623,60.9,TRUE
0,0.4,201,32.166667,TRUE
990,1.022727,1528,32.755556,TRUE
210,2,450,20.428571,TRUE
21,2,258,35.857143,TRUE
49,0.6,402,35.363636,TRUE
15,2,160,25.666667,TRUE
4,0.625,157,30,TRUE
6,0.409091,230,18,TRUE
0,0.75,283,15.352941,TRUE
124,0.931373,2406,83.714286,TRUE
3,2,369,60.5,TRUE
1,1.428571,1872,618.333333,TRUE
0,0.887195,572,12.428571,TRUE
3,1,183,58.666667,TRUE
64,0.854167,107,6.923077,TRUE
1,2,65,31.5,TRUE
0,0.4,201,32.166667,TRUE
0,0.4,201,32.166667,TRUE
210,2,450,20.428571,TRUE
2107,0.938127,1315,17.414286,TRUE
17,0.654321,402,38.3,TRUE
3,2,6,1,TRUE
17,0.654321,402,38.3,TRUE
8,1.24359,1171,217.6,TRUE
8,1.246296,2125,397,TRUE
1,0.5,1326,440.666667,TRUE
15,2,12,1,TRUE
990,1.022727,1528,32.755556,TRUE
8,1.24359,1171,217.6,TRUE
124,0.931373,2406,83.714286,TRUE
19,0.833333,39,4.428571,TRUE
0,2,20,15,TRUE
8,0.821429,443,46.666667,TRUE
990,1.022727,1528,32.755556,TRUE
8,1.24359,1171,217.6,TRUE
8,0.821429,443,46.666667,TRUE
6,2,295,72.75,TRUE
5671,2,648,5.056075,TRUE
10,2,69,12.8,TRUE
68,0.848958,1894,74.12,TRUE
8,1.246296,2125,397,TRUE
40,0.638889,352,25.846154,TRUE
64,0.854167,107,6.923077,TRUE
8,1.24359,1171,217.6,TRUE
0,0.887195,572,12.428571,TRUE
2107,0.938127,1315,17.414286,TRUE
19,0.833333,39,4.428571,TRUE
0,0.305556,623,60.9,TRUE
0,0.734694,477,20.363636,TRUE
3,1,183,58.666667,TRUE
6,0.409091,230,18,TRUE
4,0.666667,30,6.25,TRUE
6589,0.939696,3260,25.162602,TRUE
0,0.75,283,15.352941,TRUE
1,1.428571,1872,618.333333,TRUE
210,2,450,20.428571,TRUE
0,0.4375,281,15.411765,TRUE
50,0.65625,569,32.235294,TRUE
40,0.638889,352,25.846154,TRUE
0,2,353,3,TRUE
0,0.734694,477,20.363636,TRUE
8,1.246296,2125,397,TRUE
210,2,450,20.428571,TRUE
8,1.246296,2125,397,TRUE
172,0.863636,589,22.12,TRUE
210,2,450,20.428571,TRUE
23,0.925,419,36.363636,TRUE
375,0.780488,2044,47.380952,TRUE
0,1.266667,90,15.25,TRUE
3,0.611111,815,79.9,TRUE
3,1,183,58.666667,TRUE
8,1.246296,2125,397,TRUE
21,2,452,63.571429,TRUE
375,0.780488,2044,47.380952,TRUE
1,2,65,31.5,TRUE
218,0.625,693,17.621622,TRUE
0,1.266667,90,15.25,TRUE
6,2,81,19.25,TRUE
6,2,81,19.25,TRUE
0,0.7,183,28.5,TRUE
0,0.333333,137,66,TRUE
990,1.022727,1528,32.755556,TRUE
0,0.422414,933,29.966667,TRUE
0,1.266667,90,15.25,TRUE
8,1.246296,2125,397,TRUE
0,0.7,183,28.5,TRUE
15,2,12,1,TRUE
5671,2,648,5.056075,TRUE
8,0.552632,901,43.55,TRUE
8,0.552632,901,43.55,TRUE
3,2,9,2,TRUE
1,2,65,31.5,TRUE
17,0.654321,402,38.3,TRUE
8,0.5,92,17.2,TRUE
0,0.833333,127,30.25,TRUE
21,2,452,63.571429,TRUE
29,0.769231,546,37.642857,TRUE
0,0.305556,623,60.9,TRUE
0,0.75,283,15.352941,TRUE
68,0.848958,1894,74.12,TRUE
15,2,12,1,TRUE
46,0,176,13.583333,TRUE
1,0.5,614,203.333333,TRUE
0,0.422414,933,29.966667,TRUE
40,0.638889,352,25.846154,TRUE
8,1.246296,2125,397,TRUE
0,0.333333,137,66,TRUE
4,0.666667,30,6.25,TRUE
99,0.907407,335,16,TRUE
36,2,161,16.888889,TRUE
23,0.925,419,36.363636,TRUE
6589,0.939696,3260,25.162602,TRUE
0,0.833333,127,30.25,TRUE
53,0.785714,164,9.6,TRUE
124,0.931373,2406,83.714286,TRUE
15,2,12,1,TRUE
49,0.6,402,35.363636,TRUE
64,0.854167,107,6.923077,TRUE
0,2,20,15,TRUE
5671,2,648,5.056075,TRUE
21,2,452,63.571429,TRUE
1,2,72,35,TRUE
0,0.4,201,32.166667,TRUE
8,0.5,92,17.2,TRUE
0,0.887195,572,12.428571,TRUE
99,0.907407,335,16,TRUE
0,0.75,283,15.352941,TRUE
990,1.022727,1528,32.755556,TRUE
0,0.333333,137,66,TRUE
3,2,9,2,TRUE
0,0.25,27,4.2,TRUE
0,2,20,15,TRUE
6,2,295,72.75,TRUE
