@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.3636364

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0.892857,353,37.444444,FALSE
64,0.981818,586,47.416667,FALSE
0,0.111111,78,6.7,FALSE
0,0.083333,98,12.714286,FALSE
21,1,30,3,FALSE
0,2,1,0,FALSE
10,2,305,60,FALSE
1,2,50,24,FALSE
0,0.25,269,52.6,FALSE
0,0,47,4.75,FALSE
0,2,8,3,FALSE
0,0.305556,596,58.2,FALSE
66,2,12,0,FALSE
6,2,94,22.5,FALSE
0,0.25,149,28.4,FALSE
617,0.86031,2387,55.571429,FALSE
4,0.571429,75,8.125,FALSE
0,0,191,61.333333,FALSE
0,0.416667,146,19.571429,FALSE
24,2,161,12.416667,FALSE
0,2,1,0,FALSE
3,0.6,332,54,FALSE
45,2,341,33.1,FALSE
3,1,69,21.666667,FALSE
3,2,10,2.333333,FALSE
3,2,42,13,FALSE
10,2,8,0.6,FALSE
1,1.456897,583,174,FALSE
1,2,31,14.5,FALSE
1,1.3,875,289,FALSE
3,2,25,7.333333,FALSE
0,2,8,3,FALSE
3,2,9,2,FALSE
0,0.5,133,42,FALSE
8,0.5,92,17.2,FALSE
3,2,169,55.333333,FALSE
28,2,31,2.875,FALSE
3,0.6,332,54,FALSE
3,2,19,5.333333,FALSE
0,2,1,0,FALSE
19,0.75,138,11,FALSE
6,2,113,27.25,FALSE
4,0.484848,148,11.083333,FALSE
4,0.484848,148,11.083333,FALSE
1,2,39,18.5,FALSE
327,0.853968,3077,97.580645,FALSE
66,1.090909,13,0,FALSE
24,2,161,12.416667,FALSE
5,0.733333,321,44.142857,FALSE
1,2,15,6.5,FALSE
0,2,4,3,FALSE
0,2,5,4,FALSE
6,0.916667,41,6.6,FALSE
3,2,24,7,FALSE
3,2,3,0,FALSE
0,2,1,0,FALSE
4,1.282051,3800,945.75,FALSE
8,0.5,92,17.2,FALSE
0,0,191,61.333333,FALSE
0,0.3,69,10.166667,FALSE
0,0.111111,78,6.7,FALSE
0,2,1,0,FALSE
50,0.746667,356,20.9375,FALSE
0,0.666667,121,10.7,FALSE
10,2,8,0.6,FALSE
3,2,56,17.666667,FALSE
0,0.5,133,42,FALSE
0,0,191,61.333333,FALSE
36,2,82,8.111111,FALSE
3,2,55,17.333333,FALSE
0,2,218,0,FALSE
1,1.3,875,289,FALSE
3,2,10,2.333333,FALSE
3,1,183,58.666667,FALSE
0,0.666667,121,10.7,FALSE
4,0.666667,30,6.25,FALSE
1,0.5,499,165,FALSE
617,0.86031,2387,55.571429,FALSE
1,2,13,5.5,FALSE
4,1.282051,3800,945.75,FALSE
6,2,113,27.25,FALSE
0,0.25,32,5.2,FALSE
0,2,8,3,FALSE
6,2,94,22.5,FALSE
0,0.076923,174,11.357143,FALSE
0,0.25,32,5.2,FALSE
21,1,30,3,FALSE
0,0.5,118,15.571429,FALSE
0,0.5,118,15.571429,FALSE
0,2,1,0,FALSE
1,0.5,499,165,FALSE
6,2,94,22.5,FALSE
4,0.484848,148,11.083333,FALSE
0,2,4,3,FALSE
0,0.25,149,28.4,FALSE
8,0.5,92,17.2,FALSE
54,0.9,119,7.384615,FALSE
3,2,24,7,FALSE
1,2,13,5.5,FALSE
0,0.305556,596,58.2,FALSE
0,0.214286,105,11.875,FALSE
3,2,31,9.333333,FALSE
1,1.3,875,289,FALSE
0,0.25,269,52.6,FALSE
1,0.5,499,165,FALSE
0,0,51,15.666667,FALSE
327,0.853968,3077,97.580645,FALSE
4,0.484848,148,11.083333,FALSE
0,0.111111,78,6.7,FALSE
21,1,30,3,FALSE
1,2,9,3.5,FALSE
0,0.333333,437,42.4,FALSE
0,0.666667,121,10.7,FALSE
