@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.3636364

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0.333333,40,8.75,FALSE
440,0.79321,812,20.459459,FALSE
27,0.596154,749,51.071429,FALSE
27,0.596154,749,51.071429,FALSE
10,2,186,36.2,FALSE
3,2,25,7.333333,FALSE
21,1,30,3,FALSE
6,0.916667,41,6.6,FALSE
0,0.166667,93,21.75,FALSE
607,0.9,1849,47.394737,FALSE
1,2,44,21,FALSE
8,0.75,261,15.0625,FALSE
0,2,36,28,FALSE
6,2,243,59.75,FALSE
36,2,204,21.666667,FALSE
6,1,30,6,FALSE
0,0.333333,158,18.375,FALSE
6,2,39,8.75,FALSE
3,2,6,1,FALSE
6,2,4,0,FALSE
0,0.333333,44,9.75,FALSE
37,0.777778,64,5,FALSE
3,2,75,24,FALSE
0,2,5,4,FALSE
2147,0.882716,2845,33.5,FALSE
0,0.238095,140,5.318182,FALSE
1,2,34,16,FALSE
6,2,20,4,FALSE
3,2,75,24,FALSE
0,0,66,15.25,FALSE
0,0.416667,237,45.8,FALSE
115,0.838235,238,12,FALSE
3,2,61,19.333333,FALSE
3,2,61,19.333333,FALSE
0,0.416667,237,45.8,FALSE
0,2,36,28,FALSE
0,0.333333,836,68.416667,FALSE
0,2,1,0,FALSE
0,0,65,8.142857,FALSE
1,2,15,6.5,FALSE
1,2,2,0,FALSE
0,2,12,9,FALSE
21,2,258,35.857143,FALSE
516,0.929143,831,21.388889,FALSE
0,2,12,9,FALSE
3,1,183,58.666667,FALSE
0,0.444444,146,34.75,FALSE
10,2,186,36.2,FALSE
36,2,82,8.111111,FALSE
0,0.166667,246,80,FALSE
4,0.25,126,23.8,FALSE
0,0,65,8.142857,FALSE
0,0.333333,40,8.75,FALSE
21,1,30,3,FALSE
0,2,1,0,FALSE
0,0.25,84,15.4,FALSE
23,0.555556,89,7.8,FALSE
0,0.5,498,22.47619,FALSE
0,0.238095,140,5.318182,FALSE
36,2,9,0,FALSE
0,0.25,129,24.6,FALSE
8,0.875,198,38.2,FALSE
0,0.076923,174,11.357143,FALSE
36,2,204,21.666667,FALSE
1,2,50,24,FALSE
0,2,36,28,FALSE
8,0.875,198,38.2,FALSE
1,1,25,6.666667,FALSE
10,2,69,12.8,FALSE
0,2,11,7,FALSE
1,0.5,614,203.333333,FALSE
37,0.777778,64,5,FALSE
1101,0.912037,1105,18.872727,FALSE
