@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.3636364

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,0.5,38,6.4,FALSE
1,2,13,5.5,FALSE
3,2,19,5.333333,FALSE
19,0.833333,39,4.428571,FALSE
188,2,298,13.9,FALSE
3,2,37,11.333333,FALSE
1,2,57,27.5,FALSE
0,0.543478,486,19.083333,FALSE
0,0.543478,486,19.083333,FALSE
3,2,176,57.666667,FALSE
0,0.25,27,4.2,FALSE
4,0.5,267,52.2,FALSE
0,2,36,28,FALSE
2,0.625,110,20.6,FALSE
19,0.833333,39,4.428571,FALSE
219,0.972789,2261,101.136364,FALSE
0,2,10,9,FALSE
0,2,5,3,FALSE
1,2,65,31.5,FALSE
0,2,5,3,FALSE
151,1,286,14,FALSE
1,2,15,6.5,FALSE
45,2,116,10.6,FALSE
6,2,157,38.25,FALSE
28,0.5,207,21.888889,FALSE
0,0.392857,357,22.666667,FALSE
1,2,23,10.5,FALSE
8,0.5,92,17.2,FALSE
0,2,4,3,FALSE
0,2,1,0,FALSE
3,2,37,11.333333,FALSE
1,0.5,595,197,FALSE
0,0.447368,184,8.1,FALSE
0,2,5,4,FALSE
1,0.5,595,197,FALSE
0,0.25,269,52.6,FALSE
46,0,176,13.583333,FALSE
0,0.416667,175,23.714286,FALSE
0,0.2,88,6.909091,FALSE
1,0.5,599,198.333333,FALSE
0,0.285714,117,13.5,FALSE
45,2,116,10.6,FALSE
1,0.5,599,198.333333,FALSE
0,0.892857,353,37.444444,FALSE
4,0.5,267,52.2,FALSE
10,2,69,12.8,FALSE
0,0.666667,28,5.25,FALSE
0,0.25,27,4.2,FALSE
1026,0.895161,1204,21.132075,FALSE
1,0.5,499,165,FALSE
105,2,15,0,FALSE
17,0.888889,237,32.428571,FALSE
45,2,116,10.6,FALSE
0,0.2,49,7,FALSE
