@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.3636364

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2607,0.966779,1155,14.08,FALSE
55,2,79,6.181818,FALSE
0,0.5625,65,18,FALSE
0,0.5625,65,18,FALSE
3,2,75,24,FALSE
6,2,20,4,FALSE
0,0,22,6,FALSE
1,2,42,20,FALSE
36,2,28,2.111111,FALSE
0,0.892857,353,37.444444,FALSE
0,2,4,3,FALSE
51,0.763889,405,19.894737,FALSE
66,1.090909,13,0,FALSE
1,2,17,0,FALSE
0,0.666667,84,19.5,FALSE
8,1,108,20.2,FALSE
53,0.9,90,7.090909,FALSE
10,2,39,6.8,FALSE
1,0.5,595,197,FALSE
171,2,19,0,FALSE
0,2,11,7,FALSE
8,1,108,20.2,FALSE
0,2,4,3,FALSE
0,0.55,127,10.363636,FALSE
0,0.5625,65,18,FALSE
1,1.3,875,289,FALSE
4,0.666667,26,5.25,FALSE
21,1,30,3,FALSE
157,0.993827,94,3.473684,FALSE
0,0.285714,117,13.5,FALSE
0,0.783972,437,9.238095,FALSE
3,0.6,33,4.166667,FALSE
53,0.9,90,7.090909,FALSE
3,2,16,4.333333,FALSE
1,2,65,31.5,FALSE
1,2,42,20,FALSE
0,2,1,0,FALSE
1,0.5,595,197,FALSE
3,2,6,1,FALSE
64,0.981818,586,47.416667,FALSE
13,0.9,104,16,FALSE
10,2,5,0,FALSE
1,2,15,6.5,FALSE
21,1,30,3,FALSE
6,2,43,9.75,FALSE
1,2,10,0,FALSE
3,2,16,4.333333,FALSE
6,2,92,22,FALSE
0,2,4,3,FALSE
1009,0.966667,245,4.195652,FALSE
6,2,59,13.75,FALSE
21,1.166667,389,54.428571,FALSE
10,2,183,35.6,FALSE
6,2,113,27.25,FALSE
15,0.833333,189,25.714286,FALSE
64,0.981818,586,47.416667,FALSE
587,0.991349,339,8.2,FALSE
21,1.166667,389,54.428571,FALSE
0,0.166667,121,16,FALSE
0,2,4,3,FALSE
3,2,25,7.333333,FALSE
0,0.166667,93,21.75,FALSE
0,0.285714,119,13.75,FALSE
0,2,2,0,FALSE
15,2,58,8.666667,FALSE
0,0.892857,353,37.444444,FALSE
4,0.666667,26,5.25,FALSE
6,2,43,9.75,FALSE
1,2,65,31.5,FALSE
0,0.111111,78,6.7,FALSE
