@relation Keymind-AA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z56.0-no-replacement

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
0,-39,35,TRUE
10,45,78,TRUE
95,17,39,TRUE
0,-7,55,TRUE
0,-24,44,TRUE
0,-28,145,TRUE
0,-24,39,TRUE
0,-23,28,TRUE
8,23,41,TRUE
12,9,28,TRUE
0,-10,34,TRUE
0,-37,51,TRUE
31,25,50,TRUE
0,27,38,TRUE
0,-28,111,TRUE
29,7,47,TRUE
37,26,155,TRUE
0,-5,84,TRUE
0,-28,52,TRUE
0,-7,81,TRUE
0,-7,22,TRUE
46,8,17,TRUE
0,0,395,TRUE
87,10,86,TRUE
19,6,22,TRUE
0,-10,48,TRUE
49,9,29,TRUE
46,9,75,TRUE
52,8,44,TRUE
88,24,26,TRUE
0,-37,59,TRUE
2,25,28,TRUE
38,45,10,TRUE
0,45,38,TRUE
0,-19,59,TRUE
41,24,38,TRUE
0,-6,60,TRUE
29,6,29,TRUE
13,26,137,TRUE
0,0,25,TRUE
0,-10,121,TRUE
11,7,48,TRUE
28,26,16,TRUE
0,-41,28,TRUE
0,-10,38,TRUE
0,-10,35,TRUE
0,-6,39,TRUE
39,26,49,TRUE
0,-10,55,TRUE
0,-1,27,TRUE
6,7,28,TRUE
0,0,192,TRUE
38,27,63,TRUE
0,-8,47,TRUE
23,27,23,TRUE
0,0,48,TRUE
20,9,56,TRUE
0,-28,81,TRUE
0,-7,120,TRUE
26,6,33,TRUE
0,-4,25,TRUE
0,27,56,TRUE
0,-28,38,TRUE
2,2,51,TRUE
0,-25,81,TRUE
0,-8,57,TRUE
0,-6,44,TRUE
35,7,43,TRUE
0,-39,42,TRUE
0,-28,48,TRUE
9,6,59,TRUE
23,24,23,TRUE
0,-25,120,TRUE
3,45,21,TRUE
0,0,78,TRUE
15,12,83,TRUE
64,6,84,TRUE
0,-28,121,TRUE
0,-6,28,TRUE
0,0,56,TRUE
20,9,38,TRUE
0,-10,111,TRUE
0,-6,44,TRUE
0,-25,88,TRUE
0,-21,35,TRUE
47,7,34,TRUE
0,44,137,TRUE
0,0,35,TRUE
0,-7,46,TRUE
0,-28,34,TRUE
0,-6,12,TRUE
0,25,43,TRUE
0,-6,46,TRUE
0,-19,51,TRUE
0,-24,44,TRUE
0,-7,61,TRUE
38,18,25,TRUE
0,-6,90,TRUE
0,-22,5,FALSE
0,-89,9,FALSE
0,-7,53,FALSE
0,-39,17,FALSE
21,12,30,FALSE
18,9,11,FALSE
0,-39,20,FALSE
0,-44,1279,FALSE
1,44,131,FALSE
6,7,29,FALSE
0,-6,21,FALSE
7,7,12,FALSE
0,-10,29,FALSE
0,-10,99,FALSE
0,-62,652,FALSE
0,-37,31,FALSE
0,-5,103,FALSE
12,18,64,FALSE
0,-41,7,FALSE
0,-8,56,FALSE
0,-38,92,FALSE
0,-25,22,FALSE
0,-35,82,FALSE
0,-39,35,FALSE
18,9,42,FALSE
0,-63,41,FALSE
0,-41,37,FALSE
0,-19,31,FALSE
0,-24,28,FALSE
0,-7,25,FALSE
0,27,11,FALSE
0,0,25,FALSE
0,-2,12,FALSE
14,18,7,FALSE
31,27,59,FALSE
11,26,87,FALSE
2,9,7,FALSE
0,-7,35,FALSE
0,0,116,FALSE
14,9,15,FALSE
7,18,64,FALSE
2,8,18,FALSE
0,-24,20,FALSE
0,-62,1279,FALSE
0,-11,26,FALSE
5,8,31,FALSE
0,-6,28,FALSE
0,-16,50,FALSE
0,-6,73,FALSE
0,-6,39,FALSE
0,-44,1279,FALSE
9,26,17,FALSE
0,-6,20,FALSE
0,-21,14,FALSE
18,9,7,FALSE
36,13,13,FALSE
0,-63,20,FALSE
0,-23,35,FALSE
16,26,15,FALSE
0,-6,16,FALSE
0,-25,25,FALSE
0,-16,50,FALSE
0,-28,53,FALSE
0,-9,24,FALSE
0,-45,44,FALSE
0,-62,1279,FALSE
0,-24,21,FALSE
13,8,21,FALSE
49,18,2,FALSE
6,43,10,FALSE
0,-6,39,FALSE
22,9,71,FALSE
0,-62,1279,FALSE
0,-62,1279,FALSE
0,-17,5,FALSE
4,9,16,FALSE
15,45,17,FALSE
0,-45,54,FALSE
0,-63,23,FALSE
0,45,7,FALSE
0,-6,29,FALSE
0,-62,1279,FALSE
0,-44,1279,FALSE
0,-62,1279,FALSE
8,9,16,FALSE
15,44,9,FALSE
0,-40,22,FALSE
0,-2,27,FALSE
0,-24,14,FALSE
0,-39,17,FALSE
0,-7,48,FALSE
0,-39,140,FALSE
0,-23,2,FALSE
0,-41,2,FALSE
0,-44,1279,FALSE
0,-23,7,FALSE
0,-25,101,FALSE
31,27,32,FALSE
