@relation Keymind-AA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z56.0-no-replacement

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
0,-28,81,TRUE
0,-7,61,TRUE
13,7,79,TRUE
0,-19,59,TRUE
0,0,48,TRUE
23,24,23,TRUE
29,7,47,TRUE
0,-6,46,TRUE
0,-23,28,TRUE
0,-6,39,TRUE
23,27,23,TRUE
0,-7,88,TRUE
0,-10,48,TRUE
6,7,28,TRUE
9,25,25,TRUE
35,7,43,TRUE
0,-28,145,TRUE
0,-19,51,TRUE
0,-90,105,TRUE
0,-28,38,TRUE
91,24,70,TRUE
0,-6,54,TRUE
49,24,33,TRUE
20,9,56,TRUE
0,-6,44,TRUE
19,6,22,TRUE
0,44,137,TRUE
2,25,28,TRUE
87,10,86,TRUE
49,9,29,TRUE
0,-8,57,TRUE
9,6,79,TRUE
52,8,44,TRUE
3,45,21,TRUE
0,-21,42,TRUE
0,-25,46,TRUE
35,45,13,TRUE
0,-7,55,TRUE
0,-7,22,TRUE
0,-10,145,TRUE
0,20,51,TRUE
0,-5,19,TRUE
8,23,41,TRUE
0,-24,44,TRUE
0,0,56,TRUE
28,26,16,TRUE
0,-28,35,TRUE
12,9,28,TRUE
52,9,9,TRUE
0,-28,121,TRUE
0,-7,81,TRUE
0,-7,20,TRUE
0,-10,35,TRUE
0,-6,28,TRUE
0,-10,55,TRUE
88,24,26,TRUE
3,6,55,TRUE
0,-28,52,TRUE
0,-10,81,TRUE
0,-7,120,TRUE
0,0,192,TRUE
0,-25,61,TRUE
95,17,39,TRUE
0,-25,81,TRUE
0,45,38,TRUE
0,-10,111,TRUE
0,0,25,TRUE
0,-28,48,TRUE
0,-6,19,TRUE
0,-41,28,TRUE
18,12,47,TRUE
0,-24,44,TRUE
0,-8,47,TRUE
0,-6,44,TRUE
38,27,63,TRUE
0,0,395,TRUE
0,-6,90,TRUE
31,25,50,TRUE
0,27,38,TRUE
0,0,35,TRUE
0,25,43,TRUE
0,-10,52,TRUE
0,-6,60,TRUE
10,45,78,TRUE
0,-72,105,TRUE
0,-39,42,TRUE
38,45,10,TRUE
0,-10,38,TRUE
9,6,59,TRUE
0,-21,35,TRUE
0,-10,121,TRUE
33,8,32,TRUE
13,26,137,TRUE
38,18,25,TRUE
2,2,51,TRUE
11,7,48,TRUE
0,-5,84,TRUE
37,26,155,TRUE
12,9,23,FALSE
0,0,37,FALSE
31,27,59,FALSE
0,-44,1279,FALSE
0,-40,5,FALSE
0,-3,53,FALSE
7,24,16,FALSE
0,-6,73,FALSE
0,-26,56,FALSE
0,-44,689,FALSE
7,7,12,FALSE
0,-35,82,FALSE
0,-4,15,FALSE
0,-25,21,FALSE
0,-21,53,FALSE
0,-17,5,FALSE
32,44,18,FALSE
0,-44,1279,FALSE
0,45,7,FALSE
15,44,9,FALSE
0,-5,103,FALSE
0,-6,16,FALSE
0,-16,24,FALSE
2,25,21,FALSE
0,-39,100,FALSE
9,27,12,FALSE
0,27,7,FALSE
18,9,7,FALSE
0,-35,10,FALSE
0,-44,1279,FALSE
0,-7,22,FALSE
0,-24,39,FALSE
0,-5,149,FALSE
2,8,18,FALSE
0,-62,689,FALSE
0,27,7,FALSE
0,-25,35,FALSE
0,-25,22,FALSE
0,-6,20,FALSE
19,18,13,FALSE
0,-11,94,FALSE
0,-62,1279,FALSE
0,-6,60,FALSE
0,-22,22,FALSE
18,9,22,FALSE
0,-7,40,FALSE
0,-23,35,FALSE
0,-41,37,FALSE
0,-24,29,FALSE
0,-28,62,FALSE
6,18,40,FALSE
14,25,20,FALSE
0,-44,1279,FALSE
28,27,9,FALSE
0,-62,1279,FALSE
0,45,7,FALSE
0,-29,83,FALSE
34,18,3,FALSE
0,0,20,FALSE
0,-21,17,FALSE
3,27,15,FALSE
0,-21,17,FALSE
32,12,20,FALSE
0,-21,35,FALSE
0,-24,28,FALSE
0,-45,44,FALSE
29,9,7,FALSE
0,-6,102,FALSE
0,-23,37,FALSE
0,-10,36,FALSE
0,-6,39,FALSE
21,15,9,FALSE
0,-53,94,FALSE
0,0,44,FALSE
0,-63,44,FALSE
0,-6,21,FALSE
0,-23,38,FALSE
0,-62,1279,FALSE
0,-62,680,FALSE
0,-44,1279,FALSE
18,27,21,FALSE
0,-89,9,FALSE
0,-10,99,FALSE
4,9,16,FALSE
0,-39,20,FALSE
6,13,34,FALSE
0,-16,50,FALSE
12,18,64,FALSE
0,-7,101,FALSE
0,-45,41,FALSE
20,10,23,FALSE
0,-7,61,FALSE
0,-6,46,FALSE
0,-39,346,FALSE
0,27,42,FALSE
3,23,8,FALSE
0,-3,20,FALSE
6,43,10,FALSE
