@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
11,54,0,11,155,1,0,0.09973,1.90566,1,0.9811,FALSE
27,55,0,27,265,0.428571,0.790698,0.316667,22.454545,6,1.6364,FALSE
3,7,0,3,23,0,0.666667,0.583333,6.666667,1,0.6667,FALSE
8,8,6,2,29,0,0.982143,1,7.666667,1,0.3333,FALSE
18,16,5,13,68,0,0,0.555556,10.333333,1,0.8333,FALSE
23,29,1,22,93,0,0,0.666667,45.5,4,2,FALSE
11,1,11,0,1,0,0,1,0,1,1,FALSE
8,10,1,7,28,0,0.952381,0.666667,13,1,0.5,FALSE
23,42,0,23,156,1,0,0.583333,37.5,5,1.75,FALSE
13,44,1,12,439,0.777778,0.75,0.342857,52.75,10,3,FALSE
30,40,1,29,151,0,0.96,0.555556,36,1,0.5,FALSE
34,51,0,34,346,0.25,0,0.261905,47.857143,11,3.4286,FALSE
8,26,0,8,143,0.5,0.8,0.75,46,1,0.3333,FALSE
15,23,7,8,105,0,0,0.4,20,3,1.2,FALSE
3,10,0,3,31,0,0,0.666667,14.5,3,1.5,FALSE
13,20,2,11,67,0,0.833333,0.533333,9.666667,1,0.6667,FALSE
14,11,0,14,38,0,0.857143,0.625,18,3,1.5,FALSE
3,13,1,2,59,1,0,0.3,6.25,2,0.5,FALSE
6,7,0,6,23,0,0.857143,0.625,10.5,1,0.5,FALSE
6,18,0,6,74,0.5,0,0.666667,17,4,1.25,FALSE
5,9,0,5,33,0,0,0.5,15.5,1,0.5,FALSE
10,14,1,9,48,0,0.869565,0.5,8,1,0.6,FALSE
3,1,1,2,1,0,0,1,0,1,1,FALSE
14,41,1,13,175,0,0.966667,0.555556,42,1,0.5,FALSE
4,35,0,4,225,0.6,0.768116,0.175439,10.578947,8,1.3684,FALSE
11,20,1,10,76,0,0.923077,0.666667,37,3,1.5,FALSE
120,9,108,12,107,0,0.944444,0.625,49.5,3,1.5,FALSE
7,8,1,6,32,0,0.9375,0.75,14.5,2,1,FALSE
23,22,4,19,85,0,0.884615,0.666667,15.4,1,0.6,FALSE
15,18,3,12,70,0,0.9375,0.5,12.4,1,0.6,FALSE
6,11,1,6,34,0.5,0.333333,0.416667,7,1,0.5,FALSE
17,32,2,15,148,0,0.966102,0.555556,35.5,1,0.5,FALSE
238,11,227,11,11,0,0,1,0,1,1,FALSE
11,33,0,11,347,0.5,0,0.466667,48.285714,11,7.1429,FALSE
1,38,0,1,558,0.714286,0.923077,0.777778,136.75,1,0.5,FALSE
10,12,1,9,66,0.333333,0.972477,0.5,14.75,1,0.75,FALSE
5,9,1,5,33,0.5,0.972477,0.583333,6.75,1,0.75,FALSE
9,13,0,9,43,0,0.916667,0.555556,9,1,0.5,FALSE
16,13,1,15,62,0,0.875,0.6,30,2,1,FALSE
13,3,7,6,3,0,0,0.611111,0,1,1,FALSE
17,30,0,17,108,0,0.625,0.392857,25.75,1,0.75,FALSE
12,1,11,1,6,0,0,1,0,1,1,FALSE
16,23,1,15,106,0,0.978723,0.555556,24.75,1,0.5,FALSE
8,4,4,4,4,0,0,0.458333,0,1,1,FALSE
22,42,1,21,198,0,0.962963,0.555556,48,1,0.5,FALSE
13,16,0,13,54,0.5,0.909091,0.75,16.333333,1,0.3333,FALSE
14,17,0,14,61,0,0.875,0.666667,10.6,1,0.6,FALSE
5,8,4,1,30,0.333333,1,1,12.5,0,0,FALSE
12,24,2,12,165,0.571429,0,1,16.555556,2,1,FALSE
10,17,0,10,68,1,0.857143,0.625,32.5,6,3,FALSE
27,67,0,27,440,0.222222,0.85,0.5625,85.2,14,3.2,FALSE
5,10,0,5,38,0,0.875,0.666667,18,3,1.5,FALSE
13,19,0,13,72,0,0.857143,0.733333,10.5,1,0.6667,FALSE
13,10,0,13,29,0,0.857143,0.6,13.5,1,0.5,FALSE
17,41,2,15,179,0,0.967742,0.666667,34.2,1,0.6,TRUE
17,32,0,17,118,0,0.625,0.375,28.25,1,0.75,TRUE
9,3,4,5,3,0,0,0.52381,0,1,1,TRUE
0,5,0,0,18,0,0,0,12,0,0,TRUE
32,68,0,32,663,1,0.866667,0.4,109,17,3.3333,TRUE
9,10,0,9,36,0,0.9,0.625,16.5,1,0.5,TRUE
24,24,0,24,172,0,0.944444,0.625,56,1,0.3333,TRUE
10,7,0,10,23,0,0.875,0.625,10.5,2,1,TRUE
9,39,1,8,789,0,0,0.238095,130,13,8.3333,TRUE
10,10,1,9,38,0,0.8,0.666667,17.5,1,0.5,TRUE
9,16,0,9,58,0,0.875,0.6,28,4,2,TRUE
0,5,0,0,25,0,0,0,12,0,0,TRUE
14,16,0,14,61,0,0.875,0.625,29.5,3,1.5,TRUE
16,18,2,14,100,0,0,0.5,23.75,1,0.75,TRUE
10,11,0,10,39,1,0.875,0.625,17.5,2,1,TRUE
13,21,0,13,90,0,0.875,0.666667,44,10,5,TRUE
4,6,0,4,14,0,0.8,0.583333,3.666667,1,0.6667,TRUE
13,9,0,13,31,0,0.875,0.625,14.5,3,1.5,TRUE
28,52,0,28,408,0,0.944444,0.625,202.5,1,0.5,TRUE
4,3,1,3,9,0,0.923077,0.625,3.5,1,0.5,TRUE
9,18,3,7,57,0,0.956044,0.6,10.4,2,1,TRUE
27,49,0,27,387,0.461538,0.823529,0.357143,45.75,3,1.5,TRUE
16,15,0,16,55,0,0.8,0.666667,26.5,1,0.5,TRUE
16,18,0,16,69,0,0.875,0.6,33.5,1,0.5,TRUE
0,2,0,0,58,0,0,1,3,0,0,TRUE
15,15,0,15,49,0,0.88,0.666667,8.4,1,0.6,TRUE
12,10,0,12,33,0,0.875,0.625,15.5,3,1.5,TRUE
13,12,0,13,61,0,0.875,0.625,29.5,2,1,TRUE
16,27,0,16,98,0,0.6,0.458333,31.333333,1,0.6667,TRUE
11,52,5,6,289,0.8,0,0.2,24.818182,2,0.9091,TRUE
6,13,0,6,44,1,0.928571,0.75,20.5,4,2,TRUE
20,31,0,20,204,0,0.884615,0.666667,38.2,1,0.6,TRUE
4,1,0,4,1,0,0,1,0,1,1,TRUE
2,5,0,2,12,0,0.916667,0.833333,3,1,0.6667,TRUE
32,168,0,32,555,0,0.4,0.253968,77.714286,7,1.7143,TRUE
22,29,3,19,167,0,0.807692,0.611111,22.285714,2,0.8571,TRUE
22,52,0,22,381,1,0.785714,0.357143,90.25,4,2.25,TRUE
8,13,0,8,67,0.75,0.8125,0.4375,14.75,2,1,TRUE
8,22,0,8,78,0.666667,0.928571,0.75,24,6,2,TRUE
16,22,0,16,111,0,0.884615,0.666667,20.6,1,0.6,TRUE
50,105,0,50,1070,0.083333,0.307692,0.276923,95.181818,10,1.6364,TRUE
20,30,0,20,100,1,0.882353,0.371429,15.5,2,0.8333,TRUE
12,39,3,9,181,0,0.789474,0.4,35.2,2,1.2,TRUE
4,3,2,2,3,0,0,0.666667,0,1,1,TRUE
3,7,0,3,41,0,0.961538,0.625,19.5,1,0.5,TRUE
7,7,0,7,26,0,0.833333,0.666667,12,1,0.5,TRUE
