@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z158.4415584

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,0,4,3,1,1,308,1,1,FALSE
3,0,7,1,0,1,19,1,1,FALSE
1,0,5,1,1,5,145,0,10,FALSE
1,0,0,0,0,0,0,0,0,FALSE
4,1,5,0,2,1,11,0,0,FALSE
2,0,2,7,0,6,39,1,1,FALSE
0,2,16,36,2,2,217,0,2,FALSE
1,0,0,0,0,1,22,0,0,FALSE
1,0,3,1,1,1,60,0,3,FALSE
1,0,7,11,1,6,28,0,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
2,1,7,6,2,6,130,1,2,FALSE
2,0,1,0,0,4,22,0,1,FALSE
3,0,10,0,1,2,134,1,2,FALSE
1,0,7,11,1,6,28,0,1,FALSE
3,0,13,0,1,5,115,0,2,FALSE
2,0,5,22,1,6,70,1,2,FALSE
0,0,7,1,1,2,48,0,1,FALSE
1,3,11,14,10,7,56,0,1,FALSE
1,0,2,15,0,5,44,0,1,FALSE
3,0,3,3,1,1,25,2,1,FALSE
1,0,5,1,1,5,145,0,10,FALSE
5,1,5,0,3,3,33,0,1,FALSE
2,0,3,3,0,2,32,0,1,FALSE
1,0,6,0,1,2,48,0,1,FALSE
1,4,5,9,5,5,23,0,1,FALSE
2,0,5,4,4,2,45,1,1,FALSE
2,0,1,0,0,4,22,0,1,FALSE
1,0,2,118,0,15,172,0,1,FALSE
2,0,25,339,3,23,315,2,2,FALSE
1,0,7,0,1,2,60,0,1,FALSE
2,0,6,0,2,2,14,0,1,FALSE
1,0,3,3,0,3,13,0,1,FALSE
1,1,7,112,2,12,151,0,4,FALSE
1,0,1,0,1,0,0,0,0,FALSE
1,0,4,105,4,13,518,0,5,FALSE
0,2,16,36,2,2,217,0,2,FALSE
4,1,18,9,9,6,55,0,2,FALSE
2,0,2,120,1,17,84,0,1,FALSE
4,0,8,4,1,2,63,4,1,FALSE
1,0,4,0,2,2,33,0,2,FALSE
1,0,4,0,2,2,12,0,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
2,0,6,0,3,1,11,0,0,FALSE
1,0,8,300,3,27,248,0,4,FALSE
1,0,5,1,1,5,145,0,10,FALSE
3,0,9,38,1,8,260,3,3,FALSE
2,0,11,17,6,6,90,0,2,FALSE
3,0,4,0,1,1,26,1,1,FALSE
2,0,20,293,1,23,343,0,3,FALSE
3,1,6,0,2,6,46,1,1,FALSE
1,0,7,0,7,1,1,0,1,FALSE
2,0,13,73,10,14,129,1,4,FALSE
1,0,1,4,0,5,62,0,2,FALSE
1,0,4,1,2,6,50,0,2,FALSE
2,0,17,66,3,8,239,1,2,FALSE
2,0,20,293,1,23,343,0,3,FALSE
0,0,14,4,2,2,88,0,2,FALSE
1,0,3,1,1,1,60,0,3,FALSE
1,0,0,1,0,2,2,0,1,FALSE
2,2,7,7,2,5,49,0,2,FALSE
2,0,21,617,4,36,358,1,2,FALSE
1,0,1,0,1,4,52,0,1,FALSE
5,1,5,0,3,3,33,0,1,FALSE
2,4,9,7,4,5,49,0,2,FALSE
1,0,1,0,1,0,0,0,0,FALSE
1,0,4,4,1,2,39,0,1,FALSE
1,0,3,0,1,4,152,0,2,FALSE
3,0,11,44,1,8,121,1,2,FALSE
1,0,13,131,9,16,144,0,2,FALSE
1,0,5,0,4,1,1,0,1,FALSE
1,2,101,168,98,12,352,0,3,FALSE
5,0,4,0,1,3,34,0,1,FALSE
2,4,12,34,5,8,172,0,3,FALSE
1,0,5,33,0,5,235,0,4,FALSE
1,0,3,0,1,2,12,0,1,FALSE
1,0,2,15,0,5,44,0,1,FALSE
2,0,10,81,1,15,119,0,1,FALSE
2,0,5,3,2,3,65,0,4,FALSE
2,0,4,0,3,9,122,0,4,FALSE
5,1,5,0,3,3,33,0,1,FALSE
2,1,34,562,2,32,628,0,5,FALSE
1,0,16,6,13,5,31,0,1,FALSE
1,0,6,0,4,1,1,0,1,FALSE
1,0,11,9,1,3,189,0,5,FALSE
2,0,21,73,2,10,243,1,6,FALSE
1,0,1,1,1,2,2,0,1,FALSE
3,0,7,59,1,12,131,2,4,FALSE
1,0,4,0,2,2,12,0,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
1,0,13,131,9,16,144,0,2,FALSE
1,0,4,105,4,13,518,0,5,FALSE
2,0,14,29,0,11,101,0,1,FALSE
2,0,25,339,3,23,315,2,2,FALSE
1,0,1,0,1,0,0,0,0,FALSE
4,0,15,28,4,7,73,0,1,FALSE
1,0,2,15,0,5,44,0,1,FALSE
