@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z158.4415584

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,0,6,0,1,5,183,2,3,FALSE
3,2,8,4,2,3,52,0,2,FALSE
1,0,4,1,0,2,10,0,1,FALSE
1,0,21,153,5,17,154,0,3,FALSE
1,0,9,0,8,1,1,0,1,FALSE
1,0,3,15,3,6,6,0,1,FALSE
3,0,7,0,1,2,56,1,1,FALSE
4,2,3,0,3,1,7,0,0,FALSE
2,0,11,4,10,2,89,1,1,FALSE
1,0,3,0,2,1,1,0,1,FALSE
1,0,17,1,16,2,2,0,1,FALSE
1,0,6,24,0,9,78,0,1,FALSE
1,0,20,7,3,5,256,0,5,FALSE
1,0,3,30,1,8,82,0,1,FALSE
2,0,11,0,7,4,34,0,1,FALSE
1,0,4,0,3,1,1,0,1,FALSE
1,0,11,1,11,2,2,0,1,FALSE
3,0,5,8,1,4,36,1,1,FALSE
3,1,13,1170,2,46,378,1,2,FALSE
1,0,3,0,0,4,34,0,2,FALSE
2,0,7,6,2,4,27,1,1,FALSE
3,0,11,44,1,8,121,1,2,FALSE
6,0,3,7,1,5,80,0,3,FALSE
2,0,5,28,1,5,103,2,2,FALSE
1,0,2,1,2,2,2,0,1,FALSE
3,1,26,1808,6,55,615,4,5,FALSE
2,0,10,4,9,2,89,1,1,FALSE
1,0,3,0,2,3,17,0,1,FALSE
1,0,9,1,9,2,2,0,1,FALSE
1,0,4,1,2,6,50,0,2,FALSE
1,0,8,6,5,3,62,0,3,FALSE
3,0,12,0,1,5,114,1,2,FALSE
1,0,2,1,2,2,2,0,1,FALSE
2,0,12,0,1,3,304,1,2,FALSE
2,0,9,165,4,15,105,3,1,FALSE
1,0,3,15,3,6,6,0,1,FALSE
1,0,135,0,134,1,1,0,1,FALSE
2,0,13,3,0,3,70,0,3,FALSE
1,0,17,0,17,1,1,0,1,FALSE
4,0,15,15,4,5,69,0,1,FALSE
2,2,8,0,4,6,68,1,1,FALSE
3,3,10,6,10,4,20,0,0,FALSE
3,0,9,3,2,3,43,0,1,FALSE
1,0,2,0,1,1,7,0,0,FALSE
1,0,5,1,2,3,31,0,1,FALSE
1,0,5,0,1,3,24,0,1,FALSE
3,0,8,0,1,4,82,0,1,FALSE
5,0,4,0,2,3,32,0,1,FALSE
3,0,32,112,6,11,213,3,5,FALSE
1,0,5,87,1,13,317,0,5,FALSE
1,0,4,1,0,2,10,0,1,FALSE
3,0,6,0,1,3,29,0,1,FALSE
1,0,5,87,1,13,317,0,5,FALSE
1,0,0,0,0,1,1,0,1,FALSE
5,0,4,0,1,2,22,0,1,FALSE
3,2,17,77,9,11,106,1,2,FALSE
3,0,9,3,2,3,43,0,1,FALSE
3,0,35,8,1,3,571,1,10,FALSE
4,0,1,0,1,3,37,0,2,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
4,2,3,0,3,1,7,0,0,FALSE
3,0,3,3,1,1,25,2,1,FALSE
1,0,5,0,1,3,24,0,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
2,0,9,114,4,12,94,3,1,FALSE
1,0,6,10,6,5,82,0,4,FALSE
3,0,4,111,0,16,200,2,5,FALSE
1,0,13,347,1,27,380,0,3,FALSE
1,0,1,3,0,3,14,0,1,FALSE
1,0,8,62,2,11,184,0,4,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,9,2,3,3,52,0,1,FALSE
4,0,19,160,5,13,287,2,5,FALSE
3,0,6,14,2,8,70,1,1,FALSE
2,0,5,28,1,5,103,2,2,FALSE
0,0,16,52,4,4,120,0,2,FALSE
4,0,3,0,3,2,20,0,1,FALSE
3,0,13,34,0,5,95,2,2,FALSE
2,4,11,9,5,3,46,0,2,FALSE
3,2,7,1,2,0,49,0,3,FALSE
1,0,3,1,1,1,14,0,1,FALSE
1,0,10,105,10,9,591,0,11,FALSE
1,0,12,0,11,1,1,0,1,FALSE
1,0,12,89,1,13,134,0,4,FALSE
4,0,15,28,4,7,73,0,1,FALSE
3,2,8,4,2,3,52,0,2,FALSE
1,0,4,1,0,2,10,0,1,FALSE
4,0,2,0,1,7,108,0,3,FALSE
1,0,185,105,184,15,15,0,1,FALSE
3,0,13,50,1,9,145,1,2,FALSE
3,0,6,0,0,3,27,0,1,FALSE
2,0,8,0,1,2,83,2,3,FALSE
1,0,9,21,3,7,35,0,1,FALSE
0,0,14,4,2,2,88,0,2,FALSE
3,0,15,36,5,7,152,0,2,FALSE
1,0,4,1,0,2,10,0,1,FALSE
1,0,6,61,2,14,81,0,1,FALSE
2,0,14,28,3,7,66,1,1,FALSE
1,0,9,21,3,7,35,0,1,FALSE
3,0,4,10,1,3,31,1,1,FALSE
3,0,7,0,1,2,56,1,1,FALSE
5,0,4,0,1,2,22,0,1,FALSE
5,0,2,1,0,1,15,1,1,FALSE
3,0,5,8,1,4,36,1,1,FALSE
3,0,3,1,1,1,17,2,1,FALSE
2,0,7,1,0,2,48,1,4,FALSE
1,0,1,0,1,1,1,0,1,FALSE
5,0,4,0,1,3,32,0,1,FALSE
1,0,9,1,9,2,2,0,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
3,2,17,77,9,11,106,1,2,FALSE
3,0,29,245,16,24,348,6,3,FALSE
1,2,9,9,4,10,86,0,3,FALSE
0,0,16,74,2,9,223,0,2,FALSE
1,0,9,1,9,2,2,0,1,FALSE
3,0,8,48,1,14,188,7,4,FALSE
2,0,13,201,2,21,266,1,1,FALSE
3,1,9,0,4,5,41,1,1,FALSE
3,0,6,0,4,4,52,0,2,FALSE
3,0,32,112,6,11,213,3,5,FALSE
5,0,4,0,1,3,32,0,1,FALSE
1,0,3,1,1,1,14,0,1,FALSE
3,14,19,4,15,3,53,3,3,FALSE
5,0,2,1,0,1,15,1,1,FALSE
2,0,12,26,3,4,190,1,3,FALSE
1,0,10,105,10,9,591,0,11,FALSE
3,0,3,1,1,1,12,1,1,FALSE
3,0,29,245,16,24,348,6,3,FALSE
2,0,13,3,0,3,70,0,3,FALSE
0,2,9,10,2,1,145,0,4,FALSE
1,0,6,0,4,1,1,0,1,FALSE
1,0,4,1,2,6,50,0,2,FALSE
3,0,15,36,5,7,152,0,2,FALSE
3,0,9,2,2,2,33,0,1,FALSE
3,0,6,1,0,1,39,2,1,FALSE
0,0,10,2,1,3,71,0,1,FALSE
1,0,16,3,14,3,3,0,1,FALSE
3,0,3,1,1,1,12,1,1,FALSE
3,0,18,1,1,2,136,0,1,FALSE
1,0,4,3,3,3,3,0,1,FALSE
1,0,2,1,2,2,2,0,1,FALSE
3,0,8,3,1,4,151,1,1,FALSE
1,0,12,3,11,3,3,0,1,FALSE
0,2,9,10,2,1,145,0,4,FALSE
1,0,4,9,0,5,41,0,2,FALSE
3,1,9,0,4,5,41,1,1,FALSE
1,0,5,3,4,3,13,0,1,FALSE
1,0,3,6,0,2,93,2,1,FALSE
1,2,4,11,2,7,37,0,1,FALSE
3,0,4,0,1,3,28,1,1,FALSE
3,0,6,1,0,1,39,2,1,FALSE
3,0,18,126,4,14,299,1,2,FALSE
3,0,6,1,0,1,39,2,1,FALSE
1,0,12,1,8,1,23,0,1,FALSE
4,0,7,9,1,7,49,1,1,FALSE
1,0,2,1,1,2,121,0,13,FALSE
3,0,6,0,0,3,27,0,1,FALSE
