@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z158.4415584

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,10,2,1,3,71,0,1,FALSE
1,0,4,3,1,3,20,0,1,FALSE
0,0,6,41,0,11,99,0,5,FALSE
2,0,11,184,6,15,114,3,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
1,0,6,0,4,1,1,0,1,FALSE
3,0,4,3,1,2,23,2,1,FALSE
3,0,18,126,4,14,299,1,2,FALSE
4,0,8,3,0,1,50,2,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
6,0,2,0,1,2,25,0,1,FALSE
1,0,6,0,1,2,31,0,1,FALSE
4,0,19,160,5,13,287,2,5,FALSE
4,0,1,0,1,3,37,0,2,FALSE
5,0,2,0,1,2,21,0,1,FALSE
1,0,5,21,4,6,112,0,4,FALSE
3,0,17,69,5,14,142,0,2,FALSE
1,0,4,1,1,3,47,0,2,FALSE
2,0,5,3,2,3,65,0,4,FALSE
1,0,5,87,1,13,317,0,5,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,24,22,21,6,176,0,1,FALSE
1,0,5,0,1,2,39,0,1,FALSE
1,0,5,3,2,3,18,0,1,FALSE
3,0,14,93,1,8,217,3,2,FALSE
3,0,17,69,5,14,142,0,2,FALSE
3,4,10,79,4,11,146,1,1,FALSE
3,0,10,3,3,3,204,1,6,FALSE
4,0,6,15,0,5,45,0,1,FALSE
1,0,6,0,4,1,1,0,1,FALSE
3,0,8,48,1,14,188,7,4,FALSE
1,0,5,729,2,38,611,0,2,FALSE
1,0,2,1,2,2,2,0,1,FALSE
1,0,10,0,2,2,49,0,1,FALSE
1,0,3,0,3,1,1,0,1,FALSE
4,0,3,1,0,1,12,1,1,FALSE
2,0,4,0,3,9,122,0,4,FALSE
1,0,10,105,10,9,591,0,11,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,4,3,3,6,41,0,1,FALSE
1,0,8,6,5,3,62,0,3,FALSE
1,3,8,46,6,8,102,0,2,FALSE
3,0,4,10,1,2,25,2,1,FALSE
3,0,6,3,0,2,21,0,1,FALSE
1,0,18,1,18,2,2,0,1,FALSE
1,0,4,1,2,6,50,0,2,FALSE
2,0,9,0,1,3,84,1,1,FALSE
1,0,2,1,1,2,121,0,13,FALSE
4,0,19,160,5,13,287,2,5,FALSE
1,0,3,1,1,1,14,0,1,FALSE
1,0,0,1,0,1,15,0,1,FALSE
3,2,5,3,3,2,28,1,1,FALSE
1,0,135,0,134,1,1,0,1,FALSE
3,0,3,1,1,1,17,2,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
1,0,4,3,0,3,18,0,1,FALSE
1,0,16,6,13,5,31,0,1,FALSE
3,0,3,1,0,1,24,1,1,FALSE
2,0,4,3,1,1,330,1,1,FALSE
3,0,4,0,1,2,20,1,1,FALSE
2,0,21,73,2,10,243,1,6,FALSE
1,3,8,46,6,8,102,0,2,FALSE
1,0,13,1436,0,45,634,0,6,FALSE
3,0,4,3,1,2,17,1,1,FALSE
1,0,10,105,10,9,591,0,11,FALSE
2,0,11,1,1,6,126,1,2,FALSE
3,0,6,0,4,4,52,0,2,FALSE
1,0,12,0,11,1,1,0,1,FALSE
3,0,1,4,0,3,16,1,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,16,9,6,3,297,0,7,FALSE
3,0,4,10,1,2,25,2,1,FALSE
3,10,19,30,12,10,114,3,2,FALSE
3,0,7,24,1,6,131,0,1,FALSE
5,0,2,0,1,2,21,0,1,FALSE
3,2,5,3,3,2,28,1,1,FALSE
1,0,5,21,4,6,112,0,4,FALSE
4,0,8,26,3,8,43,1,1,FALSE
1,0,24,22,21,6,176,0,1,FALSE
2,0,16,34,9,10,126,1,2,FALSE
3,0,17,52,6,12,140,1,2,FALSE
1,0,1,0,1,1,1,0,1,FALSE
1,0,4,0,1,1,1,0,1,FALSE
5,0,2,0,1,1,7,0,0,FALSE
3,0,13,0,1,5,115,1,2,FALSE
2,1,5,8,3,4,29,0,1,FALSE
1,1,10,0,5,24,236,0,2,FALSE
1,0,13,39,5,11,101,0,1,FALSE
1,0,29,1,3,3,190,0,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
3,0,3,0,1,2,16,1,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
3,2,8,37,2,4,122,1,1,FALSE
4,0,9,5,1,3,143,1,1,FALSE
3,0,4,0,1,3,28,1,1,FALSE
0,0,10,4,1,3,81,0,6,FALSE
6,0,2,0,1,2,25,0,1,FALSE
4,0,19,160,5,13,287,2,5,FALSE
3,0,4,2,1,5,40,1,2,FALSE
1,0,0,0,0,0,0,0,0,FALSE
3,0,5,4,0,3,29,1,1,FALSE
1,0,20,1044,8,42,620,0,6,FALSE
3,0,7,3,1,4,46,1,1,FALSE
5,0,2,1,0,1,15,1,1,FALSE
5,0,2,0,1,1,7,0,0,FALSE
1,0,16,9,6,3,297,0,7,FALSE
1,0,22,247,11,23,118,0,1,FALSE
1,0,5,87,1,13,317,0,5,FALSE
1,0,8,22,1,5,126,0,3,FALSE
1,0,4,3,1,3,20,0,1,FALSE
3,0,4,1,0,1,9,1,1,FALSE
4,2,7,1,2,2,17,0,0,FALSE
2,0,16,36,9,10,119,1,2,FALSE
1,3,8,46,6,8,102,0,2,FALSE
2,0,21,73,2,10,243,1,6,FALSE
1,0,38,6427,14,111,1327,0,32,FALSE
3,0,8,1,4,5,45,1,1,FALSE
2,0,2,7,0,6,39,1,1,FALSE
4,0,3,1,0,1,12,1,1,FALSE
2,0,16,36,9,10,119,1,2,FALSE
0,0,24,28,1,7,262,0,2,FALSE
0,0,10,2,1,3,71,0,1,FALSE
1,0,32,296,14,25,202,0,1,FALSE
3,0,8,0,1,5,163,0,1,FALSE
3,0,1,4,0,3,16,1,1,FALSE
3,0,5,4,0,3,29,1,1,FALSE
1,0,5,87,1,13,317,0,5,FALSE
1,0,4,1,1,3,47,0,2,FALSE
3,0,5,0,1,1,24,1,1,FALSE
1,0,2,1,2,2,2,0,1,FALSE
3,0,9,3,2,3,43,0,1,FALSE
1,0,11,157,10,22,241,0,3,FALSE
3,0,6,14,2,8,70,1,1,FALSE
3,0,9,26,1,6,81,1,2,FALSE
2,0,19,217,4,23,247,2,2,FALSE
1,0,2,1,0,2,7,0,1,FALSE
1,0,4,1,1,3,47,0,2,FALSE
2,2,7,7,2,5,49,0,2,FALSE
2,0,9,0,1,3,84,1,1,FALSE
3,0,6,3,0,2,21,0,1,FALSE
3,0,3,0,1,2,16,1,1,FALSE
1,0,19,61,3,10,189,0,1,FALSE
1,0,3,4,1,3,17,0,1,FALSE
1,0,10,105,10,9,591,0,11,FALSE
1,0,3,0,3,1,1,0,1,FALSE
3,0,8,1,4,5,45,1,1,FALSE
3,0,1,4,0,3,16,1,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
2,0,7,0,1,4,78,0,2,FALSE
2,0,2,9,1,6,45,0,2,FALSE
2,0,11,1,1,6,126,1,2,FALSE
1,0,0,0,0,0,0,0,0,FALSE
1,0,4,0,2,2,33,0,2,FALSE
1,0,3,0,3,1,1,0,1,FALSE
3,0,4,3,1,2,23,2,1,FALSE
0,2,16,9,2,2,161,0,1,FALSE
1,0,16,43,1,1,248,4,10,FALSE
1,3,13,41,11,10,93,0,1,FALSE
