@relation Keymind-AA-weka.filters.supervised.instance.Resample-B1.0-S1-Z143.9

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
0,0,395,TRUE
20,9,36,TRUE
0,-41,28,TRUE
13,26,137,TRUE
9,25,25,TRUE
0,-10,34,TRUE
0,0,192,TRUE
15,12,83,TRUE
0,20,51,TRUE
0,-24,39,TRUE
0,-25,22,TRUE
23,27,23,TRUE
8,23,41,TRUE
0,-37,51,TRUE
0,-28,81,TRUE
0,-19,51,TRUE
0,-10,35,TRUE
20,9,38,TRUE
0,-5,84,TRUE
0,-10,121,TRUE
0,-21,42,TRUE
0,-10,52,TRUE
0,-8,126,TRUE
0,-25,81,TRUE
0,27,38,TRUE
0,-25,88,TRUE
52,8,44,TRUE
88,24,26,TRUE
52,9,9,TRUE
0,-28,81,TRUE
33,8,32,TRUE
0,0,25,TRUE
37,26,155,TRUE
0,-28,38,TRUE
23,24,23,TRUE
26,6,33,TRUE
19,6,22,TRUE
38,27,63,TRUE
38,27,63,TRUE
0,-25,46,TRUE
0,-6,44,TRUE
20,9,36,TRUE
49,24,33,TRUE
0,-5,84,TRUE
0,-7,46,TRUE
0,0,25,TRUE
0,-10,52,TRUE
0,0,192,TRUE
0,-7,22,TRUE
38,27,63,TRUE
9,6,79,TRUE
12,9,28,TRUE
38,18,25,TRUE
0,-8,47,TRUE
0,-10,38,TRUE
0,-90,105,TRUE
0,-8,47,TRUE
0,-37,51,TRUE
0,-6,60,TRUE
52,8,44,TRUE
0,0,56,TRUE
0,-7,20,TRUE
0,-28,121,TRUE
0,-10,145,TRUE
0,-37,51,TRUE
0,-19,51,TRUE
0,-1,27,TRUE
0,-10,38,TRUE
38,18,25,TRUE
0,20,51,TRUE
0,-10,52,TRUE
46,9,75,TRUE
0,-28,121,TRUE
2,25,28,TRUE
0,-28,111,TRUE
0,-4,25,TRUE
28,26,16,TRUE
0,-28,35,TRUE
49,9,29,TRUE
0,-7,81,TRUE
0,-37,59,TRUE
0,-7,88,TRUE
0,-90,105,TRUE
0,-28,52,TRUE
35,45,13,TRUE
13,26,137,TRUE
0,-10,121,TRUE
0,-6,54,TRUE
91,24,70,TRUE
13,7,79,TRUE
0,-21,35,TRUE
0,-24,44,TRUE
28,26,16,TRUE
13,7,79,TRUE
0,-23,28,TRUE
0,-10,34,TRUE
0,-19,51,TRUE
0,0,44,TRUE
0,-7,61,TRUE
0,-24,44,TRUE
0,-19,59,TRUE
41,24,38,TRUE
26,6,33,TRUE
