@relation Keymind-AA-weka.filters.supervised.instance.Resample-B1.0-S1-Z143.9

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
0,-10,48,TRUE
0,-39,42,TRUE
0,-28,35,TRUE
0,-7,120,TRUE
0,-10,81,TRUE
0,-10,145,TRUE
2,25,28,TRUE
0,-10,55,TRUE
0,-6,12,TRUE
0,-8,47,TRUE
33,8,32,TRUE
0,0,35,TRUE
35,45,13,TRUE
0,-90,105,TRUE
0,-19,59,TRUE
2,25,28,TRUE
0,-28,55,TRUE
41,24,38,TRUE
47,7,34,TRUE
0,20,51,TRUE
0,0,395,TRUE
13,7,79,TRUE
0,-7,22,TRUE
0,-10,48,TRUE
0,-28,81,TRUE
0,-7,120,TRUE
0,-10,55,TRUE
0,-5,84,TRUE
0,-28,121,TRUE
52,9,9,TRUE
0,-28,38,TRUE
0,-1,38,TRUE
0,-28,55,TRUE
8,23,41,TRUE
38,45,10,TRUE
0,-41,28,TRUE
0,-7,61,TRUE
0,-7,55,TRUE
0,0,78,TRUE
95,17,39,TRUE
0,-41,28,TRUE
0,-7,120,TRUE
2,2,51,TRUE
31,25,50,TRUE
49,24,33,TRUE
23,27,23,TRUE
0,-5,84,TRUE
38,27,63,TRUE
0,-8,57,TRUE
6,7,28,TRUE
0,0,78,TRUE
0,44,137,TRUE
49,9,29,TRUE
0,0,395,TRUE
0,-25,81,TRUE
0,-25,46,TRUE
0,-4,25,TRUE
0,-28,34,TRUE
0,-28,52,TRUE
2,25,28,TRUE
9,25,25,TRUE
88,24,26,TRUE
0,-6,19,TRUE
20,9,36,TRUE
0,-10,55,TRUE
0,-10,35,TRUE
0,-7,120,TRUE
0,-10,55,TRUE
0,25,43,TRUE
0,-37,59,TRUE
0,-10,81,TRUE
0,0,44,TRUE
0,-10,81,TRUE
0,-1,38,TRUE
0,-25,46,TRUE
47,7,34,TRUE
0,-6,44,TRUE
11,7,48,TRUE
35,45,13,TRUE
0,20,51,TRUE
0,-10,35,TRUE
0,0,44,TRUE
3,45,21,TRUE
0,-7,55,TRUE
0,-7,120,TRUE
0,-10,52,TRUE
0,-39,35,TRUE
0,-28,121,TRUE
39,26,49,TRUE
0,-6,90,TRUE
0,-28,55,TRUE
0,-21,42,TRUE
18,12,47,TRUE
52,8,44,TRUE
95,17,39,TRUE
26,6,33,TRUE
0,-28,121,TRUE
0,-28,111,TRUE
91,24,70,TRUE
0,0,48,TRUE
64,6,84,TRUE
0,-5,84,TRUE
0,-28,145,TRUE
37,26,155,TRUE
0,-6,19,TRUE
12,9,28,TRUE
20,9,36,TRUE
0,-8,57,TRUE
0,-6,46,TRUE
0,-25,61,TRUE
0,-28,52,TRUE
0,-7,46,TRUE
0,-6,12,TRUE
0,-4,25,TRUE
28,26,16,TRUE
0,-28,48,TRUE
0,0,56,TRUE
0,-7,20,TRUE
0,-6,46,TRUE
0,-25,61,TRUE
0,0,44,TRUE
0,-10,121,TRUE
0,27,56,TRUE
9,25,25,TRUE
29,7,47,TRUE
0,0,48,TRUE
0,-28,38,TRUE
0,-25,22,TRUE
0,-1,27,TRUE
0,-6,12,TRUE
39,26,49,TRUE
31,25,50,TRUE
47,7,34,TRUE
0,-23,28,TRUE
0,-21,35,TRUE
0,-7,20,TRUE
39,26,49,TRUE
52,9,9,TRUE
26,6,33,TRUE
0,-1,38,TRUE
0,-28,52,TRUE
0,-6,12,TRUE
0,-7,40,TRUE
33,8,32,TRUE
23,24,23,TRUE
0,-7,81,TRUE
46,8,17,TRUE
0,-7,120,TRUE
