@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z38.571425-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,13,6,5,3,2,83,0,0.5,19.75,FALSE
1,10,2,0,4,0.866667,93,0,0.5,21,FALSE
4,25,11,4,4,0.8,157,0,0.4,24.833333,FALSE
12,22,3,10,2,1.5,72,0,1,22.666667,FALSE
1,3,1,0,2,2,7,0,0.75,2.5,FALSE
5,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
17,105,700,15,32,0.925,988,2,0.195122,22.536585,FALSE
7,19,3,6,2,1,93,0,0.5,29.666667,FALSE
11,41,67,8,11,0.846154,366,1,0.223214,24.714286,FALSE
6,35,4,6,7,0.714286,265,0,0.46875,31.375,FALSE
1,40,18,0,7,0.666667,464,0,0.346939,56.625,FALSE
3,8,1,3,2,2,28,0,0.75,13,FALSE
3,19,0,3,2,0.75,104,0,0.666667,33,FALSE
14,24,15,0,5,1,116,0,0.3,18.166667,FALSE
1,11,0,1,1,0.222222,68,1,0.5,15.25,FALSE
4,32,2,4,4,0.666667,215,0,0.75,52.25,FALSE
5,35,63,5,13,0.909091,307,0,0.595238,20.142857,FALSE
1,5,1,1,2,2,10,0,0.75,4,FALSE
3,12,3,0,3,2,90,0,0.333333,29,FALSE
1,19,0,0,3,0.5,108,0,0.533333,20.2,FALSE
15,88,201,15,19,0.847107,541,1,0.144928,22.043478,FALSE
33,80,201,8,20,0.573333,719,2,0.152727,26.538462,FALSE
18,94,220,18,18,0.877315,769,3,0.119048,25.892857,FALSE
10,33,0,10,6,0.6,511,0,0.555556,83.5,FALSE
3,12,20,2,8,0.8125,54,3,0.375,4.555556,FALSE
8,39,0,8,4,0.333333,200,0,0.5,48.5,FALSE
5,6,15,1,6,2,6,0,0.444444,0,FALSE
6,14,2,5,4,0.666667,68,1,0.5,15.5,FALSE
2,1,0,0,1,2,1,0,1,0,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
1,9,10,0,3,0.75,81,0,0.44,15,FALSE
11,38,11,8,10,0.683333,287,3,0.287879,24.545455,FALSE
