@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z38.571425-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,43,0,9,5,0.666667,276,0,0.533333,53.6,FALSE
6,32,6,6,1,2,325,0,0.75,80.25,FALSE
6,55,24,6,3,0.809524,643,0,0.303571,78.625,FALSE
35,84,0,24,35,0.485714,302,1,0.0875,7.333333,FALSE
15,39,19,12,8,0.888889,344,1,0.228571,32.6,FALSE
5,15,0,2,4,0.333333,83,0,0.4375,19.5,FALSE
1,11,0,1,1,0.222222,68,1,0.5,15.25,FALSE
8,22,3,7,2,1,152,0,0.5,48.666667,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
10,49,115,9,14,0.836601,397,3,0.333333,20.555556,FALSE
59,14,20,1,7,0.714286,87,0,0.6875,9.625,FALSE
1,36,4,0,4,0.583333,375,0,0.5,73.4,FALSE
15,57,22,15,15,0.583333,298,1,0.264706,16.352941,FALSE
25,78,218,21,17,0.914783,1203,0,0.322981,48.083333,FALSE
14,24,15,0,5,1,116,0,0.3,18.166667,FALSE
5,37,4,5,2,0.5,250,0,0.5,48.8,FALSE
1,9,0,1,1,0,58,1,0.666667,17.333333,FALSE
6,11,3,3,3,2,37,0,1,11.333333,FALSE
2,1,0,0,0,2,2064,0,0,2052,FALSE
4,9,3,3,3,2,27,0,0.555556,8,FALSE
0,3,1,0,2,2,7,0,0.75,2.5,FALSE
5,60,16,5,8,0.902098,720,1,0.305556,57.916667,FALSE
9,5,0,4,3,0.333333,18,1,0.4375,3.25,FALSE
5,21,1,5,6,0.7,136,0,0.416667,21,FALSE
1,14,28,0,8,2,274,0,0.45,33.25,FALSE
10,83,70,10,10,0.965517,1273,0,0.176471,72.176471,FALSE
9,26,1,8,2,2,248,0,1,123,FALSE
5,39,74,4,13,0.65625,359,0,0.242188,19.764706,FALSE
8,42,2,8,4,0.666667,242,0,0.75,59,FALSE
14,89,301,13,30,0.935532,844,2,0.207407,26.366667,FALSE
80,19,18,1,6,0.428571,99,1,0.392857,10.875,FALSE
17,3,3,0,3,2,3,0,1,0,FALSE
4,17,0,4,5,0.666667,99,0,0.533333,18.2,FALSE
25,109,964,20,44,0.946302,819,4,0.154167,15.625,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
13,25,0,9,7,0.458333,201,2,0.392857,27.142857,FALSE
6,26,0,5,5,0.571429,173,0,0.375,20.25,FALSE
11,65,75,11,11,0.693878,443,0,0.295238,28.066667,FALSE
12,38,4,10,6,0.52381,243,1,0.35,29,FALSE
1,2,0,1,1,2,4,0,1,3,FALSE
4,13,0,4,5,0.5,65,0,0.8,11.6,FALSE
9,31,15,7,10,0.666667,166,1,0.3,15.3,FALSE
3,17,0,1,3,0.25,204,0,0.666667,65.666667,FALSE
7,79,136,5,10,0.897507,835,1,0.19375,39.8,FALSE
8,67,90,1,13,0.703125,878,1,0.29375,50.176471,FALSE
23,3,3,0,3,2,3,0,1,0,FALSE
120,177,2446,12,63,0.969462,1776,3,0.118519,21.960526,FALSE
7,32,8,4,5,0.738095,300,0,0.357143,35.75,FALSE
1,18,0,0,3,0.5,96,0,0.533333,17.8,FALSE
10,33,0,10,6,0.6,511,0,0.555556,83.5,FALSE
7,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
7,14,3,6,1,2,88,0,0.444444,28.333333,FALSE
28,120,396,6,25,0.928571,1348,0,0.278571,45.310345,TRUE
11,54,10,11,7,0.803571,345,0,0.314815,36.555556,TRUE
7,20,4,3,2,0.888889,187,0,0.5,45,TRUE
4,15,0,3,4,0.333333,109,0,0.5,25.75,TRUE
14,85,180,14,13,0.782609,741,0,0.326087,29.541667,TRUE
3,41,84,2,16,0.674074,559,2,0.25,33.375,TRUE
7,18,10,6,4,1,95,0,0.5,17.8,TRUE
6,36,58,5,13,0.633333,366,0,0.242188,21.5,TRUE
17,99,664,15,31,0.918193,855,2,0.194444,19.85,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
6,34,39,6,7,0.9,195,1,0.3,16.181818,TRUE
5,12,0,5,4,0.333333,48,0,0.75,10.75,TRUE
10,47,11,9,10,0.75,329,3,0.2125,31.1,TRUE
1,0,0,0,0,2,24,0,0,0,TRUE
16,78,69,16,10,0.826531,502,0,0.233333,32,TRUE
17,26,31,2,7,0.892308,362,1,0.3,30.727273,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
3,7,2,2,4,0.666667,34,0,0.75,7,TRUE
8,99,112,3,15,0.802885,1445,8,0.213542,55.76,TRUE
22,86,15,14,4,0.728571,887,7,0.266667,77.727273,TRUE
20,97,307,17,24,0.884127,1137,2,0.209677,35,TRUE
13,39,80,7,12,0.87619,341,0,0.285714,19.875,TRUE
23,68,151,9,17,1.039216,413,0,0.152778,21.611111,TRUE
5,11,1,4,1,0.5,41,1,0.75,12.333333,TRUE
35,213,2518,35,74,0.94,2199,10,0.1375,25.777778,TRUE
10,39,0,10,6,0.628571,330,1,0.325,39.625,TRUE
9,32,6,9,6,0.685714,201,0,0.309524,23.5,TRUE
8,74,14,5,16,0.866071,599,1,0.163399,33.411765,TRUE
21,71,43,16,17,0.727273,661,5,0.177778,35.111111,TRUE
8,49,33,8,9,0.428571,463,1,0.25,29.8,TRUE
7,57,19,7,9,0.833333,518,0,0.34,50,TRUE
27,78,158,17,15,0.735714,659,5,0.145,29.714286,TRUE
25,120,451,16,30,0.893375,920,5,0.146825,19.860465,TRUE
7,24,9,4,5,0.8,231,0,0.266667,37.166667,TRUE
8,27,55,7,9,1.1,218,0,0.284091,18.636364,TRUE
16,74,92,15,14,0.824561,720,2,0.225,34.25,TRUE
