@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z38.571425-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
14,23,68,2,12,0.697917,357,0,0.708333,25.846154,FALSE
4,38,0,4,3,0.833333,258,1,0.444444,35.285714,FALSE
11,65,75,11,11,0.693878,443,0,0.295238,28.066667,FALSE
59,14,20,1,7,0.714286,87,0,0.6875,9.625,FALSE
16,36,3,12,10,0.583333,246,2,0.266667,23.2,FALSE
7,19,3,6,2,1,93,0,0.5,29.666667,FALSE
6,8,0,0,7,0,89,0,0.428571,11.571429,FALSE
6,32,6,6,1,2,325,0,0.75,80.25,FALSE
3,17,0,1,3,0.25,204,0,0.666667,65.666667,FALSE
12,50,24,6,2,0.85,288,1,0.296296,30.444444,FALSE
2,1,0,0,0,2,2064,0,0,2052,FALSE
25,78,218,21,17,0.914783,1203,0,0.322981,48.083333,FALSE
8,22,3,7,2,1,152,0,0.5,48.666667,FALSE
9,29,0,8,5,0.571429,179,0,0.375,21,FALSE
6,55,24,6,3,0.809524,643,0,0.303571,78.625,FALSE
13,20,12,4,8,0.8,101,1,0.40625,11,FALSE
25,52,181,2,14,0.731405,1489,0,0.290909,63.26087,FALSE
6,65,243,2,30,0.726667,747,0,0.182796,22.612903,FALSE
7,46,10,7,7,0.771429,394,0,0.375,47.625,FALSE
13,48,58,13,12,0.786667,485,2,0.25,28.6875,FALSE
2,18,11,1,4,0.633333,118,1,0.357143,15.142857,FALSE
5,17,0,5,3,0,91,0,1,29,FALSE
6,17,0,6,3,0,91,0,1,29,FALSE
7,14,6,7,4,0.625,70,0,0.8,12.6,FALSE
15,88,201,15,19,0.847107,541,1,0.144928,22.043478,FALSE
6,46,10,6,7,0.771429,394,0,0.375,47.625,FALSE
27,116,2338,18,65,0.964006,900,6,0.206349,11.125,FALSE
1,42,24,0,7,0.714286,485,0,0.346939,59.375,FALSE
14,37,19,13,9,0.75,317,1,0.327273,27.272727,FALSE
10,5,10,0,5,2,5,0,0.533333,0,FALSE
2,42,0,1,12,0.386364,234,0,0.444444,18.166667,FALSE
193,26,0,1,14,0.384615,153,1,0.333333,9.785714,FALSE
9,26,3,8,2,2,147,0,1,48,FALSE
5,14,91,0,14,2,14,0,0.271429,0,FALSE
4,21,3,4,1,1.5,144,0,1,46.666667,FALSE
2,8,0,0,3,0,28,0,0.666667,8,FALSE
8,20,129,5,17,0.952941,134,3,0.229167,5.611111,FALSE
13,25,0,9,7,0.458333,199,2,0.392857,26.857143,FALSE
0,6,1,0,2,2,45,0,0.666667,21.5,FALSE
7,55,30,7,10,0.802083,590,1,0.5,43.769231,FALSE
9,19,1,8,2,2,120,0,1,59,FALSE
2,2,1,1,2,2,2,0,1,0,FALSE
13,59,248,4,20,0.875,290,1,0.173333,10.36,FALSE
6,69,264,2,31,0.733333,771,0,0.180556,22.625,FALSE
22,24,19,4,5,0.666667,146,1,0.266667,13.3,FALSE
1,3,3,0,3,2,3,0,1,0,FALSE
22,51,181,2,14,0.731405,1407,0,0.290909,59.695652,FALSE
20,115,703,8,25,0.8819,1369,1,0.176829,31.142857,FALSE
4,7,0,3,3,0,33,0,0.666667,9.666667,FALSE
5,25,15,5,5,2,94,0,0.833333,14.666667,FALSE
17,14,0,5,2,0,103,1,0.666667,50,FALSE
3,38,84,2,16,0.674074,541,2,0.25,32.25,FALSE
2,8,0,0,7,0,147,0,0.342857,19.857143,FALSE
13,90,87,13,14,0.849265,778,0,0.188889,41.333333,TRUE
23,68,151,9,17,1.039216,413,0,0.152778,21.611111,TRUE
7,82,65,7,1,0.816568,1253,0,0.169643,87.571429,TRUE
28,98,0,28,38,0.855556,890,0,0.080594,20.487805,TRUE
8,101,157,3,15,0.824786,1286,1,0.183761,45.62963,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
14,73,151,13,23,0.921717,668,2,0.207729,27.26087,TRUE
14,58,0,14,11,0.606061,303,1,0.22619,24,TRUE
26,89,246,14,16,0.771605,817,0,0.241071,27.964286,TRUE
7,57,19,7,9,0.833333,518,0,0.34,50,TRUE
18,89,219,18,18,0.896842,881,4,0.221154,32.153846,TRUE
9,62,119,8,24,0.68,437,4,0.317308,15.538462,TRUE
13,30,5,9,9,0.65,168,0,0.327273,13.909091,TRUE
4,15,0,3,4,0.333333,109,0,0.5,25.75,TRUE
8,32,49,4,12,0.835165,257,0,0.307692,16.857143,TRUE
25,77,162,16,14,0.7375,566,4,0.135,25.380952,TRUE
8,69,91,8,13,0.777778,632,2,0.368421,31.894737,TRUE
9,34,118,7,17,0.975,137,1,0.270588,6.470588,TRUE
1,11,6,0,5,0.65,153,0,0.5,28.6,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
7,18,10,6,4,1,95,0,0.5,17.8,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
8,49,33,8,9,0.428571,463,1,0.25,29.8,TRUE
24,82,1091,14,47,0.959184,646,4,0.214286,11.5,TRUE
13,97,116,13,16,0.868421,895,0,0.19,42.85,TRUE
7,15,3,6,1,2,112,0,0.444444,36.333333,TRUE
7,61,28,7,3,0.925,749,0,0.285714,81.111111,TRUE
202,247,4576,23,87,0.979501,2015,4,0.09087,18.81,TRUE
21,71,43,16,17,0.727273,661,5,0.177778,35.111111,TRUE
15,67,295,11,29,0.842975,586,1,0.173203,15.911765,TRUE
19,93,317,19,23,0.912972,949,5,0.238095,29.933333,TRUE
