@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z38.571425-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,1,0,0,0,2,2064,0,0,2052,FALSE
10,61,135,10,16,0.888889,504,0,0.378947,24.789474,FALSE
8,6,15,1,6,2,6,0,0.444444,0,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
3,40,10,3,8,0.714286,271,0,0.40625,32.375,FALSE
15,57,22,15,15,0.583333,298,1,0.264706,16.352941,FALSE
8,91,123,8,3,0.806723,1400,0,0.141176,76,FALSE
1,15,0,0,6,0,45,0,0.444444,6.333333,FALSE
4,1,0,1,1,2,1,0,1,0,FALSE
18,40,23,16,19,0.688889,386,1,0.119298,19.052632,FALSE
20,8,3,0,7,0.666667,43,0,0.714286,4.714286,FALSE
7,26,0,2,11,0.58,181,0,0.409091,15,FALSE
184,66,346,8,19,0.839286,375,3,0.191571,11.724138,FALSE
7,79,136,5,10,0.897507,835,1,0.19375,39.8,FALSE
3,7,0,2,4,0,161,0,0.75,38.5,FALSE
3,9,3,2,2,2,48,0,0.666667,15,FALSE
7,13,1,6,2,2,66,0,1,31.5,FALSE
5,17,26,5,6,0.833333,71,0,0.333333,6.555556,FALSE
5,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
8,25,0,8,7,0.625,141,0,0.857143,18.571429,FALSE
9,49,1,9,8,0.920635,382,0,0.833333,35.1,FALSE
8,22,3,7,2,1,152,0,0.5,48.666667,FALSE
6,17,0,4,4,0.833333,70,0,0.583333,16,FALSE
6,25,0,1,7,0.6,169,0,0.416667,19.5,FALSE
2,39,10,2,8,0.714286,282,0,0.325,33.75,FALSE
3,10,0,3,3,0,32,0,0.666667,9.333333,FALSE
6,42,21,6,7,0.793651,369,0,0.45,35.2,FALSE
6,4,6,1,4,2,4,0,0.5,0,FALSE
7,40,129,7,16,0.936508,252,0,0.381579,11.526316,FALSE
6,15,0,2,4,0.333333,82,0,0.625,19.25,FALSE
22,24,19,4,5,0.666667,146,1,0.266667,13.3,FALSE
7,14,0,3,2,0.25,92,1,0.555556,29,FALSE
4,4,0,3,1,0,16,1,0.666667,6.5,FALSE
7,81,40,3,10,0.821429,1159,8,0.25,65.941176,FALSE
8,67,90,1,13,0.703125,878,1,0.29375,50.176471,FALSE
20,13,7,3,3,0.4,56,1,0.433333,8,FALSE
0,7,0,0,3,0,19,0,0.666667,5,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
3,1,0,1,1,2,1,0,1,0,FALSE
9,9,3,4,2,2,23,0,0.666667,6.666667,FALSE
8,33,28,8,6,0.8125,163,0,0.4,16.888889,FALSE
4,2,0,0,1,2,5,0,1,4,FALSE
1,13,6,1,4,2,45,0,0.625,10.25,FALSE
6,26,0,2,11,0.58,181,0,0.409091,15,FALSE
2,5,6,1,4,2,16,0,0.875,3,FALSE
5,4,6,1,4,2,4,0,0.5,0,FALSE
2,1,0,0,0,2,2064,0,0,2052,FALSE
9,54,225,8,20,0.872727,539,2,0.24,19.307692,FALSE
193,26,0,1,14,0.384615,153,1,0.333333,9.785714,FALSE
5,66,348,3,12,0.810714,567,2,0.317241,18.206897,FALSE
9,25,1,2,3,0,277,1,0.666667,91,FALSE
8,17,1,7,2,2,97,0,1,47,FALSE
12,11,8,1,5,0.75,59,0,0.7,10.6,FALSE
7,82,65,7,1,0.816568,1253,0,0.169643,87.571429,TRUE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
18,69,163,14,14,0.846154,514,2,0.198864,20.782609,TRUE
19,73,112,7,5,0.84375,502,1,0.170455,28.176471,TRUE
9,56,225,8,20,0.872727,537,2,0.24,19.230769,TRUE
138,52,361,7,20,0.866379,318,4,0.195833,9.333333,TRUE
5,15,1,5,6,0.7,75,0,0.555556,10.833333,TRUE
1,7,0,0,2,0,20,0,0.75,8.5,TRUE
