@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z72.72727273-no-replacement

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,2,4,0,FALSE
3,2,271,89.333333,FALSE
0,0,47,4.75,FALSE
0,2,12,9,FALSE
3,0.56,424,68.833333,FALSE
3,2,25,7.333333,FALSE
0,0,191,61.333333,FALSE
55,2,11,0,FALSE
1,0.75,499,69.714286,FALSE
3,0.733333,462,75,FALSE
0,2,6,5,FALSE
0,0.45,416,67.666667,FALSE
0,0.833333,127,30.25,FALSE
0,0,191,61.333333,FALSE
1,2,34,16,FALSE
1,1,25,6.666667,FALSE
10,2,19,2.8,FALSE
0,0.363636,149,11.25,FALSE
0,0.333333,158,18.375,FALSE
15,1,80,12.166667,FALSE
116,0.857143,462,14.517241,FALSE
0,0.392857,357,22.666667,FALSE
607,0.9,1852,47.473684,FALSE
51,0.763889,405,19.894737,FALSE
10,2,8,0.6,FALSE
4,0.25,126,23.8,FALSE
0,0,63,19.666667,FALSE
1,0.5,1014,336.666667,FALSE
0,0.75,144,27.4,FALSE
36,2,82,8.111111,FALSE
28,2,177,21.125,FALSE
3,2,24,7,FALSE
3,2,37,11.333333,FALSE
0,0.40625,117,11.555556,FALSE
1,0.5,583,193,FALSE
0,0.142857,217,100.5,FALSE
2,0.333333,97,22.75,FALSE
0,0.5,118,15.571429,FALSE
28,2,31,2.875,FALSE
15,2,369,60.5,FALSE
24,2,161,12.416667,TRUE
15,2,193,31.166667,TRUE
1,0.5,1248,414.666667,TRUE
0,2,4,3,TRUE
1,0.5,1248,414.666667,TRUE
315,0.884444,1122,41.807692,TRUE
2,0.625,110,20.6,TRUE
0,0.083333,282,39,TRUE
8,1.246296,2125,397,TRUE
3,2,6,1,TRUE
1,0.5,595,197,TRUE
1,2,57,27.5,TRUE
35,0.77381,573,36.8,TRUE
1,0.5,28,8,TRUE
1,0.5,1326,440.666667,TRUE
239,0.733333,1095,34.16129,TRUE
155,0.828571,383,16.181818,TRUE
0,0.422414,933,29.966667,TRUE
354,0.88172,656,19.21875,TRUE
28,0.625,228,24,TRUE
0,0.75,283,15.352941,TRUE
1,0.5,1248,414.666667,TRUE
311,0.978632,432,14,TRUE
29,0.825,135,10.909091,TRUE
472,0.96875,610,17.30303,TRUE
8,1.24359,1171,217.6,TRUE
1,2,14,6,TRUE
0,0.444444,588,57.4,TRUE
212,0.625,711,18.108108,TRUE
23,0.798319,1308,85.066667,TRUE
1,0.5,314,103.333333,TRUE
6,2,121,29.25,TRUE
6,2,113,27.25,TRUE
0,2,36,28,TRUE
1,0.5,234,76.666667,TRUE
8,1.24359,1171,217.6,TRUE
30,0.583333,390,28.846154,TRUE
1,0.5,234,76.666667,TRUE
21,2,452,63.571429,TRUE
21,2,258,35.857143,TRUE
