@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z72.72727273-no-replacement

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0.5,64,19.666667,FALSE
0,0.5,176,33.8,FALSE
21,1,30,3,FALSE
0,0.5,118,15.571429,FALSE
343,2,514,18.037037,FALSE
101,0.821429,280,17.533333,FALSE
0,0.333333,40,8.75,FALSE
0,0.5,106,10.555556,FALSE
3,0.294118,860,46.388889,FALSE
0,0.166667,156,21.142857,FALSE
53,0.9,90,7.090909,FALSE
1,0.5,44,12.666667,FALSE
1,0.5,177,57.666667,FALSE
112,0.777778,509,30.625,FALSE
28,2,82,9.25,FALSE
121,0.680272,943,41.545455,FALSE
0,2,11,7,FALSE
0,2,20,15,FALSE
15,2,369,60.5,FALSE
0,0.472222,182,16.8,FALSE
1009,0.966667,245,4.195652,FALSE
0,0.25,129,24.6,FALSE
0,0.666667,84,19.5,FALSE
114,0.854167,490,15.482759,FALSE
0,2,1,0,FALSE
0,0.083333,524,129,FALSE
0,0.628571,158,9.2,FALSE
1,2,13,5.5,FALSE
3,2,61,19.333333,FALSE
3,2,25,7.333333,FALSE
0,2,4,3,FALSE
4,2,63,14.75,FALSE
1,1.3,875,289,FALSE
0,0.2,632,56.181818,FALSE
3,2,24,7,FALSE
526,0.998047,300,7.606061,FALSE
0,0.2,88,6.909091,FALSE
21,2,163,22.285714,FALSE
91,0.811688,833,53.066667,FALSE
0,2,4,3,FALSE
0,2,27,10,TRUE
78,0.96875,462,25.588235,TRUE
0,0.55,586,96,TRUE
0,2,4,3,TRUE
10,2,169,32.8,TRUE
36,2,51,4.666667,TRUE
9,1,658,92.714286,TRUE
0,0.68254,476,20.363636,TRUE
117,0.5,823,25.419355,TRUE
0,0.25,432,60.142857,TRUE
29,0.769231,546,37.642857,TRUE
435,0.8,275,7.83871,TRUE
3,2,50,15.666667,TRUE
1,0.5,314,103.333333,TRUE
57,0.961538,648,45.142857,TRUE
10,2,44,7.8,TRUE
14,0.483333,680,50.153846,TRUE
239,0.733333,1095,34.16129,TRUE
6,2,244,60,TRUE
8,1.247951,4275,805.2,TRUE
0,0.333333,437,42.4,TRUE
232,0.901042,807,30.96,TRUE
0,0.55,570,93.333333,TRUE
10,2,19,2.8,TRUE
0,0.52381,217,25.375,TRUE
0,1.211538,391,69.4,TRUE
18,0.828571,183,21.25,TRUE
4,0.666667,191,46.5,TRUE
277,0.870283,803,13.722222,TRUE
6,2,113,27.25,TRUE
10,2,54,9.8,TRUE
188,0.947368,312,14.25,TRUE
0,0.25,32,5.2,TRUE
508,0.7375,2297,34.030769,TRUE
1,0.5,599,198.333333,TRUE
1,2,2,0,TRUE
8,1.246296,2125,397,TRUE
257,0.807692,451,15.407407,TRUE
0,0.166667,76,17.5,TRUE
0,0.710938,375,20.588235,TRUE
