@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z161.428572

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,42,130,4,18,0.736842,376,1,0.284211,17.45,FALSE
5,60,16,5,8,0.902098,720,1,0.305556,57.916667,FALSE
2,11,3,1,3,0.6,54,0,0.666667,7.666667,FALSE
1,10,2,0,4,0.866667,93,0,0.5,21,FALSE
7,39,4,7,7,0.714286,277,0,0.46875,32.875,FALSE
80,19,18,1,6,0.428571,99,1,0.392857,10.875,FALSE
10,43,15,10,12,0.615385,168,1,0.392857,10.857143,FALSE
19,12,4,2,5,0.25,55,0,0.533333,9.8,FALSE
5,35,0,5,3,0.866667,300,0,0.444444,48.5,FALSE
2,8,0,0,7,0,147,0,0.342857,19.857143,FALSE
19,10,3,5,3,2,38,0,0.583333,11.666667,FALSE
7,14,3,6,1,2,88,0,0.444444,28.333333,FALSE
2,11,3,1,3,0.6,54,0,0.666667,7.666667,FALSE
8,22,3,7,2,1,152,0,0.5,48.666667,FALSE
1,10,0,1,1,0,67,1,0.666667,20.333333,FALSE
7,14,3,6,1,2,88,0,0.444444,28.333333,FALSE
1,15,6,1,1,1.333333,49,0,1,11,FALSE
6,35,4,6,7,0.714286,265,0,0.46875,31.375,FALSE
6,26,15,5,6,0.833333,237,0,0.285714,32.571429,FALSE
5,4,6,1,4,2,4,0,0.875,0,FALSE
3,11,1,2,6,0.7,74,0,0.555556,10.666667,FALSE
6,41,21,6,7,0.793651,360,0,0.45,34.3,FALSE
5,15,0,2,4,0.333333,83,0,0.4375,19.5,FALSE
7,13,1,6,2,2,66,0,1,31.5,FALSE
4,25,11,4,4,0.8,157,0,0.4,24.833333,FALSE
10,24,36,7,8,2,104,0,0.407407,10.555556,FALSE
5,32,2,5,4,0.666667,215,0,0.75,52.25,FALSE
3,7,0,2,4,0,130,0,0.75,31,FALSE
8,22,3,7,2,1,152,0,0.5,48.666667,FALSE
3,13,31,2,10,0.703704,76,1,0.375,6.3,FALSE
10,49,115,9,14,0.836601,397,3,0.333333,20.555556,FALSE
4,25,11,4,4,0.8,157,0,0.4,24.833333,FALSE
2,8,0,0,1,0.5,1082,0,0.666667,153.285714,FALSE
