@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z161.428572

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,15,0,0,3,0.166667,100,0,0.666667,31.333333,FALSE
6,35,4,6,7,0.714286,265,0,0.46875,31.375,FALSE
9,55,162,5,18,0.71,361,1,0.19375,15.952381,FALSE
2,7,4,0,0,0.5,39,0,0.7,6.2,FALSE
1,2,0,1,1,2,4,0,1,3,FALSE
5,29,0,5,0,0,176,2,0.6,85.5,FALSE
5,68,407,3,13,0.904762,624,2,0.316129,18.451613,FALSE
3,18,4,3,3,0.666667,152,0,0.75,36.75,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
4,12,0,3,4,0.333333,70,0,0.5,16,FALSE
12,37,32,12,12,0.858586,310,1,0.458333,24.083333,FALSE
1,22,29,0,9,0.311111,117,0,0.333333,10.2,FALSE
44,96,286,13,22,0.592593,1047,1,0.126984,36.321429,FALSE
1,15,6,1,1,1.333333,49,0,1,11,FALSE
5,1,0,2,1,2,3,0,1,0,FALSE
11,38,0,11,11,0.7,250,1,0.454545,21.363636,FALSE
0,6,1,0,2,2,63,0,0.666667,30.5,FALSE
15,56,86,12,6,0.8,375,2,0.226667,22.25,FALSE
9,26,1,8,2,2,248,0,1,123,FALSE
7,13,1,6,2,2,66,0,1,31.5,FALSE
5,1,0,1,1,2,1,0,1,0,FALSE
8,22,3,7,2,1,152,0,0.5,48.666667,FALSE
3,1,0,1,1,2,1,0,1,0,FALSE
1,0,0,0,0,2,7,0,0,0,FALSE
3,7,0,2,4,0,161,0,0.75,38.5,FALSE
17,14,0,5,2,0,103,1,0.666667,50,FALSE
30,8,3,4,2,2,27,0,0.666667,8,FALSE
2,39,10,2,8,0.714286,308,0,0.325,37,FALSE
3,17,0,1,3,0.25,196,0,0.666667,63,FALSE
7,40,129,7,16,0.936508,252,0,0.381579,11.526316,FALSE
7,13,1,6,2,2,66,0,1,31.5,FALSE
11,39,0,8,6,0.657143,294,1,0.325,35.125,FALSE
21,155,1670,21,59,0.917188,1504,5,0.244141,21.830769,FALSE
