@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z161.428572

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,15,0,0,3,0.166667,100,0,0.666667,31.333333,FALSE
5,12,3,4,1,2,40,0,0.666667,12.333333,FALSE
4,19,30,3,7,0.5,130,0,0.666667,13.333333,FALSE
9,33,0,9,6,0.68,205,1,0.416667,32.333333,FALSE
5,18,0,4,5,0.708333,126,0,0.47619,16.428571,FALSE
2,6,1,2,3,0.5,29,0,0.666667,8.333333,FALSE
6,44,322,4,5,0.85747,4238,1,0.257576,126.181818,FALSE
4,16,0,4,4,0.333333,59,0,0.875,13.5,FALSE
6,33,0,5,2,0.333333,157,1,0.533333,37.5,FALSE
3,20,4,2,4,0.833333,168,0,0.466667,32,FALSE
7,81,40,3,10,0.821429,1159,8,0.25,65.941176,FALSE
2,8,1,2,1,1,37,0,0.5,16.5,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
6,26,0,6,4,0.375,141,0,0.466667,26.8,FALSE
1,9,10,0,3,0.75,81,0,0.44,15,FALSE
6,2,1,0,2,2,2,0,0.666667,0,FALSE
11,33,0,5,6,0.428571,181,0,0.3125,21.375,FALSE
5,6,15,1,6,2,6,0,0.444444,0,FALSE
14,113,173,14,5,0.751196,1964,0,0.144628,83.565217,FALSE
3,4,6,1,4,2,4,0,0.5,0,FALSE
1,18,0,1,1,1.242424,274,0,0.5,79.333333,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
16,77,69,16,10,0.826531,504,0,0.233333,32.133333,FALSE
6,33,0,5,2,0.333333,157,1,0.533333,37.5,FALSE
1,2,0,1,1,2,4,0,1,3,FALSE
6,15,0,2,4,0.333333,83,0,0.4375,19.5,FALSE
6,16,5,6,5,0.733333,95,0,0.5,14.333333,FALSE
6,11,1,5,2,2,37,0,1,17.5,FALSE
7,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
10,18,3,9,1,1.1,106,0,0.444444,32.666667,FALSE
12,26,9,9,4,1.041667,106,0,0.428571,13,FALSE
3,8,1,3,2,2,33,0,1,15.5,FALSE
14,29,0,9,6,0.7,224,2,0.416667,35.666667,FALSE
51,102,301,13,24,0.603448,1238,1,0.121839,40.2,FALSE
4,42,130,4,18,0.736842,376,1,0.284211,17.45,FALSE
3,22,0,1,6,0.555556,112,0,0.47619,14.571429,FALSE
8,6,15,1,6,2,6,0,0.444444,0,FALSE
1,9,10,0,3,0.75,81,0,0.44,15,FALSE
