@relation xercesA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z44.44444444-no-replacement

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {TRUE,FALSE}

@data
4,3,0,6,9,5,0,0.380952,0.40625,1,3,1,TRUE
9,1,5,8,11,3,5,0.638889,0.466667,0,0,2,TRUE
7,1,0,0,7,0,7,2,1,0,0,1,TRUE
4,3,0,6,17,6,1,0.666667,0.5,2,8,3,TRUE
4,3,0,6,28,6,1,0.666667,0.5,2,13,8,TRUE
25,3,3,13,67,11,14,0.638889,0.205,2,22,11,TRUE
8,1,0,0,8,0,8,2,0.354167,0,0,1,TRUE
3,1,0,10,13,5,2,0.166667,0.5,0,0,1,TRUE
10,2,0,8,31,7,7,0.857143,0.244444,0,0,4,TRUE
2,1,0,0,2,0,2,2,1,0,0,1,TRUE
1,1,0,0,1,0,1,2,1,0,0,1,TRUE
36,4,0,6,58,6,35,1,0.214286,0,0,7,FALSE
8,1,0,2,8,1,8,2,0.75,0,0,1,FALSE
14,4,0,5,29,4,12,1,0.357143,0,0,4,FALSE
6,1,0,8,12,2,6,1,0.5,1,1,1,FALSE
3,3,0,0,4,0,2,0.5,1,0,0,1,FALSE
12,1,0,7,18,1,3,0.054545,0.416667,1,1,7,FALSE
3,3,0,5,10,5,1,0.75,0.555556,2,6,1,FALSE
18,1,0,0,18,0,18,2,0.5,0,0,1,FALSE
6,2,0,6,14,3,1,0.2,0.416667,1,2,1,FALSE
39,2,0,10,72,9,2,1,0.184211,1,12,12,FALSE
19,1,0,9,34,5,13,0.688889,0.277778,0,0,11,FALSE
